symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-07-23,63998,24640,38.50
ADANIPORTS,EQ,2018-07-23,2517823,561402,22.30
BEL,EQ,2018-07-23,5385716,1496023,27.78
BOSCHLTD,EQ,2018-07-23,10955,3968,36.22
CUMMINSIND,EQ,2018-07-23,143448,55867,38.95
DIXON,EQ,2018-07-23,22351,8028,35.92
DLF,EQ,2018-07-23,9216233,3523566,38.23
DMART,EQ,2018-07-23,468235,188117,40.18
HAL,EQ,2018-07-23,14579,9585,65.75
HINDALCO,EQ,2018-07-23,13363743,4842999,36.24
INDHOTEL,EQ,2018-07-23,375223,242375,64.59
INDIGO,EQ,2018-07-23,894043,380515,42.56
LT,EQ,2018-07-23,1229445,715954,58.23
MANAPPURAM,EQ,2018-07-23,1777725,396497,22.30
MARUTI,EQ,2018-07-23,607813,251600,41.39
PGEL,EQ,2018-07-23,24482,9945,40.62
SBIN,EQ,2018-07-23,17013119,7155707,42.06
SBIN,N2,2018-07-23,10,10,100.00
SBIN,N5,2018-07-23,270,270,100.00
SBIN,N6,2018-07-23,10,10,100.00
SUZLON,EQ,2018-07-23,28362911,5575272,19.66
TRENT,EQ,2018-07-23,59653,38448,64.45
