symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-09-12,5218.10,5224.00,5265.00,5201.00,5245.10,5248.60,5227.71,196396,10267.01,19639,117276,59.71
ADANIPORTS,EQ,2025-09-12,1393.10,1395.50,1406.50,1391.10,1393.90,1393.10,1397.13,1466190,20484.59,54307,787794,53.73
BEL,EQ,2025-09-12,385.15,386.00,399.85,385.30,399.45,399.30,395.74,26356961,104305.38,264036,11800512,44.77
BOSCHLTD,EQ,2025-09-12,40655.00,40780.00,40890.00,39790.00,39880.00,39885.00,40207.19,24810,9975.40,10127,11421,46.03
CUMMINSIND,EQ,2025-09-12,4039.70,4046.00,4057.30,4017.30,4029.90,4030.40,4031.32,362283,14604.78,22726,278360,76.83
DIXON,EQ,2025-09-12,18041.00,18080.00,18186.00,17951.00,18111.00,18103.00,18070.95,107442,19415.79,23022,46529,43.31
DLF,EQ,2025-09-12,756.35,759.35,764.40,754.20,757.50,758.40,757.74,1594096,12079.05,42316,760848,47.73
DMART,EQ,2025-09-12,4589.70,4632.00,4634.00,4587.00,4615.00,4616.60,4618.03,384352,17749.48,44106,227203,59.11
ETERNAL,EQ,2025-09-12,328.10,327.10,327.90,320.70,321.85,321.40,323.84,19923948,64521.58,134943,12573069,63.11
HAL,EQ,2025-09-12,4581.20,4581.20,4750.00,4581.20,4744.00,4745.60,4695.90,2816230,132247.47,251948,1244559,44.19
HINDALCO,EQ,2025-09-12,742.65,748.90,759.60,745.15,757.90,758.05,752.80,5698959,42902.01,101392,2999187,52.63
INDHOTEL,EQ,2025-09-12,773.95,775.00,782.40,773.05,778.20,777.70,778.84,1039360,8094.95,34775,550397,52.96
INDIGO,EQ,2025-09-12,5667.00,5699.00,5778.50,5668.50,5723.50,5727.50,5743.49,918969,52780.87,82270,596797,64.94
LT,EQ,2025-09-12,3539.70,3556.40,3595.40,3548.10,3579.00,3579.80,3581.99,1146873,41080.91,94504,663288,57.83
MANAPPURAM,EQ,2025-09-12,287.20,287.20,291.80,286.55,291.10,291.20,289.94,2362429,6849.51,35058,1226647,51.92
MARUTI,EQ,2025-09-12,15095.00,15160.00,15373.00,15153.00,15307.00,15325.00,15311.60,420101,64324.20,67135,264415,62.94
PAYTM,EQ,2025-09-12,1224.00,1227.00,1237.40,1214.00,1216.80,1219.00,1224.53,1321610,16183.47,51622,481843,36.46
PGEL,EQ,2025-09-12,570.05,572.50,577.00,560.65,568.80,569.90,569.11,2720209,15481.00,37464,1138628,41.86
SBIN,EQ,2025-09-12,823.65,824.10,825.80,819.80,823.20,823.55,822.85,5078018,41784.29,97209,3322711,65.43
SUZLON,EQ,2025-09-12,56.94,57.26,57.42,56.73,57.20,57.11,57.03,30872715,17607.44,128744,17610309,57.04
TRENT,EQ,2025-09-12,5171.00,5179.00,5202.00,5125.00,5129.00,5130.00,5163.08,625409,32290.36,57707,353700,56.55
