symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-09-17,5349.00,5375.60,5415.80,5331.70,5385.20,5385.80,5376.68,196332,10556.14,21159,88108,44.88
ADANIPORTS,EQ,2025-09-17,1408.20,1410.00,1413.10,1396.20,1406.30,1406.10,1404.03,1062568,14918.73,50606,550932,51.85
BEL,EQ,2025-09-17,402.90,405.50,416.65,405.00,411.80,412.20,411.62,31367478,129116.20,256581,13398683,42.72
BOSCHLTD,EQ,2025-09-17,39920.00,39995.00,40190.00,39725.00,39855.00,39775.00,39890.61,29814,11892.99,10229,17742,59.51
CUMMINSIND,EQ,2025-09-17,4111.00,4115.00,4140.00,4075.00,4120.00,4125.40,4112.60,362468,14906.87,42091,210033,57.95
DIXON,EQ,2025-09-17,18110.00,18230.00,18230.00,18054.00,18080.00,18110.00,18109.77,112985,20461.32,24444,52722,46.66
DLF,EQ,2025-09-17,786.75,789.70,794.80,782.30,786.00,786.45,786.80,2071167,16295.95,47300,961788,46.44
DMART,EQ,2025-09-17,4696.20,4712.00,4755.10,4693.30,4720.00,4717.30,4730.65,299305,14159.07,31832,167253,55.88
ETERNAL,EQ,2025-09-17,327.30,327.30,330.00,325.30,327.70,328.25,327.31,14901358,48774.19,99995,8651043,58.06
HAL,EQ,2025-09-17,4840.00,4842.10,4931.00,4834.00,4888.80,4890.20,4894.23,1549098,75816.45,100323,647448,41.80
HINDALCO,EQ,2025-09-17,755.95,756.00,759.70,744.40,749.50,750.10,751.78,4182521,31443.43,58390,2423625,57.95
INDHOTEL,EQ,2025-09-17,778.65,782.90,787.90,778.00,780.20,780.25,784.29,1788721,14028.76,49998,1120458,62.64
INDIGO,EQ,2025-09-17,5727.50,5749.00,5759.50,5720.00,5745.00,5746.50,5741.69,429255,24646.50,48575,284062,66.18
LT,EQ,2025-09-17,3667.80,3672.00,3704.00,3662.70,3684.60,3685.50,3689.40,1610471,59416.71,114979,995772,61.83
MANAPPURAM,EQ,2025-09-17,296.10,296.15,298.00,291.10,293.40,292.85,293.59,3007330,8829.34,27263,1630259,54.21
MARUTI,EQ,2025-09-17,15573.00,15592.00,15818.00,15570.00,15790.00,15801.00,15732.13,624986,98323.58,92349,370908,59.35
PAYTM,EQ,2025-09-17,1231.30,1230.00,1243.00,1218.40,1221.00,1222.10,1226.25,2591325,31776.06,58067,1304577,50.34
PGEL,EQ,2025-09-17,569.90,572.00,573.80,561.50,569.50,569.05,567.44,1569287,8904.74,24476,569784,36.31
SBIN,EQ,2025-09-17,831.55,834.30,858.15,831.00,856.90,857.15,847.27,17243938,146103.50,240034,8296103,48.11
SUZLON,EQ,2025-09-17,58.98,60.00,60.08,58.75,59.27,59.29,59.37,63663995,37794.40,122350,27410421,43.05
TRENT,EQ,2025-09-17,5147.50,5180.00,5248.00,5163.50,5205.00,5197.50,5202.12,828577,43103.60,67325,375984,45.38
