symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-07-05,1542.10,1652.05,-0.0689,0.0164,,0.4432
ADANIPORTS,2019-07-05,402.45,414.95,-0.0306,0.0159,,0.3267
BEL,2019-07-05,108.40,113.60,-0.0469,0.0216,,0.4566
BOSCHLTD,2019-07-05,16498.95,16882.00,-0.0230,0.0108,,0.2273
CUMMINSIND,2019-07-05,736.65,760.30,-0.0316,0.0173,,0.3534
DIXON,2019-07-05,2307.70,2345.60,-0.0163,0.0141,,0.2713
DLF,2019-07-05,187.00,194.60,-0.0398,0.0212,,0.4356
DMART,2019-07-05,1356.20,1433.00,-0.0551,0.0165,,0.3993
HAL,2019-07-05,695.40,711.65,-0.0231,0.0133,,0.2694
HINDALCO,2019-07-05,198.90,206.90,-0.0394,0.0141,,0.3191
INDHOTEL,2019-07-05,150.45,152.15,-0.0112,0.0146,,0.2751
INDIGO,2019-07-05,1561.85,1635.75,-0.0462,0.0212,,0.4490
LT,2019-07-05,1558.30,1571.70,-0.0086,0.0130,,0.2445
MANAPPURAM,2019-07-05,136.10,136.25,-0.0011,0.0249,,0.4604
MARUTI,2019-07-05,6360.30,6544.30,-0.0285,0.0129,,0.2732
PGEL,2019-07-05,54.80,54.75,0.0009,0.0538,,0.9973
SBIN,2019-07-05,370.65,367.40,0.0088,0.0144,,0.2694
SUZLON,2019-07-05,4.85,5.05,-0.0404,0.0737,,1.3775
TRENT,2019-07-05,439.65,449.00,-0.0210,0.0191,,0.3668
