,12-May-2026
The Nifty witnessed an intraday movement of about 409.15 points.The closing index was 1.83 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 144731.74
, Traded Quantity (in Lakhs), 62038.21
, Number of Trades, 43456783
, Total Market Capitalisation (Rs. Crores), 45627317.18

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23815.85,     23722.60,     23757.55,     23348.40,     23379.55,-436.30
,NIFTY50 EQL Wgt,     32460.55,     32356.05,     32415.45,     31782.25,     31813.25,-647.30
,NIFTY100 EQL Wgt,     33796.25,     33703.00,     33792.05,     32992.90,     33035.45,-760.80
,NIFTY100 LowVol30,     19710.00,     19624.65,     19645.10,     19320.10,     19340.10,-369.90
,NIFTY Alpha 50,     52246.75,     52190.15,     52477.85,     50881.95,     50964.70,-1282.05
,NIFTY MIDCAP 150,     22526.60,     22494.10,     22543.65,     21933.25,     21957.65,-568.95
,NIFTY SMLCAP 50,      9079.90,      9071.85,      9089.75,      8805.85,      8818.50,-261.40
,NIFTY SMLCAP 250,     17253.50,     17232.25,     17265.50,     16711.30,     16735.80,-517.70
,NIFTY MIDSML 400,     20594.45,     20566.20,     20604.60,     20017.45,     20041.15,-553.30
,NIFTY200 QUALTY30,     20403.70,     20343.30,     20358.30,     19899.50,     19922.40,-481.30
,Nifty FinSrv25 50,     28077.60,     27946.45,     28010.20,     27422.10,     27464.30,-613.30
,NIFTY AlphaLowVol,     26099.45,     26007.70,     26031.55,     25602.50,     25632.70,-466.75
,Nifty200Momentm30,     30522.95,     30433.15,     30527.85,     29817.80,     29863.70,-659.25
,Nifty100ESGSecLdr,      3993.55,      3974.35,      3979.65,      3903.00,      3908.65,-84.90
,NIFTY100 ESG,      4839.10,      4817.70,      4822.15,      4725.20,      4731.65,-107.45
,NIFTY M150 QLTY50,     23736.10,     23709.10,     23732.10,     23128.65,     23155.65,-580.45
,NIFTY INDIA MFG,     15823.70,     15810.40,     15854.20,     15512.25,     15532.75,-290.95
,Nifty200 Alpha 30,     25684.80,     25642.85,     25771.55,     25113.35,     25154.65,-530.15
,NiftyM150Momntm50,     62921.30,     62791.50,     62977.80,     61192.55,     61286.00,-1635.30
,Nifty50 USD,      8658.05,      8658.05,      8658.05,      8462.65,      8470.85,-187.20
,Nifty IT,     29329.45,     29091.05,     29091.05,     28126.90,     28234.90,-1094.55
,Nifty Next 50,     70297.85,     70121.85,     70367.65,     68466.45,     68586.55,-1711.30
,Nifty Bank,     54439.90,     54178.40,     54365.45,     53457.50,     53555.20,-884.70
,NIFTY MIDCAP 100,     61258.40,     61171.45,     61325.35,     59625.65,     59704.65,-1553.75
,Nifty 500,     22795.75,     22728.70,     22768.10,     22270.95,     22299.90,-495.85
,Nifty 100,     24784.80,     24694.30,     24735.75,     24269.35,     24303.05,-481.75
,Nifty Midcap 50,     17481.05,     17468.25,     17494.90,     17036.30,     17055.50,-425.55
,Nifty Realty,       798.50,       799.20,       801.90,       764.65,       765.70,-32.80
,Nifty Infra,      9315.65,      9302.15,      9324.85,      9141.80,      9153.45,-162.20
,Nifty Energy,     40043.30,     40060.55,     40333.55,     39487.85,     39542.35,-500.95
,Nifty FMCG,     51205.65,     51019.80,     51237.20,     50396.50,     50453.90,-751.75
,Nifty MNC,     31921.85,     31846.00,     31966.25,     31380.95,     31432.95,-488.90
,Nifty Pharma,     24170.45,     24177.30,     24185.45,     23816.40,     23840.90,-329.55
,Nifty PSE,     10566.30,     10538.50,     10631.95,     10427.40,     10444.70,-121.60
,Nifty PSU Bank,      8161.05,      8120.80,      8215.40,      8054.60,      8071.35,-89.70
,Nifty Serv Sector,     29917.15,     29747.45,     29781.10,     29277.75,     29322.95,-594.20
,Nifty Auto,     26753.40,     26700.00,     26794.10,     26091.45,     26142.60,-610.80
,Nifty Metal,     12926.40,     12945.75,     13076.65,     12865.30,     12881.40,-45.00
,Nifty Media,      1436.15,      1439.60,      1440.25,      1392.30,      1396.30,-39.85
,NIFTY SMLCAP 100,     18525.80,     18512.50,     18550.15,     17913.45,     17939.00,-586.80
,Nifty 200,     13721.40,     13677.35,     13700.70,     13421.30,     13438.60,-282.80
,Nifty Div Opps 50,      5962.65,      5941.35,      5946.95,      5860.20,      5865.75,-96.90
,Nifty Commodities,     10234.75,     10230.15,     10275.10,     10097.60,     10108.90,-125.85
,Nifty Consumption,     11434.10,     11398.95,     11425.65,     11182.50,     11197.05,-237.05
,Nifty Fin Service,     25655.45,     25539.75,     25595.90,     25096.25,     25137.15,-518.30
,Nifty50 Div Point,         5.53,         5.53,         5.53,         5.53,         5.53,0.00
,Nifty100 Liq 15,      7111.20,      7096.70,      7111.00,      6975.30,      6986.45,-124.75
,Nifty CPSE,      7268.55,      7284.80,      7353.90,      7223.45,      7234.60,-33.95
,Nifty GrowSect 15,     11072.15,     11009.40,     11009.40,     10794.70,     10807.80,-264.35
,Nifty50 PR 2x Lev,     11854.25,     11759.75,     11791.15,     11387.95,     11418.20,-436.05
,Nifty50 PR 1x Inv,       220.85,       221.75,       225.25,       221.45,       224.95,4.10
,Nifty50 TR 2x Lev,     17788.10,     17646.30,     17693.40,     17088.35,     17133.80,-654.30
,Nifty50 TR 1x Inv,       180.55,       181.25,       184.10,       181.00,       183.85,3.30
,Nifty50 Value 20,     12048.15,     12006.70,     12010.15,     11855.20,     11865.25,-182.90
,Nifty Mid Liq 15,     16572.75,     16551.95,     16602.70,     16084.00,     16108.85,-463.90
,Nifty Pvt Bank,     26357.25,     26229.25,     26290.40,     25838.90,     25891.60,-465.65
,NIFTY100 Qualty30,      5569.00,      5551.30,      5559.20,      5445.10,      5451.80,-117.20
,Nifty GS 8 13Yr,      2965.53,      2966.08,      2966.88,      2961.33,      2962.89,-2.64
,Nifty GS 10Yr,      2600.11,      2600.59,      2601.19,      2596.90,      2598.24,-1.87
,Nifty GS 10Yr Cln,       865.77,       865.77,       865.97,       864.53,       864.98,-0.79
,Nifty GS 4 8Yr,      3250.02,      3250.60,      3251.39,      3243.13,      3246.63,-3.39
,Nifty GS 11 15Yr,      3239.41,      3240.03,      3241.34,      3234.97,      3236.78,-2.63
,Nifty GS 15YrPlus,      3447.94,      3448.65,      3449.02,      3435.40,      3439.04,-8.90
,Nifty GS Compsite,      3047.99,      3048.57,      3048.93,      3042.75,      3044.66,-3.33
,NIFTY HEALTHCARE,     15485.85,     15499.45,     15509.05,     15261.10,     15276.50,-209.35
,NIFTY CONSR DURBL,     35923.95,     35757.35,     36000.10,     34570.30,     34633.90,-1290.05
,NIFTY OIL AND GAS,     11339.00,     11347.35,     11446.85,     11275.05,     11293.15,-45.85
,NIFTY500 MULTICAP,     16085.20,     16045.20,     16073.05,     15686.10,     15706.25,-378.95
,NIFTY LARGEMID250,     16344.00,     16302.95,     16332.90,     15958.55,     15977.15,-366.85
,NIFTY MID SELECT,     14333.20,     14302.00,     14335.45,     13956.60,     13972.05,-361.15
,NIFTY TOTAL MKT,     12837.55,     12800.10,     12821.90,     12537.00,     12553.60,-283.95
,NIFTY MICROCAP250,     23661.30,     23606.85,     23645.45,     22889.65,     22934.30,-727.00
,NIFTY IND DIGITAL,      7828.85,      7788.55,      7790.15,      7575.10,      7584.60,-244.25
,Nifty Tata 25 Cap,     14577.75,     14526.05,     14540.80,     14127.35,     14143.50,-434.25
,Nifty MidSml Hlth,     48012.40,     48034.70,     48089.25,     47166.20,     47235.45,-776.95
,Nifty Multi Mfg,     16370.75,     16357.10,     16386.10,     16011.70,     16027.70,-343.05
,Nifty Multi Infra,     14413.75,     14392.30,     14431.25,     14086.45,     14103.70,-310.05
,BHARATBOND-APR30,      1575.15,      1575.47,      1575.47,      1575.31,      1575.31,0.16
,BHARATBOND-APR31,      1428.35,      1428.63,      1428.64,      1428.51,      1428.51,0.16
,BHARATBOND-APR32,      1295.84,      1296.09,      1296.10,      1296.09,      1296.10,0.26
,BHARATBOND-APR33,      1256.08,      1256.33,      1256.33,      1256.33,      1256.33,0.25
,Nifty Ind Defence,      9281.45,      9260.95,      9285.90,      8887.75,      8907.00,-374.45
,Nifty Ind Tourism,      7363.30,      7373.40,      7376.15,      7100.75,      7116.25,-247.05
