,04-May-2026
The Nifty witnessed an intraday movement of about 285.45 points.The closing index was 0.51 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 136831.09
, Traded Quantity (in Lakhs), 55859.45
, Number of Trades, 40989517
, Total Market Capitalisation (Rs. Crores), 46711799.64

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23997.55,     24063.55,     24290.20,     24004.75,     24119.30,121.75
,NIFTY50 EQL Wgt,     32264.45,     32389.70,     32637.00,     32298.25,     32477.10,212.65
,NIFTY100 EQL Wgt,     33571.15,     33728.60,     34032.05,     33643.20,     33816.00,244.85
,NIFTY100 LowVol30,     19652.30,     19738.20,     19894.80,     19641.35,     19720.50,68.20
,NIFTY Alpha 50,     50876.15,     51167.45,     51613.25,     50956.85,     51248.90,372.75
,NIFTY MIDCAP 150,     22000.05,     22164.80,     22288.00,     22019.05,     22155.50,155.45
,NIFTY SMLCAP 50,      8786.60,      8854.10,      8933.95,      8800.85,      8865.05,78.45
,NIFTY SMLCAP 250,     16731.20,     16851.20,     16943.15,     16754.70,     16895.95,164.75
,NIFTY MIDSML 400,     20064.95,     20213.05,     20320.70,     20086.40,     20225.50,160.55
,NIFTY200 QUALTY30,     20153.90,     20291.45,     20441.70,     20176.05,     20292.10,138.20
,Nifty FinSrv25 50,     27958.55,     27994.25,     28401.90,     27991.30,     28193.50,234.95
,NIFTY AlphaLowVol,     25710.15,     25759.05,     26008.80,     25727.35,     25860.75,150.60
,Nifty200Momentm30,     30157.90,     30265.05,     30694.95,     30193.25,     30382.20,224.30
,Nifty100ESGSecLdr,      4005.00,      4017.65,      4052.70,      4009.20,      4030.05,25.05
,NIFTY100 ESG,      4834.30,      4851.00,      4890.35,      4830.25,      4855.05,20.75
,NIFTY M150 QLTY50,     23260.05,     23441.45,     23544.05,     23254.35,     23433.65,173.60
,NIFTY INDIA MFG,     15550.30,     15650.65,     15765.15,     15602.30,     15693.65,143.35
,Nifty200 Alpha 30,     25013.20,     25129.40,     25397.80,     25065.90,     25200.75,187.55
,NiftyM150Momntm50,     61128.35,     61607.10,     61980.45,     61162.55,     61506.30,377.95
,Nifty50 USD,      8760.75,      8760.75,      8869.45,      8682.60,      8796.00,35.25
,Nifty IT,     29353.90,     29606.50,     29664.50,     28955.60,     29076.10,-277.80
,Nifty Next 50,     69643.90,     69976.55,     70834.05,     69958.20,     70283.85,639.95
,Nifty Bank,     54863.35,     54937.90,     55602.30,     54723.50,     54878.50,15.15
,NIFTY MIDCAP 100,     59784.85,     60235.50,     60563.95,     59787.60,     60159.75,374.90
,Nifty 500,     22683.55,     22783.80,     22954.30,     22709.75,     22830.75,147.20
,Nifty 100,     24896.00,     24973.70,     25191.70,     24924.45,     25041.10,145.10
,Nifty Midcap 50,     16882.50,     17002.50,     17098.65,     16876.45,     16984.90,102.40
,Nifty Realty,       793.55,       800.45,       819.95,       800.45,       812.70,19.15
,Nifty Infra,      9419.35,      9444.85,      9521.20,      9436.10,      9470.95,51.60
,Nifty Energy,     40771.90,     40936.70,     41302.50,     40795.45,     40970.05,198.15
,Nifty FMCG,     51072.10,     51383.00,     51972.90,     51129.20,     51266.00,193.90
,Nifty MNC,     31886.60,     32116.55,     32463.80,     32069.70,     32246.75,360.15
,Nifty Pharma,     23267.70,     23371.30,     23548.95,     23296.10,     23475.55,207.85
,Nifty PSE,     10629.05,     10649.00,     10780.75,     10648.40,     10679.95,50.90
,Nifty PSU Bank,      8482.60,      8495.50,      8637.95,      8441.00,      8455.80,-26.80
,Nifty Serv Sector,     30248.40,     30292.45,     30577.20,     30126.70,     30272.50,24.10
,Nifty Auto,     25917.60,     26133.50,     26496.65,     25810.10,     26027.70,110.10
,Nifty Metal,     12833.05,     12911.15,     13025.75,     12897.80,     12972.70,139.65
,Nifty Media,      1456.00,      1462.60,      1467.00,      1432.30,      1448.10,-7.90
,NIFTY SMLCAP 100,     18007.15,     18147.60,     18232.60,     17996.65,     18132.50,125.35
,Nifty 200,     13705.55,     13760.00,     13867.15,     13718.85,     13786.60,81.05
,Nifty Div Opps 50,      6056.40,      6088.00,      6133.65,      6037.40,      6059.60,3.20
,Nifty Commodities,     10238.10,     10285.15,     10370.65,     10266.95,     10321.25,83.15
,Nifty Consumption,     11417.30,     11474.10,     11568.80,     11384.90,     11444.25,26.95
,Nifty Fin Service,     25657.35,     25664.75,     26022.90,     25659.65,     25814.40,157.05
,Nifty50 Div Point,         5.53,         5.53,         5.53,         5.53,         5.53,0.00
,Nifty100 Liq 15,      7255.40,      7250.90,      7333.40,      7249.40,      7283.55,28.15
,Nifty CPSE,      7456.25,      7443.90,      7513.55,      7406.35,      7434.90,-21.35
,Nifty GrowSect 15,     10948.00,     11023.45,     11106.05,     10937.15,     10992.50,44.50
,Nifty50 PR 2x Lev,     12059.75,     12119.65,     12346.45,     12061.10,     12175.65,115.90
,Nifty50 PR 1x Inv,       218.95,       218.45,       219.00,       216.40,       217.95,-1.00
,Nifty50 TR 2x Lev,     18096.45,     18186.30,     18526.65,     18098.50,     18270.40,173.95
,Nifty50 TR 1x Inv,       178.95,       178.55,       179.00,       176.90,       178.15,-0.80
,Nifty50 Value 20,     12260.75,     12294.25,     12365.95,     12178.95,     12223.55,-37.20
,Nifty Mid Liq 15,     15940.25,     16083.80,     16141.10,     15847.45,     15965.50,25.25
,Nifty Pvt Bank,     26281.75,     26274.70,     26513.45,     26130.65,     26247.30,-34.45
,NIFTY100 Qualty30,      5556.55,      5589.40,      5624.65,      5551.95,      5576.05,19.50
,Nifty GS 8 13Yr,      2960.25,      2960.80,      2967.58,      2960.80,      2963.97,3.72
,Nifty GS 10Yr,      2598.01,      2598.49,      2605.38,      2598.00,      2600.81,2.80
,Nifty GS 10Yr Cln,       866.36,       866.36,       868.67,       866.19,       867.14,0.78
,Nifty GS 4 8Yr,      3243.74,      3244.33,      3251.38,      3244.32,      3245.91,2.17
,Nifty GS 11 15Yr,      3234.71,      3235.33,      3243.22,      3235.33,      3237.69,2.98
,Nifty GS 15YrPlus,      3446.87,      3447.58,      3464.65,      3447.58,      3460.28,13.41
,Nifty GS Compsite,      3043.95,      3044.53,      3053.01,      3044.53,      3047.94,3.99
,NIFTY HEALTHCARE,     14918.40,     14984.50,     15117.75,     14939.85,     15072.00,153.60
,NIFTY CONSR DURBL,     37273.00,     37489.75,     37588.70,     37175.60,     37411.10,138.10
,NIFTY OIL AND GAS,     11694.65,     11740.75,     11801.95,     11698.50,     11733.10,38.45
,NIFTY500 MULTICAP,     15892.95,     15977.05,     16085.80,     15911.85,     16007.35,114.40
,NIFTY LARGEMID250,     16181.90,     16268.40,     16380.30,     16198.50,     16286.40,104.50
,NIFTY MID SELECT,     13826.00,     13936.65,     14033.75,     13831.00,     13930.20,104.20
,NIFTY TOTAL MKT,     12761.50,     12820.10,     12916.85,     12779.20,     12848.40,86.90
,NIFTY MICROCAP250,     22963.70,     23162.95,     23384.45,     23111.20,     23297.55,333.85
,NIFTY IND DIGITAL,      7760.60,      7816.20,      7828.70,      7705.85,      7766.80,6.20
,Nifty Tata 25 Cap,     14676.60,     14748.00,     14830.15,     14578.00,     14655.75,-20.85
,Nifty MidSml Hlth,     44973.80,     45253.45,     46057.15,     45198.05,     45857.05,883.25
,Nifty Multi Mfg,     16020.65,     16130.70,     16225.10,     16066.55,     16166.55,145.90
,Nifty Multi Infra,     14416.95,     14505.70,     14606.35,     14439.40,     14517.95,101.00
,BHARATBOND-APR30,      1568.24,      1568.56,      1568.92,      1568.55,      1568.92,0.68
,BHARATBOND-APR31,      1423.06,      1423.34,      1424.10,      1423.34,      1424.10,1.04
,BHARATBOND-APR32,      1291.08,      1291.33,      1291.34,      1291.33,      1291.34,0.26
,BHARATBOND-APR33,      1251.19,      1251.44,      1251.44,      1251.44,      1251.44,0.25
,Nifty Ind Defence,      8973.45,      9027.35,      9062.00,      8884.15,      8978.40,4.95
,Nifty Ind Tourism,      7332.70,      7363.80,      7450.15,      7336.95,      7397.30,64.60
,Nifty Capital Mkt,      5238.05,      5276.70,      5321.70,      5224.15,      5263.70,25.65
,Nifty500Momentm50,     51758.85,     52031.80,     52708.35,     51854.05,     52178.35,419.50
,NiftyMS400 MQ 100,     49320.80,     49703.80,     49844.00,     49202.85,     49555.65,234.85
,NiftySml250MQ 100,     44045.40,     44318.95,     44570.60,     44024.10,     44385.60,340.20
,Nifty Top 10 EW,      8718.55,      8732.55,      8787.20,      8661.65,      8687.50,-31.05
,Nifty AQL 30,     22193.35,     22319.10,     22521.85,     22239.35,     22352.50,159.15
,Nifty AQLV 30,     20025.55,     20140.50,     20276.35,     20032.05,     20124.40,98.85
,Nifty EV,      2995.85,      3022.25,      3041.00,      2990.55,      3013.15,17.30
,Nifty HighBeta 50,      4074.80,      4107.90,      4163.20,      4098.75,      4132.70,57.90
,Nifty New Consump,     10929.15,     10997.45,     11069.45,     10912.15,     11005.05,75.90
,Nifty Corp MAATR,     37968.20,     38260.90,     38655.05,     38211.40,     38495.30,527.10
,Nifty Low Vol 50,     24173.95,     24280.25,     24455.55,     24169.00,     24276.50,102.55
,Nifty Mobility,     21271.80,     21451.90,     21622.30,     21312.10,     21497.40,225.60
,Nifty Qlty LV 30,     16310.40,     16397.40,     16521.80,     16294.00,     16370.85,60.45
,Nifty Sml250 Q50,     24721.10,     24835.05,     25050.75,     24742.05,     24944.05,222.95
,Nifty Top 15 EW,      9811.10,      9844.05,      9952.40,      9791.85,      9830.40,19.30
,Nifty100 Alpha 30,     17642.10,     17716.30,     17947.25,     17715.50,     17815.50,173.40
,Nifty100 Enh ESG,      4868.60,      4885.20,      4924.50,      4863.75,      4888.75,20.15
,Nifty200 Value 30,     15509.35,     15554.20,     15694.75,     15503.20,     15542.70,33.35
,Nifty500 EW,     14162.70,     14255.65,     14349.65,     14194.90,     14298.90,136.20
,Nifty Multi MQ 50,     41572.00,     41842.60,     42168.40,     41588.50,     41883.35,311.35
,Nifty500 Value 50,     16554.20,     16611.40,     16761.55,     16573.95,     16629.45,75.25
,Nifty Top 20 EW,      8694.65,      8725.40,      8801.30,      8679.90,      8718.80,24.15
,Nifty CoreHousing,     14747.25,     14839.15,     15005.20,     14826.75,     14969.50,222.25
,Nifty FinSerExBnk,     30858.35,     30992.35,     31467.90,     30965.50,     31221.65,363.30
,Nifty Housing,     11888.95,     11943.50,     12101.20,     11943.30,     12029.15,140.20
,Nifty IPO,      2128.55,      2142.50,      2157.40,      2137.25,      2152.20,23.65
,Nifty MS Fin Serv,     21227.40,     21368.20,     21547.05,     21196.65,     21315.00,87.60
,Nifty MS Ind Cons,     17711.90,     17883.15,     18000.25,     17786.35,     17929.75,217.85
,Nifty MS IT Telcm,      8532.15,      8655.60,      8656.90,      8450.30,      8521.75,-10.40
,Nifty NonCyc Cons,     14851.55,     14910.90,     15011.70,     14798.05,     14868.45,16.90
,Nifty Rural,     15298.95,     15365.70,     15540.80,     15286.30,     15370.20,71.25
,Nifty Shariah 25,      7795.10,      7840.95,      7876.05,      7767.85,      7800.00,4.90
,Nifty Trans Logis,     23584.35,     23796.80,     23987.35,     23588.45,     23800.70,216.35
,Nifty50 Shariah,      4339.15,      4363.20,      4383.70,      4321.15,      4339.55,0.40
,Nifty500 LMS Eql,     17626.15,     17731.60,     17843.15,     17647.05,     17760.75,134.60
,Nifty500 Shariah,      6819.50,      6865.85,      6884.55,      6815.70,      6853.80,34.30
,Nifty500 Qlty50,     19406.70,     19513.15,     19564.25,     19321.85,     19469.50,62.80
,Nifty500 LowVol50,     22153.70,     22233.20,     22404.90,     22103.40,     22210.15,56.45
,Nifty500 MQVLv50,     30891.30,     31101.00,     31334.20,     30940.25,     31083.90,192.60
,Nifty500 Flexicap,      9681.65,      9751.25,      9803.10,      9647.95,      9698.20,16.55
,Nifty TMMQ 50,     42896.45,     43190.05,     43509.45,     42921.95,     43215.65,319.20
,Nifty FPI 150,      1532.65,      1539.20,      1550.05,      1534.45,      1542.00,9.35
,Nifty SME Emerge,     13901.85,     13950.00,     14046.60,     13945.80,     13983.45,81.60
,Nifty Internet,      1210.00,      1215.40,      1232.45,      1212.55,      1228.25,18.25
,Nifty Chemicals,     28480.50,     28641.40,     28987.70,     28551.90,     28692.15,211.65
,Nifty Waves,      1946.15,      1953.15,      1965.25,      1942.15,      1954.75,8.60
,Nifty InfraLog,     11945.50,     12022.90,     12166.65,     12001.10,     12072.55,127.05
,Nifty500 Health,     19002.85,     19103.80,     19340.20,     19067.15,     19289.00,286.15
,Nifty RailwaysPSU,      3209.80,      3230.05,      3262.90,      3210.25,      3240.75,30.95
,NiftyConglomerate,     14509.05,     14618.45,     14769.90,     14583.10,     14666.55,157.50
,India VIX,18.4600,18.4600,18.8750,16.7475,18.3000,-0.1600

,ADVANCES,2211
,DECLINES,1292
,UNCHANGED,98

,Total securities that have hit their price bands today,251

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,MEESHO,EQ,       193.13,       217.04,12.38,4132.67
,BHEL,EQ,       352.41,       377.05,6.99,4008.82
,RELIANCE,EQ,      1430.80,      1463.10,2.26,3494.79
,KOTAKBANK,EQ,       383.30,       371.65,-3.04,2776.38
,CEMPRO,EQ,       815.25,       956.45,17.32,2574.13
,VEDL,EQ,       271.55,       294.65,8.51,2499.19
,HDFCBANK,EQ,       771.70,       779.40,1.00,2263.37
,HFCL,EQ,       116.03,       126.04,8.63,2234.60
,BHARTIARTL,EQ,      1886.80,      1827.10,-3.16,1979.71
,ICICIBANK,EQ,      1263.40,      1270.80,0.59,1858.39
,ADANIPOWER,EQ,       221.85,       227.30,2.46,1531.99
,ADANIENT,EQ,      2408.40,      2485.70,3.21,1489.18
,BSE,EQ,      3640.50,      3711.30,1.94,1400.25
,LALPATHLAB,EQ,      1367.20,      1573.40,15.08,1293.32
,HAL,EQ,      4338.80,      4559.50,5.09,1288.04
,SBIN,EQ,      1068.45,      1068.40,-0.00,1258.93
,IDEA,EQ,        10.22,        10.52,2.94,1249.97
,AXISBANK,EQ,      1268.30,      1275.10,0.54,1246.11
,ADANIPORTS,EQ,      1657.30,      1742.60,5.15,1236.37
,MAZDOCK,EQ,      2733.20,      2611.60,-4.45,1181.52
,ETERNAL,EQ,       247.03,       251.90,1.97,1019.59
,RRKABEL,EQ,      1571.00,      1775.20,13.00,1004.15
,MARUTI,EQ,     13314.00,     13580.00,2.00,988.57
,HSCL,EQ,       607.75,       609.90,0.35,945.62
,NETWEB,EQ,      4064.80,      3927.70,-3.37,943.05

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ADANIPORTS,EQ,      1742.60,      1657.30,5.15
,ADANIENT,EQ,      2485.70,      2408.40,3.21
,EICHERMOT,EQ,      7329.00,      7109.00,3.09
,HINDUNILVR,EQ,      2309.30,      2250.90,2.59
,JIOFIN,EQ,       252.74,       246.37,2.59

,Top Five Nifty 50 Losers:
