symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-03-01,3311.45,3217.30,0.0288,0.0201,0.0201,0.3840
ADANIPORTS,2023-03-01,602.10,592.45,0.0162,0.0312,0.0311,0.5942
BEL,2023-03-01,97.05,94.60,0.0256,0.0206,0.0206,0.3936
BOSCHLTD,2023-03-01,18302.20,17996.45,0.0168,0.0167,0.0167,0.3191
CUMMINSIND,2023-03-01,1602.50,1570.10,0.0204,0.0178,0.0178,0.3401
DIXON,2023-03-01,2929.85,2890.70,0.0135,0.0262,0.0262,0.5006
DLF,2023-03-01,355.65,351.65,0.0113,0.0225,0.0224,0.4280
DMART,2023-03-01,3439.35,3416.85,0.0066,0.0186,0.0185,0.3534
HAL,2023-03-01,2684.30,2574.30,0.0418,0.0214,0.0215,0.4108
HINDALCO,2023-03-01,413.05,399.20,0.0341,0.0251,0.0252,0.4814
INDHOTEL,2023-03-01,315.00,310.75,0.0136,0.0227,0.0227,0.4337
INDIGO,2023-03-01,1843.70,1856.35,-0.0068,0.0212,0.0211,0.4031
LT,2023-03-01,2115.25,2109.05,0.0029,0.0151,0.0150,0.2866
MANAPPURAM,2023-03-01,105.45,102.70,0.0264,0.0237,0.0237,0.4528
MARUTI,2023-03-01,8764.15,8624.35,0.0161,0.0160,0.0160,0.3057
PAYTM,2023-03-01,608.25,597.25,0.0183,0.0317,0.0316,0.6037
PGEL,2023-03-01,1409.40,1393.10,0.0116,0.0329,0.0329,0.6286
SBIN,2023-03-01,536.70,522.80,0.0262,0.0179,0.0179,0.3420
SUZLON,2023-03-01,8.40,8.20,0.0241,0.0393,0.0392,0.7489
TRENT,2023-03-01,1291.45,1278.15,0.0104,0.0211,0.0210,0.4012
