symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-04-06,1382.20,1384.00,1395.55,1360.00,1372.10,1374.45,1382.22,100694,1391.82,5272,78357,77.82
ADANIPORTS,EQ,2021-04-06,742.25,756.00,852.70,743.00,849.85,835.55,800.35,64555516,516668.34,747062,4484783,6.95
BEL,EQ,2021-04-06,131.40,132.30,134.95,128.80,131.80,130.95,132.30,20391004,26978.11,94938,6258119,30.69
BOSCHLTD,EQ,2021-04-06,14035.65,14015.05,14337.70,13901.00,14140.00,14127.15,14112.94,39009,5505.32,12861,10575,27.11
CUMMINSIND,EQ,2021-04-06,882.05,883.15,895.00,873.60,883.00,879.10,883.35,591892,5228.45,14725,220314,37.22
DIXON,EQ,2021-04-06,3496.90,3503.35,3540.00,3421.40,3478.35,3482.70,3473.00,347873,12081.64,52732,152030,43.70
DLF,EQ,2021-04-06,276.75,279.60,284.45,275.75,278.70,278.80,280.14,8462492,23706.64,56461,1378981,16.30
DMART,EQ,2021-04-06,2846.95,2873.00,2878.10,2826.10,2851.00,2843.65,2853.22,342977,9785.88,33877,88527,25.81
HAL,EQ,2021-04-06,999.90,1014.90,1018.00,996.20,1001.25,1000.25,1002.30,161385,1617.57,8794,60868,37.72
HINDALCO,EQ,2021-04-06,350.65,352.70,358.30,348.50,349.80,350.45,353.17,11185963,39506.02,88080,1666035,14.89
INDHOTEL,EQ,2021-04-06,107.95,108.20,109.70,106.50,108.95,109.10,108.12,1425078,1540.83,13719,540266,37.91
INDIGO,EQ,2021-04-06,1552.70,1564.00,1590.80,1546.55,1590.80,1577.60,1564.53,1069917,16739.19,60046,341425,31.91
LT,EQ,2021-04-06,1403.80,1405.90,1416.30,1393.30,1400.75,1401.00,1403.54,1824079,25601.61,56378,569988,31.25
MANAPPURAM,EQ,2021-04-06,155.10,155.65,155.75,152.60,154.15,153.90,154.12,2629404,4052.49,16168,756363,28.77
MARUTI,EQ,2021-04-06,6768.55,6818.25,6846.95,6720.00,6767.20,6751.30,6786.69,628262,42638.20,69291,179244,28.53
PGEL,BE,2021-04-06,370.85,370.85,372.00,352.35,369.00,368.00,361.43,26286,95.01,527,-,-
SBIN,EQ,2021-04-06,353.55,355.70,357.00,349.30,350.95,350.55,353.10,44147709,155884.99,273760,10561018,23.92
SUZLON,EQ,2021-04-06,4.95,4.95,5.15,4.95,5.15,5.10,5.06,17131992,867.57,9596,7752077,45.25
TRENT,EQ,2021-04-06,729.45,731.50,736.05,700.00,702.00,703.65,710.80,1267810,9011.62,45081,652424,51.46
