symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-04-20,1395.15,1395.00,1418.00,1381.10,1385.00,1395.40,1403.78,173676,2438.02,27869,88669,51.05
ADANIPORTS,EQ,2021-04-20,720.95,744.70,745.90,710.00,721.00,720.45,729.05,21315167,155397.77,243616,2001506,9.39
BEL,EQ,2021-04-20,123.40,124.85,127.65,123.65,124.00,124.30,125.80,8878113,11168.51,75582,3300850,37.18
BOSCHLTD,EQ,2021-04-20,13512.95,13550.05,13689.85,13304.00,13439.90,13416.80,13492.89,23995,3237.62,6691,5669,23.63
CUMMINSIND,EQ,2021-04-20,840.00,842.00,855.00,824.25,836.00,833.40,837.74,407772,3416.06,11820,110020,26.98
DIXON,EQ,2021-04-20,3830.45,3848.00,3973.80,3843.00,3930.00,3934.75,3920.10,585780,22963.16,57002,269296,45.97
DLF,EQ,2021-04-20,236.80,240.00,241.45,232.05,233.60,234.40,237.08,12162782,28835.20,80996,3140549,25.82
DMART,EQ,2021-04-20,2850.75,2880.00,2889.80,2756.00,2780.00,2778.25,2814.09,451846,12715.35,34547,233945,51.78
HAL,EQ,2021-04-20,940.20,946.10,957.90,942.80,951.00,951.35,950.11,125099,1188.57,7910,56472,45.14
HINDALCO,EQ,2021-04-20,361.40,368.60,371.50,354.55,358.25,359.35,362.97,15526407,56355.67,107836,3224416,20.77
INDHOTEL,EQ,2021-04-20,94.70,97.00,102.25,94.75,95.00,95.95,97.98,9428938,9238.08,33663,2841748,30.14
INDIGO,EQ,2021-04-20,1527.90,1520.90,1585.85,1503.00,1547.00,1554.30,1545.84,1964923,30374.65,66200,489432,24.91
LT,EQ,2021-04-20,1310.45,1320.00,1339.45,1317.70,1330.00,1331.50,1328.91,2989204,39723.90,95667,1536913,51.42
MANAPPURAM,EQ,2021-04-20,141.95,144.90,147.30,140.75,141.90,141.80,143.65,4897471,7035.42,34750,1595376,32.58
MARUTI,EQ,2021-04-20,6511.75,6615.00,6678.70,6558.55,6640.00,6646.65,6616.92,914142,60488.00,69676,401144,43.88
PGEL,BE,2021-04-20,303.65,288.50,318.80,288.50,318.80,318.80,299.39,41660,124.73,767,-,-
SBIN,EQ,2021-04-20,331.15,335.10,339.90,326.70,329.40,329.50,333.65,41296147,137784.55,248595,6958070,16.85
SUZLON,EQ,2021-04-20,4.45,4.50,4.75,4.50,4.60,4.55,4.59,12074824,554.75,8077,6115192,50.64
TRENT,EQ,2021-04-20,728.65,728.65,747.60,727.80,740.00,736.50,737.95,475888,3511.79,16284,192249,40.40
