symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-12-29,50174,23677,47.19
BEL,EQ,2011-12-29,32987,22343,67.73
BOSCHLTD,EQ,2011-12-29,4026,3400,84.45
CUMMINSIND,EQ,2011-12-29,220666,135306,61.32
DLF,EQ,2011-12-29,5678798,978798,17.24
HINDALCO,EQ,2011-12-29,8635020,3169791,36.71
INDHOTEL,EQ,2011-12-29,1703341,1355513,79.58
LT,EQ,2011-12-29,2011507,707450,35.17
MANAPPURAM,EQ,2011-12-29,442801,224049,50.60
MARUTI,EQ,2011-12-29,544045,257949,47.41
PGEL,EQ,2011-12-29,177828,8381,4.71
SBIN,EQ,2011-12-29,3616304,1277923,35.34
SBIN,N1,2011-12-29,175,110,62.86
SBIN,N2,2011-12-29,242,239,98.76
SBIN,N3,2011-12-29,51,51,100.00
SBIN,N5,2011-12-29,1398,1108,79.26
SUZLON,EQ,2011-12-29,30874164,9461196,30.64
TRENT,EQ,2011-12-29,3764,2566,68.17
TRENT,Q2,2011-12-29,3,3,100.00
