,05-Oct-2016
The Nifty witnessed an intraday movement of about 75.55 points.The closing index was 0.29 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 21251.86
, Traded Quantity (in Lakhs), 11655.88
, Number of Trades, 8600741
, Total Market Capitalisation (Rs. Crores), 11158019.38

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,      8769.15,      8806.35,      8806.95,      8731.40,      8743.95,-25.2
,Nifty IT,     10394.30,     10405.65,     10418.70,     10287.40,     10333.35,-60.95
,Nifty Next 50,     23684.25,     23765.55,     23782.30,     23593.60,     23722.25,38
,Nifty Bank,     19672.70,     19801.30,     19816.50,     19492.80,     19536.85,-135.85
,Nifty MID100 Free,     15979.95,     16053.50,     16100.15,     15968.45,     16076.30,96.35
,Nifty 500,      7567.70,      7599.40,      7600.55,      7542.65,      7565.50,-2.2
,Nifty 100,      9029.20,      9066.25,      9067.15,      8993.90,      9010.00,-19.2
,Nifty Midcap 50,      4111.10,      4131.80,      4159.70,      4108.50,      4151.50,40.4
,Nifty Realty,       209.80,       210.70,       214.60,       208.90,       213.65,3.85
,Nifty Infra,      2858.10,      2869.35,      2874.65,      2853.85,      2861.80,3.7
,Nifty Energy,     10057.35,     10095.95,     10100.45,     10008.90,     10034.50,-22.85
,Nifty FMCG,     21709.85,     21772.20,     21854.10,     21665.65,     21736.80,26.95
,Nifty MNC,     10503.45,     10539.25,     10585.75,     10513.95,     10553.75,50.3
,Nifty Pharma,     11681.40,     11715.00,     11723.65,     11599.15,     11615.90,-65.5
,Nifty PSE,      3623.40,      3632.60,      3635.10,      3602.10,      3626.70,3.3
,Nifty PSU Bank,      3245.50,      3276.60,      3301.20,      3237.70,      3251.50,6
,Nifty Serv Sector,     11148.80,     11193.00,     11203.10,     11059.70,     11084.55,-64.25
,India VIX,14.9925,14.9925,15.1450,13.9050,14.9250,-0.0675
,Nifty Auto,     10289.70,     10350.85,     10364.55,     10276.00,     10344.00,54.3
,Nifty Metal,      2614.65,      2638.80,      2649.40,      2625.75,      2635.25,20.6
,Nifty Media,      3074.75,      3098.40,      3128.55,      3074.15,      3097.60,22.85
,Nifty SML100 Free,      6354.70,      6383.85,      6416.00,      6346.35,      6403.50,48.8
,Nifty 200,      4711.45,      4731.15,      4731.65,      4694.70,      4705.95,-5.5
,Nifty Div Opps 50,      2162.05,      2169.20,      2171.05,      2155.45,      2162.00,-.05
,Nifty Commodities,      3130.35,      3143.80,      3145.20,      3124.40,      3139.60,9.25
,Nifty Consumption,      3966.90,      3979.85,      3981.00,      3957.80,      3963.15,-3.75
,Nifty Fin Service,      8136.00,      8181.70,      8188.55,      8067.00,      8092.10,-43.9
,Nifty50 Div Point,        78.39,        78.39,        78.39,        78.39,        78.39,0
,Nifty100 Liq 15,      3781.90,      3808.50,      3815.30,      3773.90,      3784.75,2.85
,Nifty CPSE,      2318.55,      2325.25,      2328.85,      2301.95,      2312.55,-6
,Nifty GrowSect 15,      5500.90,      5510.35,      5514.65,      5478.35,      5490.45,-10.45
,Nifty50 PR 2x Lev,      3491.00,      3520.00,      3520.00,      3460.65,      3470.35,-20.65
,Nifty50 PR 1x Inv,       461.55,       459.70,       463.60,       459.70,       462.95,1.4
,Nifty50 TR 2x Lev,      4180.45,      4215.15,      4215.15,      4144.10,      4155.70,-24.75
,Nifty50 TR 1x Inv,       421.80,       420.10,       423.65,       420.10,       423.10,1.3
,Nifty50 Value 20,      3782.00,      3797.20,      3799.60,      3753.45,      3758.25,-23.75
,Nifty Mid Liq 15,      3440.85,      3459.95,      3478.40,      3427.30,      3458.10,17.25
,Nifty Pvt Bank,     10939.30,     11002.25,     11005.70,     10809.80,     10832.05,-107.25
,Nifty Quality 30,      2233.85,      2240.50,      2241.00,      2227.85,      2236.25,2.4
,Nifty GS 8 13Yr,      1635.61,      1635.94,      1642.77,      1634.60,      1641.79,6.18
,Nifty GS 10Yr,      1554.17,      1554.48,      1560.30,      1553.31,      1559.39,5.22
,Nifty GS 10Yr Cln,       984.01,       984.01,       987.75,       983.26,       987.17,3.16
,Nifty GS 4 8Yr,      1688.34,      1688.67,      1691.66,      1688.36,      1689.92,1.58
,Nifty GS 11 15Yr,      1714.85,      1715.19,      1723.03,      1714.14,      1721.80,6.95
,Nifty GS 15YrPlus,      1834.39,      1834.75,      1841.32,      1834.75,      1841.01,6.62
,Nifty GS Compsite,      1671.83,      1672.16,      1677.15,      1671.43,      1676.20,4.37

,ADVANCES,963
,DECLINES,668
,UNCHANGED,67

,Total securities that have hit their price bands today,116

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SBIN,EQ,       259.75,       260.85,0.42,547.96
,AXISBANK,EQ,       546.60,       535.70,-1.99,444.1
,ICICIBANK,EQ,       258.20,       255.45,-1.07,374.41
,MARUTI,EQ,      5680.00,      5689.20,0.16,368.76
,TATAMOTORS,EQ,       549.95,       559.65,1.76,330.05
,VEDL,EQ,       187.00,       191.70,2.51,294.85
,RELINFRA,EQ,       590.15,       590.65,0.08,288.95
,TATACOMM,EQ,       574.70,       609.95,6.13,275.47
,RELIANCE,EQ,      1096.35,      1089.40,-0.63,270.12
,RELCAPITAL,EQ,       567.25,       577.80,1.86,259.11
,DLF,EQ,       153.40,       158.90,3.59,239.54
,MRF,EQ,     51226.85,     53693.80,4.82,223.98
,YESBANK,EQ,      1284.05,      1279.15,-0.38,217.91
,PNB,EQ,       145.70,       144.30,-0.96,215.38
,CEATLTD,EQ,      1369.90,      1398.10,2.06,204.88
,TATASTEEL,EQ,       391.15,       390.70,-0.12,202.38
,BANKBARODA,EQ,       169.85,       169.45,-0.24,200.18
,LT,EQ,      1449.15,      1453.95,0.33,199.56
,CANBK,EQ,       330.75,       335.05,1.3,183.43
,COALINDIA,EQ,       321.10,       321.25,0.05,170.62
,ICICIPRULI,EQ,       304.25,       313.75,3.12,170.43
,ONGC,EQ,       273.55,       266.65,-2.52,169.16
,SRF,EQ,      1866.90,      1924.45,3.08,164.95
,JINDALSTEL,EQ,        83.10,        83.50,0.48,162.27
,APOLLOTYRE,EQ,       220.60,       229.45,4.01,161.69

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATAMTRDVR,EQ,       359.40,       349.05,2.97
,ULTRACEMCO,EQ,      4033.15,      3953.20,2.02
,BPCL,EQ,       649.90,       637.45,1.95
,HINDALCO,EQ,       157.25,       154.25,1.94
,INFRATEL,EQ,       376.25,       369.20,1.91

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ONGC,EQ,       266.65,       273.55,-2.52
,AXISBANK,EQ,       535.70,       546.60,-1.99
,IDEA,EQ,        79.95,        81.20,-1.54
,BAJAJ-AUTO,EQ,      2857.95,      2894.20,-1.25
,HEROMOTOCO,EQ,      3491.25,      3534.35,-1.22

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        36.40,                  3228605.15,88904
,3IINFOTECH,EQ,         5.90,                 10736880.75,1819518
,3MINDIA,EQ,     13156.90,                  3361504.65,255
,8KMILES,EQ,      2139.90,                 93899794.65,44270
,A2ZINFRA,EQ,        36.85,                 13951905.00,381001
,AARTIDRUGS,EQ,       646.55,                 22784884.45,35495
,AARTIIND,EQ,       676.75,                 63992321.30,94393
,AARVEEDEN,EQ,        87.25,                 31312390.70,343687
,ABAN,EQ,       220.50,                698560194.25,3195859
,ABBOTINDIA,EQ,      4792.35,                 30872980.70,6414
,ABFRL,EQ,       145.25,                198197591.55,1349288
,ABGSHIP,EQ,        33.40,                132180843.00,3940710
,ABIRLANUVO,EQ,      1396.50,                504061607.00,360314
,ACCELYA,EQ,      1357.40,                  5025671.75,3746
,ACE,EQ,        45.55,                 10072239.50,220366
,ACROPETAL,BZ,         1.65,                      990.00,600
,ADANIENT,EQ,        67.65,                107330003.25,1582629
,ADANIPOWER,EQ,        25.70,                 70130834.50,2715935
,ADANITRANS,EQ,        43.10,                414569582.95,9558783
,ADFFOODS,EQ,       124.95,                  3801542.95,30190
,ADHUNIK,EQ,         7.50,                   232842.35,30847
,ADHUNIKIND,EQ,       104.55,                  2165101.40,20897
,ADI,EQ,       449.55,                  6346969.30,14151
,ADLABS,EQ,       107.40,                315508384.75,2932723
,ADORWELD,EQ,       271.95,                  2670721.85,9801
,ADSL,EQ,        30.30,                  2670840.65,87679
,ADVANIHOTR,EQ,        55.80,                  1729873.50,30537
,ADVENZYMES,EQ,      1813.65,                380324604.20,208176
,AEGISCHEM,EQ,       161.80,                 83291152.50,515744
,AFL,EQ,        64.25,                  1066481.40,16666
,AGARIND,EQ,       244.40,                  7140259.45,29311
,AGCNET,EQ,        81.85,                  2442871.00,29708
,AGRITECH,BE,        26.80,                   236930.00,8677
,AHLEAST,EQ,       195.25,                   360436.50,1846
,AHLUCONT,EQ,       306.95,                  2023932.05,6561
,AHLWEST,EQ,       200.00,                   144541.40,730
,AIAENG,EQ,      1308.00,                 42178700.65,31982
,AICHAMP,BE,        27.65,                       27.65,1
,AIFL,EQ,       357.85,                 12182311.80,34078
,AJANTPHARM,EQ,      2002.15,                386653170.85,192841
,AJMERA,EQ,       143.30,                  4464267.30,30912
,AKSHOPTFBR,EQ,        22.30,                361520033.20,15961449
,AKZOINDIA,EQ,      1638.10,                 97911406.15,59515
,ALANKIT,EQ,       134.80,                 58390630.90,428178
,ALBERTDAVD,EQ,       313.65,                   456156.50,1456
,ALBK,EQ,        80.50,                270612406.90,3344050
,ALCHEM,EQ,        29.15,                  3019297.00,104679
,ALEMBICLTD,EQ,        38.70,                 12499329.85,319404
,ALICON,EQ,       362.25,                   934008.80,2584
,ALKALI,EQ,        75.75,                 17203046.45,235509
,ALKEM,EQ,      1668.30,                 52414797.20,31351
,ALKYLAMINE,EQ,       314.65,                  7411211.15,23430
,ALLCARGO,EQ,       181.85,                 30216021.25,166566
,ALLSEC,EQ,       264.70,                  1341615.80,5075
,ALMONDZ,EQ,        12.55,                   195511.55,15511
,ALOKTEXT,EQ,         3.35,                  3466232.20,1028989
,ALPA,BE,        34.35,                   569946.45,16882
,ALPHAGEO,EQ,      1101.30,                 73016273.00,66478
,ALPSINDUS,EQ,         6.55,                  2346727.15,353707
,AMARAJABAT,EQ,      1054.95,                313667659.05,296728
,AMBIKCO,EQ,       866.60,                  5389980.90,6229
,AMDIND,EQ,        28.20,                   893472.90,32104
,AMRUTANJAN,EQ,       513.05,                199423879.10,392566
,AMTEKAUTO,EQ,        47.55,                128377698.65,2689150
,AMTL,EQ,        29.90,                   186367.65,6243
,ANANDAMRUB,EQ,        17.10,                      102.30,6
,ANANTRAJ,EQ,        58.65,                131022172.70,2222930
,ANDHRABANK,EQ,        58.75,                141629015.50,2402413
,ANDHRACEMT,EQ,         8.35,                  8110549.70,960362
,ANDHRSUGAR,EQ,       214.55,                 46960539.60,217708
,ANGIND,EQ,        11.45,                   440862.15,38825
,ANIKINDS,BE,        30.80,                   333454.20,10995
,ANKITMETAL,EQ,         1.75,                   451068.75,258538
,ANSALAPI,EQ,        19.40,                  1137899.20,58761
,ANSALHSG,EQ,        25.15,                  1153901.10,46207
,ANTGRAPHIC,BE,          .90,                    85734.35,98805
,APARINDS,EQ,       557.55,                  1029059.35,1846
,APCOTEXIND,EQ,       380.35,                  2202817.55,5779
,APLAPOLLO,EQ,       865.55,                  7646840.55,8827
,APLLTD,EQ,       680.10,                243853672.05,357753
,APOLLOTYRE,EQ,       229.45,               1616931475.80,7048803
,APOLSINHOT,EQ,       317.75,                    68405.60,218
,APTECHT,EQ,       165.50,                118891892.10,718542
,ARCHIDPLY,EQ,        52.15,                  1664789.50,31839
,ARCHIES,EQ,        25.55,                  2249115.30,87175
,ARCOTECH,EQ,       343.50,                 40264385.25,117024
,ARIES,EQ,       121.45,                 24288957.60,197966
,ARIHANT,EQ,        44.50,                    28473.65,645
,ARMANFIN,EQ,       265.95,                  2498527.55,9267
,AROGRANITE,EQ,        75.10,                  3664399.10,48471
,ARROWGREEN,EQ,       495.50,                  1874169.45,3798
,ARROWTEX,EQ,        43.75,                  6386085.95,144049
,ARSHIYA,EQ,        30.60,                  2185558.95,70750
,ARSSINFRA,EQ,        83.55,                 19982384.90,238580
,ARVIND,EQ,       353.05,                316081679.10,889138
,ARVINFRA,EQ,        80.70,                  5143604.50,63484
,ASAHIINDIA,EQ,       200.30,                  4316263.80,21679
,ASAHISONG,EQ,       247.25,                 27404956.65,109867
,ASAL,EQ,        63.20,                   687844.45,11034
,ASHAPURMIN,EQ,        63.40,                 14759912.70,231516
,ASHIANA,EQ,       150.25,                  4822313.30,32494
,ASHIMASYN,EQ,        15.00,                  2056227.10,137807
,ASHOKA,EQ,       172.30,                  6064984.25,35151
,ASIANHOTNR,EQ,       100.30,                    98855.10,985
,ASIANTILES,EQ,       283.05,                 37490858.80,131641
,ASPINWALL,BE,       213.00,                   229240.40,1078
,ASSAMCO,EQ,         6.15,                 14076648.50,2325050
,ASTEC,EQ,       412.05,                  9766652.65,23567
,ASTRAL,EQ,       435.00,                 10228234.45,23487
,ASTRAMICRO,EQ,       114.85,                 20674773.85,179367
,ASTRAZEN,EQ,       937.25,                  9760549.60,10459
,ATFL,EQ,       509.60,                  3410714.40,6686
,ATLANTA,EQ,        74.40,                181807484.55,2376869
,ATLASCYCLE,EQ,       298.30,                 54791437.65,183334
,ATUL,EQ,      2440.05,                 64073889.00,26301
,ATULAUTO,EQ,       482.70,                 13611774.15,27986
,AURIONPRO,EQ,       117.05,                  2494689.30,21164
,AUSOMENT,EQ,        19.25,                     2983.50,152
,AUSTRAL,EQ,          .40,                     4621.40,11491
,AUTOAXLES,EQ,       739.40,                  5108781.00,6922
,AUTOIND,EQ,        65.20,                 14512415.35,224716
,AUTOLITIND,EQ,        63.40,                  1058868.65,16700
,AVANTIFEED,EQ,       538.50,                  7555683.85,14127
,AVTNPL,EQ,        39.35,                 18635318.20,467776
,AXISCADES,EQ,       226.15,                 92126957.80,406539
,AXISGOLD,EQ,      2790.00,                   662073.75,236
,AYMSYNTEX,EQ,        86.50,                   931708.60,10912
,BAFNAPHARM,EQ,        33.60,                  2072544.85,62130
