,19-Mar-14,,,,,,
The Nifty witnessed an intraday movement of about 35.2 points.The closing index was 0.11 % up as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),13426.34,,,,,
, Traded Quantity (in Lakhs),6219.34,,,,,
, Number of Trades,6484880,,,,,
, Total Market Capitalisation (Rs. Crores),6977123.35,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,6516.65,6530,6541.2,6506,6524.05,7.4
,CNX IT,9364.35,9305.25,9305.25,9051.2,9158.95,-205.4
,CNX Nifty Junior,12728.55,12783.45,12831.25,12730.8,12786.85,58.3
,BANK Nifty,12114.85,12190.85,12256.45,12132.4,12186.55,71.7
,CNX Midcap,8156.55,8185.5,8207.1,8164,8169.9,13.35
,CNX 500,5035.4,5047.7,5055.4,5030.95,5044.2,8.8
,CNX 100,6387.25,6402.55,6412.75,6379,6397.8,10.55
,Nifty Midcap 50,2292.1,2302.3,2318.2,2295.7,2306.45,14.35
,CNX Realty,177.45,178.05,179.8,176.05,176.8,-0.65
,CNX Infra,2505.6,2510.75,2534.55,2505.15,2514.65,9.05
,CNX Energy,8132.8,8154.55,8215.9,8065.2,8081.9,-50.9
,CNX FMCG,17752.9,17780.35,17957,17776.85,17945.7,192.8
,CNX MNC,6007.75,6036.45,6071.85,6015.9,6065.95,58.2
,CNX Pharma,7772,7814.6,7852.1,7792.55,7807.85,35.85
,CNX PSE,2750.85,2757.45,2771.5,2704.3,2710.5,-40.35
,CNX PSU Bank,2445.1,2459.85,2470.55,2440.85,2454.3,9.2
,CNX Service,7861.35,7870.45,7878.1,7802.4,7841.35,-20
,India VIX,17.1275,17.1275,17.325,15.6675,16.8825,-0.245
,CNX AUTO,5549.45,5581.7,5584.8,5531.8,5540.85,-8.6
,CNX Metal,2242.25,2252.85,2300.35,2243.5,2286.35,44.1
,CNX Media,1795.35,1801.2,1802.85,1776.3,1798.75,3.4
,CNX Smallcap,3432.7,3449.35,3457.55,3435.35,3445.2,12.5
,CNX 200,3239.05,3246.7,3252.3,3235.6,3244.2,5.15
,CNX Dividend Oppt,1630.9,1637.55,1641.2,1625.15,1626.2,-4.7
,CNX Commodities,2254.3,2260.65,2279.6,2259.15,2265.15,10.85
,CNX Consumption,2551.45,2560.65,2570.25,2557.85,2563.4,11.95
,CNX Finance,5033.7,5062.1,5099.7,5051.1,5079.25,45.55
,Nifty Dividend,94.42,94.42,94.42,94.42,94.42,0
,LIX 15,2597.6,2610.55,2645.85,2597.45,2639.65,42.05
,CPSE Index,1898.1,1902.95,1916.6,1851.4,1855.25,-42.85
,,,,,,,
,ADVANCES,739,,,,,
,DECLINES,718,,,,,
,UNCHANGED,109,,,,,
,,,,,,,
,Total securities that have hit their price bands today,188,,,,,
,,,,,,,
,TOP 25 Securities Today :,,,,,,
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
,TCS,EQ,2122,2039.4,-3.89,879.84,
,INFY,EQ,3350.55,3271.75,-2.35,645.31,
,AXISBANK,EQ,1349.1,1385.55,2.7,556.88,
,ICICIBANK,EQ,1204.5,1209.95,0.45,417.01,
,TATASTEEL,EQ,340.7,356.6,4.67,337.74,
,RELIANCE,EQ,896.45,903,0.73,337.71,
,SBIN,EQ,1701.3,1708.85,0.44,304.19,
,LT,EQ,1240.55,1246,0.44,244.8,
,TATAMOTORS,EQ,381.25,384.35,0.81,240.41,
,YESBANK,EQ,363.7,365.4,0.47,229.79,
,HCLTECH,EQ,1413.05,1403.6,-0.67,224.94,
,POLARIS,EQ,153.25,183.9,20,210.43,
,ITC,EQ,355.9,359.7,1.07,203.57,
,M&M,EQ,1009.6,980.45,-2.89,202.04,
,HINDALCO,EQ,114.85,120.05,4.53,188.88,
,HDFC,EQ,852.2,867.7,1.82,183.63,
,TECHM,EQ,1794.35,1777.5,-0.94,169.1,
,BHARTIARTL,EQ,295.1,299.7,1.56,140.69,
,ONGC,EQ,324.95,313.8,-3.43,138.72,
,DLF,EQ,173.65,173.95,0.17,137.7,
,COALINDIA,EQ,270.7,263.15,-2.79,125.94,
,ZEEL,EQ,282.35,280.15,-0.78,125.02,
,DRREDDY,EQ,2787.6,2801.15,0.49,121.69,
,SSLT,EQ,172.5,175.85,1.94,120.86,
,MCDOWELL-N,EQ,2486.05,2557.8,2.89,119.67,
,,,,,,,
,Top Five CNX Nifty Gainers:,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
,TATASTEEL,EQ,356.6,340.7,4.67,,
,HINDALCO,EQ,120.05,114.85,4.53,,
,AMBUJACEM,EQ,189.5,184,2.99,,
,AXISBANK,EQ,1385.55,1349.1,2.7,,
,ASIANPAINT,EQ,513.05,501.6,2.28,,
,,,,,,,
,Top Five CNX Nifty Losers:,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
,TCS,EQ,2039.4,2122,-3.89,,
,ONGC,EQ,313.8,324.95,-3.43,,
,M&M,EQ,980.45,1009.6,-2.89,,
,COALINDIA,EQ,263.15,270.7,-2.79,,
,GAIL,EQ,360,369.55,-2.58,,
,,,,,,,
,Securities Price Volume Data in Normal market,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
,20MICRONS,EQ,30.3,3543600.75,116507,,
,3IINFOTECH,EQ,7.3,3015446.6,409292,,
,3MINDIA,EQ,3611.95,282439.05,78,,
,8KMILES,EQ,110.05,458023.85,4189,,
,A2ZMES,EQ,10.3,5886152.35,564471,,
,AARTIDRUGS,EQ,282.45,11754418.4,41447,,
,AARTIIND,EQ,133.2,56754391.45,428984,,
,AARVEEDEN,EQ,34.3,114799.95,3370,,
,ABAN,EQ,477.7,355397543.7,741029,,
,ABB,EQ,791.05,118108147.7,147758,,
,ABBOTINDIA,EQ,1675.1,4430714.5,2651,,
