,6-Mar-14,,,,,,
The Nifty witnessed an intraday movement of about 66.9 points.The closing index was 1.15 % up as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),13053.55,,,,,
, Traded Quantity (in Lakhs),7455.11,,,,,
, Number of Trades,6796579,,,,,
, Total Market Capitalisation (Rs. Crores),6881700.86,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,6328.65,6344.75,6406.6,6339.7,6401.15,72.5
,CNX IT,10237.25,10272.4,10300.25,10237.9,10254.6,17.35
,CNX Nifty Junior,12355,12392.5,12527.3,12392.5,12500.3,145.3
,BANK Nifty,11098.8,11147.6,11303.2,11117.25,11278.35,179.55
,CNX Midcap,7985.55,8011.05,8114.9,8011.05,8097.35,111.8
,CNX 500,4900.85,4913.75,4961.95,4913.75,4959.1,58.25
,CNX 100,6202.5,6218.75,6278.55,6215.4,6273.85,71.35
,Nifty Midcap 50,2210.8,2219.45,2257.85,2216.55,2254.1,43.3
,CNX Realty,158.75,159.35,165.7,159.35,165.5,6.75
,CNX Infra,2325.9,2329.8,2377.65,2328.1,2374.55,48.65
,CNX Energy,7523.5,7538.9,7700.4,7538.9,7686.75,163.25
,CNX FMCG,17038.9,17039.5,17102.65,16958.4,17084.45,45.55
,CNX MNC,5865.75,5875.05,5919.8,5875.05,5896.7,30.95
,CNX Pharma,8065.85,8077.15,8119.6,8034.4,8046.1,-19.75
,CNX PSE,2592.2,2594.75,2660.95,2594.75,2656.6,64.4
,CNX PSU Bank,2270.3,2282.15,2289.55,2259.35,2280.05,9.75
,CNX Service,7748.15,7776.2,7841.5,7765.5,7834.8,86.65
,India VIX,13.8425,13.8425,14.6425,12.5,14.475,0.6325
,CNX AUTO,5434.65,5450.45,5496.25,5438.8,5478.95,44.3
,CNX Metal,2245.35,2249.85,2298.3,2246.8,2294.95,49.6
,CNX Media,1732.1,1736.3,1755.75,1736.3,1752.35,20.25
,CNX Smallcap,3348.5,3355.9,3416.05,3355.9,3412.95,64.45
,CNX 200,3149.1,3157.6,3188.6,3156.3,3186.2,37.1
,CNX Dividend Oppt,1553.4,1555.35,1575.85,1555.35,1574.6,21.2
,CNX Commodities,2167.05,2170.35,2224.1,2170.35,2221.9,54.85
,CNX Consumption,2452.45,2456.55,2471.3,2456.55,2468.9,16.45
