symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2023-11-02,4089.7,4112.7,4067.55,4076.95,4080,4055,170196,695430310.9,15116,INE117A01022
ADANIPORTS,EQ,2023-11-02,776.9,783.5,772.05,774.3,775.4,769.1,1741799,1353507705.95,54924,INE742F01042
BEL,EQ,2023-11-02,133.7,135,133.3,134.75,135,132.4,4885035,655969347.9,35700,INE263A01024
BOSCHLTD,EQ,2023-11-02,19500,19551,19380.05,19454.05,19435.5,19358.4,12097,235405591.8,3826,INE323A01026
CUMMINSIND,EQ,2023-11-02,1681,1710,1672.8,1705.2,1706,1674.3,255983,434357193.35,27652,INE298A01020
DIXON,EQ,2023-11-02,5220,5397,5212.5,5330,5323.75,5181.3,649934,3468063311.35,58446,INE935N01020
DLF,EQ,2023-11-02,579,582,570.25,577.9,577,574.85,3649740,2104410970.1,53422,INE271C01023
DMART,EQ,2023-11-02,3639,3677.95,3624.15,3647.45,3653,3639.45,216100,788510037.35,23295,INE192R01011
HAL,EQ,2023-11-02,1835,1858.3,1823,1855.45,1855.7,1822.7,728430,1341720897.9,60516,INE066F01020
HINDALCO,EQ,2023-11-02,463.25,475.8,463.25,474.2,475.1,462.7,3933951,1851244927.45,75723,INE038A01020
INDHOTEL,EQ,2023-11-02,391.95,393.7,387.3,390.25,390.5,389.1,1425611,556696850.2,34444,INE053A01029
INDIGO,EQ,2023-11-02,2440,2498.45,2422.6,2490.9,2485,2418.8,567144,1399663277.2,43091,INE646L01027
LT,EQ,2023-11-02,2935,2937.85,2903.2,2918.1,2921,2895.3,1451606,4231749361,113151,INE018A01030
MANAPPURAM,EQ,2023-11-02,138.05,139.3,134.7,136.95,136.15,136.15,4623890,631855762.3,19800,INE522D01027
MARUTI,EQ,2023-11-02,10290.3,10345,10201,10303.6,10318,10227.75,569194,5848154699.55,79562,INE585B01010
PAYTM,EQ,2023-11-02,925,928.85,913.55,921.25,919.8,913.35,1494872,1377758326.2,55147,INE982J01020
PGEL,EQ,2023-11-02,1971,1989.3,1936.1,1957.15,1953,1962.65,32253,63058924.6,6268,INE457L01011
SBIN,EQ,2023-11-02,571.1,575.45,567.6,572.1,572,566.4,11148516,6367849377,212716,INE062A01020
TRENT,EQ,2023-11-02,2210,2210,2175,2189.85,2188.2,2197.65,474395,1040438472.05,33872,INE849A01020
