symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-02-03,1292.55,1281.30,0.0087,0.0148,,0.2770
ADANIPORTS,2020-02-03,367.35,362.25,0.0140,0.0147,,0.2808
BEL,2020-02-03,83.50,84.95,-0.0172,0.0340,,0.6343
BOSCHLTD,2020-02-03,13619.40,13630.80,-0.0008,0.0183,,0.3382
CUMMINSIND,2020-02-03,560.95,562.15,-0.0021,0.0197,,0.3649
DIXON,2020-02-03,4747.00,4447.60,0.0651,0.0243,,0.5445
DLF,2020-02-03,230.85,228.90,0.0085,0.0358,,0.6649
DMART,2020-02-03,2131.65,2072.15,0.0283,0.0207,,0.4050
HAL,2020-02-03,779.95,769.35,0.0137,0.0279,,0.5216
HINDALCO,2020-02-03,181.80,184.40,-0.0142,0.0168,,0.3191
INDHOTEL,2020-02-03,140.85,138.70,0.0154,0.0162,,0.3095
INDIGO,2020-02-03,1391.80,1358.05,0.0245,0.0191,,0.3725
LT,2020-02-03,1286.65,1287.40,-0.0006,0.0190,,0.3515
MANAPPURAM,2020-02-03,184.10,184.20,-0.0005,0.0180,,0.3343
MARUTI,2020-02-03,7011.25,6812.35,0.0288,0.0131,,0.2770
PGEL,2020-02-03,64.15,67.20,-0.0464,0.0525,,0.9973
SBIN,2020-02-03,298.10,302.60,-0.0150,0.0208,,0.3917
SUZLON,2020-02-03,2.40,2.45,-0.0206,0.0533,,0.9915
TRENT,2020-02-03,594.15,574.50,0.0336,0.0174,,0.3592
