symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ADANIPORTS,EQ,2019-12-26,2503435,774317,30.93
BEL,EQ,2019-12-26,7508570,3606825,48.04
BOSCHLTD,EQ,2019-12-26,18958,4161,21.95
CUMMINSIND,EQ,2019-12-26,395366,145192,36.72
DIXON,EQ,2019-12-26,84690,30596,36.13
DLF,EQ,2019-12-26,4849665,1027448,21.19
DMART,EQ,2019-12-26,263517,95085,36.08
HAL,EQ,2019-12-26,12370,4534,36.65
HINDALCO,EQ,2019-12-26,7436907,2419275,32.53
INDHOTEL,EQ,2019-12-26,1163484,689144,59.23
INDIGO,EQ,2019-12-26,1952617,212504,10.88
LT,EQ,2019-12-26,3723801,1984193,53.28
MANAPPURAM,EQ,2019-12-26,1455757,345758,23.75
MARUTI,EQ,2019-12-26,556360,105301,18.93
PGEL,EQ,2019-12-26,673601,376533,55.90
SBIN,EQ,2019-12-26,24616942,4426825,17.98
SBIN,N2,2019-12-26,67,67,100.00
SBIN,N5,2019-12-26,641,536,83.62
SUZLON,EQ,2019-12-26,4935157,3122898,63.28
TRENT,EQ,2019-12-26,77993,45958,58.93
