symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-12-04,55427,46393,83.70
ADANIPORTS,EQ,2019-12-04,4369308,1436020,32.87
BEL,EQ,2019-12-04,6137116,2823772,46.01
BOSCHLTD,EQ,2019-12-04,8551,2998,35.06
CUMMINSIND,EQ,2019-12-04,219540,52324,23.83
DIXON,EQ,2019-12-04,149897,59164,39.47
DLF,EQ,2019-12-04,10927951,1454517,13.31
DMART,EQ,2019-12-04,232582,89424,38.45
HAL,EQ,2019-12-04,6152,3103,50.44
HINDALCO,EQ,2019-12-04,6574810,1150867,17.50
INDHOTEL,EQ,2019-12-04,886563,767603,86.58
INDIGO,EQ,2019-12-04,800504,177555,22.18
LT,EQ,2019-12-04,10230371,7095660,69.36
MANAPPURAM,EQ,2019-12-04,1652664,445627,26.96
MARUTI,EQ,2019-12-04,737723,197031,26.71
PGEL,EQ,2019-12-04,27837,18577,66.73
SBIN,EQ,2019-12-04,26789483,5564581,20.77
SBIN,N2,2019-12-04,12,12,100.00
SBIN,N5,2019-12-04,286,286,100.00
SBIN,N6,2019-12-04,36,36,100.00
SUZLON,EQ,2019-12-04,7370187,3966347,53.82
TRENT,EQ,2019-12-04,119520,54207,45.35
