symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-03-24,863.05,900.00,900.00,821.20,830.00,830.15,840.91,34599,290.95,2929,19949,57.66
ADANIPORTS,EQ,2020-03-24,207.80,216.00,238.75,212.60,236.50,231.75,227.57,9694177,22061.40,93631,4380397,45.19
BEL,EQ,2020-03-24,59.45,62.00,63.50,56.00,58.80,58.45,59.22,9141035,5413.50,49130,3436880,37.60
BOSCHLTD,EQ,2020-03-24,8411.85,8327.75,9014.90,7850.00,8208.00,8357.45,8411.49,35443,2981.28,12167,13971,39.42
CUMMINSIND,EQ,2020-03-24,395.90,400.00,414.00,385.00,385.45,395.35,398.02,738512,2939.43,14877,355877,48.19
DIXON,EQ,2020-03-24,3216.85,3255.10,3360.00,2990.60,3189.00,3184.05,3181.41,40989,1304.03,12966,18379,44.84
DLF,EQ,2020-03-24,126.15,126.00,133.05,117.70,120.95,120.80,123.27,13129144,16183.65,113146,3038537,23.14
DMART,BE,2020-03-24,1820.30,1838.00,1900.00,1729.30,1849.00,1808.70,1832.94,547216,10030.12,31584,-,-
HAL,EQ,2020-03-24,500.75,515.00,517.15,473.00,480.00,479.25,485.51,25861,125.56,2312,14035,54.27
HINDALCO,EQ,2020-03-24,87.90,89.05,94.80,85.00,89.00,88.75,88.32,16845643,14877.90,94978,8506226,50.50
INDHOTEL,EQ,2020-03-24,74.65,75.50,80.70,73.25,77.05,77.15,76.95,1045057,804.15,12503,782130,74.84
INDIGO,EQ,2020-03-24,856.95,800.05,973.45,771.30,918.00,916.35,873.02,3154705,27541.35,124156,595776,18.89
LT,EQ,2020-03-24,724.05,755.00,755.75,672.00,710.00,707.90,707.20,7113438,50306.57,263108,3727858,52.41
MANAPPURAM,EQ,2020-03-24,79.20,85.00,91.05,79.00,85.20,84.30,85.44,12640851,10800.63,70213,2913883,23.05
MARUTI,EQ,2020-03-24,4220.35,4341.00,4570.00,4030.00,4545.00,4486.45,4361.25,1746713,76178.60,186957,814032,46.60
PGEL,EQ,2020-03-24,33.45,31.80,31.80,31.80,31.80,31.80,31.80,3468,1.10,33,3468,100.00
SBIN,EQ,2020-03-24,181.60,190.95,191.95,173.55,185.40,183.20,183.93,67492010,124137.85,512638,10752974,15.93
SBIN,N2,2020-03-24,10168.57,10171.00,10200.00,10120.00,10190.00,10190.00,10160.43,143,14.53,41,115,80.42
SBIN,N5,2020-03-24,10352.64,10332.00,10400.00,10330.00,10350.00,10333.56,10351.56,1390,143.89,251,1359,97.77
SBIN,N6,2020-03-24,10234.61,10180.00,10180.00,10180.00,10180.00,10180.00,10180.00,2,0.20,1,2,100.00
SUZLON,EQ,2020-03-24,1.85,1.85,1.90,1.80,1.80,1.80,1.82,8617350,157.10,74943,4784632,55.52
TRENT,EQ,2020-03-24,404.20,381.35,425.00,365.00,405.30,404.40,395.98,550687,2180.63,16896,326044,59.21
