symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2025-10-24,5198.00,5210.00,5151.50,5181.00,5180.00,5181.50,245669,1274217992.50,13691,INE117A01022
ADANIPORTS,EQ,2025-10-24,1463.00,1463.50,1422.30,1429.00,1426.70,1453.10,1907383,2736258244.80,73677,INE742F01042
DMART,EQ,2025-10-24,4268.00,4271.70,4197.00,4213.90,4213.10,4268.00,250190,1056486833.10,20536,INE192R01011
BEL,EQ,2025-10-24,422.00,423.70,419.90,422.05,422.40,418.65,18720794,7893148541.55,129187,INE263A01024
BOSCHLTD,EQ,2025-10-24,39190.00,39190.00,38400.00,38585.00,38600.00,38920.00,11903,460145575.00,5730,INE323A01026
CUMMINSIND,EQ,2025-10-24,4079.90,4205.60,4055.30,4183.20,4197.90,4073.90,953394,3967404492.80,64402,INE298A01020
DIXON,EQ,2025-10-24,15655.00,15733.00,15440.00,15490.00,15499.00,15611.00,436186,6780562585.00,69488,INE935N01020
DLF,EQ,2025-10-24,774.30,777.00,765.65,772.45,772.60,774.30,1843887,1424290034.20,40876,INE271C01023
ETERNAL,EQ,2025-10-24,328.00,329.85,324.35,326.60,326.50,328.35,35567993,11629628500.30,151336,INE758T01015
HINDALCO,EQ,2025-10-24,811.35,826.50,811.35,824.45,825.00,792.40,16905398,13882873634.90,215564,INE038A01020
HAL,EQ,2025-10-24,4825.00,4867.40,4797.50,4814.20,4812.10,4810.20,627200,3026377314.90,43857,INE066F01020
INDIGO,EQ,2025-10-24,5800.00,5804.50,5694.50,5779.00,5765.50,5789.00,562338,3232707117.00,40511,INE646L01027
LT,EQ,2025-10-24,3929.30,3939.90,3897.50,3904.90,3905.00,3918.70,1146636,4491587430.60,117912,INE018A01030
MANAPPURAM,EQ,2025-10-24,282.00,284.00,278.50,279.95,279.90,281.95,1950496,547673834.60,18973,INE522D01027
MARUTI,EQ,2025-10-24,16392.00,16423.00,16200.00,16274.00,16267.00,16393.00,208520,3397396967.00,45966,INE585B01010
PAYTM,EQ,2025-10-24,1284.00,1297.30,1280.50,1287.00,1285.20,1284.10,1542964,1988464969.20,45791,INE982J01020
PGEL,EQ,2025-10-24,575.00,581.25,571.05,575.95,575.00,575.75,843199,485945502.10,18932,INE457L01029
SBIN,EQ,2025-10-24,910.95,914.10,900.95,904.50,904.00,911.55,5313227,4811992307.85,173275,INE062A01020
SUZLON,EQ,2025-10-24,54.68,55.18,53.65,53.82,53.99,54.53,44370005,2410323980.52,94454,INE040H01021
INDHOTEL,EQ,2025-10-24,734.70,741.50,731.35,735.90,735.00,737.55,1708596,1258746930.20,34042,INE053A01029
TRENT,EQ,2025-10-24,4796.00,4806.90,4760.00,4789.60,4782.30,4783.30,519615,2487096190.40,35714,INE849A01020
