symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-01-12,4871.85,4909.90,4909.90,4771.65,4785.00,4783.95,4803.71,145377,6983.50,22773,60715,41.76
ADANIPORTS,EQ,2024-01-12,1202.95,1210.40,1218.75,1201.05,1207.00,1207.10,1209.70,3912779,47332.92,116213,1586099,40.54
BEL,EQ,2024-01-12,184.35,185.35,185.50,183.10,183.75,183.50,183.95,8853157,16285.48,77326,5570640,62.92
BOSCHLTD,EQ,2024-01-12,23081.30,23050.05,23282.70,22982.00,23260.00,23229.65,23139.04,13938,3225.12,6824,7088,50.85
CUMMINSIND,EQ,2024-01-12,2035.70,2045.00,2054.80,2015.00,2045.60,2047.45,2033.66,488499,9934.41,33655,311351,63.74
DIXON,EQ,2024-01-12,6488.65,6500.00,6600.00,6480.00,6552.00,6553.95,6557.10,415988,27276.76,50807,142632,34.29
DLF,EQ,2024-01-12,797.45,800.00,811.40,796.25,800.35,800.55,804.35,4158326,33447.54,87816,2050605,49.31
DMART,EQ,2024-01-12,3821.35,3827.95,3848.00,3794.10,3843.00,3841.00,3814.82,456627,17419.50,51041,342708,75.05
HAL,EQ,2024-01-12,3020.45,3030.00,3030.00,2991.00,3001.95,3001.95,3004.74,867631,26070.06,48583,493874,56.92
HINDALCO,EQ,2024-01-12,576.95,581.00,585.50,575.75,582.00,582.05,581.88,2440863,14202.99,52131,913819,37.44
INDHOTEL,EQ,2024-01-12,459.55,464.00,464.00,456.35,461.55,461.55,459.69,1591267,7314.83,31042,736340,46.27
INDIGO,EQ,2024-01-12,3052.00,3056.05,3086.35,3031.00,3070.20,3072.60,3063.42,583998,17890.33,54055,375449,64.29
LT,EQ,2024-01-12,3504.85,3505.05,3578.65,3494.05,3568.00,3568.80,3540.61,1782631,63115.96,140965,987229,55.38
MANAPPURAM,EQ,2024-01-12,174.25,174.30,176.30,172.25,173.00,172.65,174.13,6343074,11045.03,38450,2822713,44.50
MARUTI,EQ,2024-01-12,10011.10,10025.00,10044.95,9935.95,9970.00,9965.65,9971.01,850190,84772.55,102727,605716,71.24
PAYTM,EQ,2024-01-12,684.85,686.00,696.00,684.40,690.00,692.45,691.27,2490143,17213.62,69835,1312350,52.70
PGEL,EQ,2024-01-12,2173.30,2173.05,2194.00,2148.55,2190.00,2161.25,2161.69,19340,418.07,4494,9516,49.20
SBIN,EQ,2024-01-12,620.20,623.80,636.50,621.10,635.25,633.60,630.54,16620797,104801.05,302558,8021953,48.26
SUZLON,BE,2024-01-12,43.60,43.80,45.40,43.15,44.70,44.90,44.56,88210161,39304.87,159348,-,-
TRENT,EQ,2024-01-12,3175.80,3203.00,3240.95,3162.10,3220.00,3212.15,3201.90,597455,19129.89,56049,341825,57.21
