symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-01-05,4824.75,4855.95,4900.00,4802.00,4817.15,4832.35,4848.87,118877,5764.20,18959,42593,35.83
ADANIPORTS,EQ,2024-01-05,1123.20,1129.10,1160.00,1125.40,1153.00,1154.25,1146.58,10622789,121798.24,218484,3203640,30.16
BEL,EQ,2024-01-05,186.90,187.70,188.65,184.05,186.10,185.95,186.91,22023938,41165.64,98674,10988578,49.89
BOSCHLTD,EQ,2024-01-05,22488.80,22400.05,22819.85,22400.05,22602.00,22691.65,22663.77,28782,6523.09,9234,15414,53.55
CUMMINSIND,EQ,2024-01-05,1992.70,2000.00,2018.00,1986.75,1996.80,1998.40,2000.70,240305,4807.77,25467,111357,46.34
DIXON,EQ,2024-01-05,6396.55,6396.55,6459.00,6364.30,6370.50,6378.40,6412.32,246494,15805.98,22113,112373,45.59
DLF,EQ,2024-01-05,761.40,760.00,770.00,747.85,754.10,752.95,759.16,5929704,45016.10,118711,2246845,37.89
DMART,EQ,2024-01-05,3897.85,3902.00,3940.00,3810.00,3880.00,3863.50,3867.98,513823,19874.55,48459,311395,60.60
HAL,EQ,2024-01-05,2904.25,2980.00,3079.00,2965.10,3000.00,2998.85,3016.55,5560237,167727.60,222814,1149249,20.67
HINDALCO,EQ,2024-01-05,590.50,590.60,597.60,581.55,587.95,587.00,589.51,2990123,17627.11,61339,1075475,35.97
INDHOTEL,EQ,2024-01-05,462.80,467.00,467.00,453.90,456.40,456.05,456.74,2712213,12387.74,83607,1446631,53.34
INDIGO,EQ,2024-01-05,2995.85,3008.40,3025.00,2945.55,2956.80,2954.95,2976.86,715186,21290.07,51181,483261,67.57
LT,EQ,2024-01-05,3458.70,3464.95,3555.00,3460.00,3548.60,3521.90,3497.02,2069018,72353.91,211563,1123090,54.28
MANAPPURAM,EQ,2024-01-05,176.30,176.35,181.65,174.45,175.60,175.75,177.75,12003228,21335.92,73773,3297256,27.47
MARUTI,EQ,2024-01-05,10015.30,10010.65,10075.00,9970.00,10000.00,10017.00,10008.08,673131,67367.51,105880,468881,69.66
PAYTM,EQ,2024-01-05,668.70,674.70,688.00,672.00,684.65,685.15,682.11,5866520,40016.28,111181,3440565,58.65
PGEL,EQ,2024-01-05,2265.80,2278.00,2300.00,2213.05,2229.00,2227.90,2236.33,34963,781.89,6451,20942,59.90
SBIN,EQ,2024-01-05,642.75,645.00,651.75,637.75,641.45,641.95,645.02,15984585,103104.54,272662,6017286,37.64
SUZLON,BE,2024-01-05,38.70,38.90,40.60,38.70,40.60,40.60,39.72,75799676,30109.29,119346,-,-
TRENT,EQ,2024-01-05,3067.85,3085.45,3096.55,3045.00,3070.00,3065.55,3067.98,258565,7932.73,21958,143387,55.45
