symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-01-03,4701.60,4714.00,4829.90,4699.10,4779.95,4775.55,4784.06,291954,13967.27,37142,145345,49.78
ADANIPORTS,EQ,2024-01-03,1078.40,1105.00,1144.00,1062.75,1095.40,1094.25,1106.85,33060778,365934.78,658513,6319238,19.11
BEL,EQ,2024-01-03,182.15,182.35,184.70,180.60,182.70,182.35,182.60,18738690,34216.52,76751,10218885,54.53
BOSCHLTD,EQ,2024-01-03,22334.35,22265.00,22382.40,22133.00,22375.00,22289.15,22266.46,6363,1416.82,2708,1873,29.44
CUMMINSIND,EQ,2024-01-03,1960.85,1960.00,1977.25,1946.00,1973.00,1971.95,1962.75,170039,3337.45,20276,93523,55.00
DIXON,EQ,2024-01-03,6316.50,6316.60,6411.00,6269.00,6351.00,6350.70,6347.62,241046,15300.68,34895,67261,27.90
DLF,EQ,2024-01-03,713.85,715.25,720.85,706.70,715.00,715.65,714.99,1829817,13082.97,38564,824765,45.07
DMART,EQ,2024-01-03,4103.35,4080.00,4080.00,3919.40,3940.00,3932.35,3966.82,964470,38258.82,105162,583810,60.53
HAL,EQ,2024-01-03,2791.80,2763.00,2886.55,2763.00,2871.00,2870.00,2840.32,2164728,61485.23,106551,1048999,48.46
HINDALCO,EQ,2024-01-03,617.00,608.25,611.40,592.00,593.45,593.05,598.40,7226455,43242.81,136312,3337981,46.19
INDHOTEL,EQ,2024-01-03,438.20,439.25,455.00,438.00,451.75,451.45,450.00,5554842,24996.87,69702,2833775,51.01
INDIGO,EQ,2024-01-03,2925.70,2933.90,3000.00,2929.35,2985.70,2990.45,2971.71,655799,19488.47,40820,372870,56.86
LT,EQ,2024-01-03,3438.10,3433.00,3465.85,3411.60,3440.00,3440.35,3438.35,1283859,44143.62,147403,814620,63.45
MANAPPURAM,EQ,2024-01-03,168.50,168.65,176.70,168.50,173.50,173.90,173.91,11989734,20851.30,49836,4089254,34.11
MARUTI,EQ,2024-01-03,10197.75,10200.00,10210.00,10065.00,10068.00,10077.65,10101.72,521046,52634.61,90507,380089,72.95
PAYTM,EQ,2024-01-03,651.10,654.00,678.75,648.35,670.80,673.70,668.52,8321160,55628.58,143658,4256341,51.15
PGEL,EQ,2024-01-03,2290.95,2285.00,2301.05,2245.00,2293.00,2276.40,2273.18,35573,808.64,8841,15228,42.81
SBIN,EQ,2024-01-03,639.45,639.35,648.00,635.80,644.50,643.45,643.21,14571772,93727.33,252225,5571546,38.24
SUZLON,BE,2024-01-03,38.25,38.25,38.25,37.70,37.90,37.80,37.90,21788140,8258.02,72619,-,-
TRENT,EQ,2024-01-03,2995.20,3009.00,3107.90,2988.35,3056.00,3058.35,3057.50,714968,21860.17,51322,352650,49.32
