symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-01-01,4674.85,4674.85,4715.00,4653.80,4668.00,4682.20,4683.19,84544,3959.36,12510,33919,40.12
ADANIPORTS,EQ,2024-01-01,1024.35,1026.55,1057.95,1023.00,1041.10,1047.85,1046.35,3989711,41746.43,100539,975722,24.46
BEL,EQ,2024-01-01,184.20,184.80,187.00,184.45,184.50,184.95,185.65,18008785,33434.18,120893,10285339,57.11
BOSCHLTD,EQ,2024-01-01,22203.80,22301.00,22635.95,22209.25,22350.00,22433.45,22459.24,19391,4355.07,6545,6204,31.99
CUMMINSIND,EQ,2024-01-01,1963.95,1965.00,1974.40,1945.55,1950.00,1957.95,1955.73,231172,4521.11,24132,107317,46.42
DIXON,EQ,2024-01-01,6566.75,6560.00,6585.80,6420.50,6444.70,6460.35,6499.21,268871,17474.50,26831,124734,46.39
DLF,EQ,2024-01-01,726.40,727.20,731.00,721.45,722.00,723.60,725.75,1400824,10166.49,26541,639592,45.66
DMART,EQ,2024-01-01,4082.65,4075.00,4080.00,4042.10,4065.00,4064.75,4064.09,131614,5348.91,18875,81710,62.08
HAL,EQ,2024-01-01,2804.00,2805.10,2859.90,2805.10,2829.00,2826.35,2835.74,1038164,29439.67,57892,363974,35.06
HINDALCO,EQ,2024-01-01,614.85,614.50,620.50,606.95,607.50,610.40,614.25,2961919,18193.53,62980,1270789,42.90
INDHOTEL,EQ,2024-01-01,438.35,440.00,441.40,434.45,435.50,436.10,436.40,928581,4052.37,21256,431667,46.49
INDIGO,EQ,2024-01-01,2967.10,3000.00,3049.95,2970.00,2971.30,2978.50,2999.21,615820,18469.75,45131,262068,42.56
LT,EQ,2024-01-01,3526.00,3538.00,3538.00,3496.05,3509.10,3525.45,3518.05,777080,27338.05,99652,428707,55.17
MANAPPURAM,EQ,2024-01-01,172.00,172.10,173.30,170.50,171.15,171.35,171.98,3600254,6191.89,26496,1508421,41.90
MARUTI,EQ,2024-01-01,10302.35,10345.00,10345.00,10214.65,10270.00,10283.30,10274.79,411724,42303.79,58748,255206,61.98
PAYTM,EQ,2024-01-01,635.45,637.00,648.85,636.65,646.05,646.10,645.61,3043220,19647.19,75058,1666821,54.77
PGEL,EQ,2024-01-01,2373.60,2373.60,2403.40,2362.45,2372.00,2384.60,2380.38,10984,261.46,2696,5574,50.75
SBIN,EQ,2024-01-01,642.05,642.20,646.90,638.00,638.10,641.35,643.93,8295548,53417.16,257804,3822880,46.08
SUZLON,BE,2024-01-01,38.20,38.50,38.60,38.00,38.35,38.50,38.43,35078873,13482.13,94869,-,-
TRENT,EQ,2024-01-01,3054.95,3061.80,3067.00,2995.50,3005.00,3002.10,3016.19,421730,12720.18,35942,233544,55.38
