symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-04-12,418148,189487,45.32
ADANIPORTS,EQ,2024-04-12,2183230,1129427,51.73
BEL,EQ,2024-04-12,57174716,19299865,33.76
BOSCHLTD,EQ,2024-04-12,39244,23076,58.80
CUMMINSIND,EQ,2024-04-12,751185,281083,37.42
DIXON,EQ,2024-04-12,358563,113517,31.66
DLF,EQ,2024-04-12,2340026,742358,31.72
DMART,EQ,2024-04-12,676863,455600,67.31
HAL,EQ,2024-04-12,3042596,1073227,35.27
HINDALCO,EQ,2024-04-12,15994496,11057199,69.13
INDHOTEL,EQ,2024-04-12,6547758,4146422,63.33
INDIGO,EQ,2024-04-12,2751797,1728872,62.83
LT,EQ,2024-04-12,3437544,1568253,45.62
MANAPPURAM,EQ,2024-04-12,8365378,2538171,30.34
MARUTI,EQ,2024-04-12,973366,573411,58.91
PAYTM,EQ,2024-04-12,1334563,864274,64.76
PGEL,EQ,2024-04-12,85861,42145,49.09
SBIN,EQ,2024-04-12,14408722,7525415,52.23
TRENT,EQ,2024-04-12,776121,394668,50.85
