symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-04-16,268622,78519,29.23
ADANIPORTS,EQ,2024-04-16,2696593,1203527,44.63
BEL,EQ,2024-04-16,32508661,13993979,43.05
BOSCHLTD,EQ,2024-04-16,25386,9956,39.22
CUMMINSIND,EQ,2024-04-16,562240,245119,43.60
DIXON,EQ,2024-04-16,206336,69234,33.55
DLF,EQ,2024-04-16,3398331,1359211,40.00
DMART,EQ,2024-04-16,245231,153075,62.42
HAL,EQ,2024-04-16,2939862,931393,31.68
HINDALCO,EQ,2024-04-16,10722248,4958805,46.25
INDHOTEL,EQ,2024-04-16,5135358,3147625,61.29
INDIGO,EQ,2024-04-16,701956,291160,41.48
LT,EQ,2024-04-16,2291042,1442329,62.96
MANAPPURAM,EQ,2024-04-16,4079717,1339182,32.83
MARUTI,EQ,2024-04-16,579183,290341,50.13
PAYTM,EQ,2024-04-16,1098457,603364,54.93
PGEL,EQ,2024-04-16,125469,46519,37.08
SBIN,EQ,2024-04-16,13338991,5769212,43.25
TRENT,EQ,2024-04-16,577349,265558,46.00
