symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-10-09,8154.65,8152.75,8579.80,8080.80,8461.85,8458.05,8459.46,567692,48023.65,72934,188236,33.16
ADANIPORTS,EQ,2024-10-09,1418.55,1424.75,1432.95,1404.35,1410.75,1408.15,1419.33,1507508,21396.57,79759,487390,32.33
BEL,EQ,2024-10-09,280.25,282.00,286.60,278.50,282.60,282.40,282.82,18984175,53690.24,175927,8059852,42.46
BOSCHLTD,EQ,2024-10-09,37967.65,37967.65,39088.80,37862.90,38581.60,38606.15,38640.34,42324,16354.14,16266,12174,28.76
CUMMINSIND,EQ,2024-10-09,3708.30,3724.35,3825.00,3705.60,3773.00,3761.80,3774.61,322648,12178.70,43146,144766,44.87
DIXON,EQ,2024-10-09,14519.00,14550.00,14934.95,14520.00,14785.65,14805.20,14736.43,716292,105555.84,90246,184550,25.76
DLF,EQ,2024-10-09,840.00,844.50,858.80,840.15,856.95,851.95,851.30,3340138,28434.61,97183,1616063,48.38
DMART,EQ,2024-10-09,4465.45,4510.00,4688.75,4481.65,4650.00,4645.40,4632.90,1059581,49089.29,110000,638660,60.27
HAL,EQ,2024-10-09,4368.30,4386.00,4447.85,4368.00,4390.05,4386.55,4405.97,1355805,59736.40,85758,531317,39.19
HINDALCO,EQ,2024-10-09,721.80,710.00,735.75,710.00,729.00,727.55,726.42,3733320,27119.65,86718,1384160,37.08
INDHOTEL,EQ,2024-10-09,684.65,685.10,707.80,685.00,694.00,693.65,699.82,2889487,20221.27,68862,1329362,46.01
INDIGO,EQ,2024-10-09,4602.95,4658.25,4789.15,4640.00,4699.95,4708.30,4729.06,1382163,65363.32,104971,834787,60.40
LT,EQ,2024-10-09,3532.40,3542.05,3557.70,3481.00,3491.80,3487.10,3516.48,1645791,57873.87,154726,1054128,64.05
MANAPPURAM,EQ,2024-10-09,182.92,184.85,192.35,184.00,190.58,191.10,189.95,7492532,14232.35,55769,2990606,39.91
MARUTI,EQ,2024-10-09,12531.95,12554.95,12850.00,12540.50,12741.10,12760.70,12744.49,465231,59291.33,63644,240086,51.61
PAYTM,EQ,2024-10-09,750.60,751.00,766.40,725.85,737.70,741.25,742.87,23836638,177074.60,423066,2838396,11.91
PGEL,EQ,2024-10-09,610.25,610.05,636.90,610.05,618.60,619.30,620.08,890720,5523.16,42716,453573,50.92
SBIN,EQ,2024-10-09,781.45,786.70,804.35,782.05,795.80,797.40,796.77,18758697,149462.97,313365,5293233,28.22
SUZLON,EQ,2024-10-09,73.64,74.59,80.60,74.55,77.10,76.69,78.05,136134618,106250.29,346457,44413326,32.62
TRENT,EQ,2024-10-09,8041.95,8089.00,8322.20,8035.00,8230.00,8220.85,8215.06,1260784,103574.12,148653,609503,48.34
