symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-04-21,161151,49990,31.02
BEL,EQ,2010-04-21,46321,23844,51.48
BOSCHLTD,EQ,2010-04-21,3418,2730,79.87
CUMMINSIND,EQ,2010-04-21,122676,68183,55.58
DLF,EQ,2010-04-21,5792715,1432456,24.73
HINDALCO,EQ,2010-04-21,5585171,2175327,38.95
INDHOTEL,EQ,2010-04-21,2612483,762774,29.20
INDHOTEL,N4,2010-04-21,272,226,83.09
LT,EQ,2010-04-21,907380,585389,64.51
MARUTI,EQ,2010-04-21,314739,87830,27.91
SBIN,EQ,2010-04-21,1563300,706126,45.17
SUZLON,EQ,2010-04-21,13416631,3784979,28.21
TRENT,EQ,2010-04-21,6407,4651,72.59
