symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-04-29,286055,157362,55.01
BEL,EQ,2010-04-29,41610,23742,57.06
BOSCHLTD,EQ,2010-04-29,714,381,53.36
CUMMINSIND,EQ,2010-04-29,770316,239834,31.13
DLF,EQ,2010-04-29,7224227,1453781,20.12
HINDALCO,EQ,2010-04-29,3742301,1327538,35.47
INDHOTEL,EQ,2010-04-29,906426,364209,40.18
INDHOTEL,N4,2010-04-29,195,162,83.08
LT,EQ,2010-04-29,1030097,558004,54.17
MARUTI,EQ,2010-04-29,815734,440890,54.05
SBIN,EQ,2010-04-29,2139394,1019343,47.65
SUZLON,EQ,2010-04-29,15661236,6966205,44.48
TRENT,EQ,2010-04-29,2752,1709,62.10
