symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-09-06,1167.85,1147.00,0.0180,0.0097,,0.1987
ADANIPORTS,2016-09-06,270.60,268.20,0.0089,0.0238,,0.4432
BEL,2016-09-06,1213.25,1219.00,-0.0047,0.0095,,0.1777
BOSCHLTD,2016-09-06,24460.15,24010.85,0.0185,0.0144,,0.2808
CUMMINSIND,2016-09-06,922.10,924.00,-0.0021,0.0142,,0.2636
DLF,2016-09-06,150.50,150.00,0.0033,0.0220,,0.4069
HINDALCO,2016-09-06,158.50,156.25,0.0143,0.0210,,0.3955
INDHOTEL,2016-09-06,133.70,126.20,0.0577,0.0169,,0.4127
INDIGO,2016-09-06,868.90,870.50,-0.0018,0.0227,,0.4203
LT,2016-09-06,1516.40,1505.05,0.0075,0.0144,,0.2694
MANAPPURAM,2016-09-06,86.70,87.25,-0.0063,0.0266,,0.4929
MARUTI,2016-09-06,5319.70,5160.45,0.0304,0.0144,,0.3019
PGEL,2016-09-06,164.40,160.75,0.0225,0.0376,,0.7050
SBIN,2016-09-06,260.10,254.60,0.0214,0.0180,,0.3477
SUZLON,2016-09-06,16.25,15.75,0.0313,0.0150,,0.3133
TRENT,2016-09-06,2398.15,2246.80,0.0652,0.0151,,0.4146
