symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-09-14,193483,116966,60.45
ADANIPORTS,EQ,2017-09-14,5052114,3103057,61.42
BEL,EQ,2017-09-14,6621680,4724517,71.35
BOSCHLTD,EQ,2017-09-14,5797,2333,40.24
CUMMINSIND,EQ,2017-09-14,389845,159799,40.99
DLF,EQ,2017-09-14,5476108,983276,17.96
DMART,EQ,2017-09-14,360997,101815,28.20
HINDALCO,EQ,2017-09-14,7307378,2346643,32.11
INDHOTEL,EQ,2017-09-14,1875372,1587849,84.67
INDIGO,EQ,2017-09-14,496108,227462,45.85
LT,EQ,2017-09-14,1440488,794504,55.16
MANAPPURAM,EQ,2017-09-14,5943656,1410685,23.73
MARUTI,EQ,2017-09-14,293890,99509,33.86
PGEL,EQ,2017-09-14,51584,26624,51.61
SBIN,EQ,2017-09-14,8015217,2793797,34.86
SBIN,N5,2017-09-14,1247,979,78.51
SBIN,N6,2017-09-14,6,6,100.00
SUZLON,EQ,2017-09-14,25623345,6845577,26.72
TRENT,EQ,2017-09-14,65252,18901,28.97
