symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-09-25,65842,37422,56.84
ADANIPORTS,EQ,2017-09-25,4413073,3057349,69.28
BEL,EQ,2017-09-25,4549742,2665413,58.58
BOSCHLTD,EQ,2017-09-25,10917,6397,58.60
CUMMINSIND,EQ,2017-09-25,451353,248648,55.09
DIXON,EQ,2017-09-25,331770,105645,31.84
DLF,EQ,2017-09-25,13155212,2324281,17.67
DMART,EQ,2017-09-25,541800,158857,29.32
HINDALCO,EQ,2017-09-25,9248669,3580348,38.71
INDHOTEL,EQ,2017-09-25,566638,310366,54.77
INDIGO,EQ,2017-09-25,2823911,1981793,70.18
LT,EQ,2017-09-25,2720490,1529003,56.20
MANAPPURAM,EQ,2017-09-25,7807890,2313444,29.63
MARUTI,EQ,2017-09-25,626129,327164,52.25
PGEL,EQ,2017-09-25,140872,67270,47.75
SBIN,EQ,2017-09-25,13937050,6277888,45.04
SBIN,N2,2017-09-25,2,2,100.00
SBIN,N5,2017-09-25,379,352,92.88
SBIN,N6,2017-09-25,82,79,96.34
SUZLON,EQ,2017-09-25,38198520,9947378,26.04
TRENT,EQ,2017-09-25,251693,99504,39.53
