symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-03-22,114280,40906,35.79
BEL,EQ,2010-03-22,92691,37630,40.60
BOSCHLTD,EQ,2010-03-22,3249,2713,83.50
CUMMINSIND,EQ,2010-03-22,281232,202358,71.95
DLF,EQ,2010-03-22,5849529,1175977,20.10
HINDALCO,EQ,2010-03-22,6053740,2581173,42.64
INDHOTEL,EQ,2010-03-22,1396320,655018,46.91
INDHOTEL,N4,2010-03-22,221,141,63.80
LT,EQ,2010-03-22,903648,519009,57.43
MARUTI,EQ,2010-03-22,470482,185683,39.47
SBIN,EQ,2010-03-22,1115156,413901,37.12
SUZLON,EQ,2010-03-22,12593669,3422170,27.17
TRENT,EQ,2010-03-22,24497,16764,68.43
