symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-03-09,243235,59383,24.41
BEL,EQ,2010-03-09,65525,35396,54.02
BOSCHLTD,EQ,2010-03-09,4119,2654,64.43
CUMMINSIND,EQ,2010-03-09,147479,90974,61.69
DLF,EQ,2010-03-09,6935872,1308196,18.86
HINDALCO,EQ,2010-03-09,7726110,2768259,35.83
INDHOTEL,EQ,2010-03-09,1962069,1316523,67.10
INDHOTEL,N4,2010-03-09,204,204,100.00
LT,EQ,2010-03-09,1063125,535821,50.40
MARUTI,EQ,2010-03-09,875543,276673,31.60
SBIN,EQ,2010-03-09,1430528,557080,38.94
SUZLON,EQ,2010-03-09,20480308,3306837,16.15
TRENT,EQ,2010-03-09,15345,13813,90.02
