symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-03-19,124191,52172,42.01
BEL,EQ,2010-03-19,370826,120623,32.53
BOSCHLTD,EQ,2010-03-19,6975,5689,81.56
CUMMINSIND,EQ,2010-03-19,277342,129702,46.77
DLF,EQ,2010-03-19,5147460,1039485,20.19
HINDALCO,EQ,2010-03-19,5724048,1575762,27.53
INDHOTEL,EQ,2010-03-19,3052710,1491364,48.85
INDHOTEL,N4,2010-03-19,904,732,80.97
LT,EQ,2010-03-19,1006147,538216,53.49
MARUTI,EQ,2010-03-19,286967,94006,32.76
SBIN,EQ,2010-03-19,1288913,438805,34.04
SUZLON,EQ,2010-03-19,13191285,2915672,22.10
TRENT,EQ,2010-03-19,16659,7078,42.49
