symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-04-08,21111,9112,43.16
ADANIPORTS,EQ,2013-04-08,588531,339223,57.64
BEL,EQ,2013-04-08,27323,25324,92.68
BOSCHLTD,EQ,2013-04-08,2057,1552,75.45
CUMMINSIND,EQ,2013-04-08,107448,103990,96.78
DLF,EQ,2013-04-08,5808835,854246,14.71
HINDALCO,EQ,2013-04-08,5753327,2764866,48.06
INDHOTEL,EQ,2013-04-08,148953,81491,54.71
LT,EQ,2013-04-08,1211262,529012,43.67
MANAPPURAM,EQ,2013-04-08,2372512,1437781,60.60
MARUTI,EQ,2013-04-08,781175,163876,20.98
PGEL,EQ,2013-04-08,560,438,78.21
SBIN,EQ,2013-04-08,1081127,175196,16.20
SBIN,N1,2013-04-08,7,7,100.00
SBIN,N2,2013-04-08,123,123,100.00
SBIN,N3,2013-04-08,39,38,97.44
SBIN,N5,2013-04-08,1572,1561,99.30
SUZLON,EQ,2013-04-08,4225955,1530854,36.23
TRENT,EQ,2013-04-08,1984,999,50.35
