,03-Jan-2017
The Nifty witnessed an intraday movement of about 70.5 points.The closing index was 0.16 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 15711.89
, Traded Quantity (in Lakhs), 8493.17
, Number of Trades, 6770077
, Total Market Capitalisation (Rs. Crores), 10549925.62

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,      8179.50,      8196.05,      8219.10,      8148.60,      8192.25,12.75
,Nifty IT,     10367.05,     10386.60,     10390.90,     10291.25,     10362.25,-4.8
,Nifty Next 50,     21580.25,     21640.35,     21804.90,     21588.40,     21753.45,173.2
,Nifty Bank,     17969.60,     18002.75,     18115.05,     17830.95,     18035.60,66
,Nifty MID100 Free,     14483.25,     14524.40,     14619.75,     14486.55,     14609.85,126.6
,Nifty 500,      7002.50,      7019.00,      7048.00,      6989.00,      7028.75,26.25
,Nifty 100,      8389.25,      8407.30,      8437.40,      8365.30,      8411.20,21.95
,Nifty Midcap 50,      3696.40,      3704.35,      3723.15,      3691.45,      3719.00,22.6
,Nifty Realty,       172.60,       173.05,       174.45,       171.95,       173.40,.8
,Nifty Infra,      2736.80,      2744.25,      2757.65,      2734.40,      2745.70,8.9
,Nifty Energy,     10307.65,     10346.80,     10479.60,     10305.95,     10431.05,123.4
,Nifty FMCG,     20710.35,     20719.60,     20962.55,     20620.05,     20864.15,153.8
,Nifty MNC,      9788.00,      9805.60,      9817.75,      9767.35,      9803.05,15.05
,Nifty Pharma,     10310.20,     10350.15,     10382.55,     10280.00,     10317.45,7.25
,Nifty PSE,      3716.05,      3729.60,      3794.40,      3724.75,      3784.60,68.55
,Nifty PSU Bank,      2922.25,      2925.20,      2957.10,      2890.90,      2940.40,18.15
,Nifty Serv Sector,     10313.90,     10334.55,     10359.05,     10244.35,     10330.10,16.2
,India VIX,15.8300,15.8300,16.4175,14.9025,15.9575,0.1275
,Nifty Auto,      9326.90,      9331.40,      9340.50,      9289.95,      9300.30,-26.6
,Nifty Metal,      2705.25,      2717.90,      2725.60,      2700.65,      2714.95,9.7
,Nifty Media,      2618.40,      2628.65,      2668.60,      2614.20,      2665.10,46.7
,Nifty SML100 Free,      5884.70,      5912.05,      5969.40,      5893.65,      5953.90,69.2
,Nifty 200,      4364.85,      4374.55,      4390.50,      4353.90,      4378.15,13.3
,Nifty Div Opps 50,      2111.65,      2113.75,      2129.80,      2104.65,      2124.30,12.65
,Nifty Commodities,      3073.15,      3083.70,      3102.10,      3074.30,      3091.50,18.35
,Nifty Consumption,      3546.00,      3547.40,      3564.15,      3532.80,      3553.45,7.45
,Nifty Fin Service,      7304.25,      7316.50,      7347.50,      7249.85,      7318.85,14.6
,Nifty50 Div Point,        90.21,        90.21,        90.21,        90.21,        90.21,0
,Nifty100 Liq 15,      3460.45,      3471.00,      3482.80,      3446.55,      3469.75,9.3
,Nifty CPSE,      2355.85,      2363.10,      2409.25,      2359.00,      2404.10,48.25
,Nifty GrowSect 15,      5206.50,      5209.95,      5224.35,      5174.20,      5210.50,4
,Nifty50 PR 2x Lev,      2977.00,      2988.60,      3005.00,      2954.30,      2985.80,8.8
,Nifty50 PR 1x Inv,       499.75,       498.85,       501.70,       497.45,       499.05,-.7
,Nifty50 TR 2x Lev,      3574.75,      3588.65,      3608.35,      3547.45,      3585.30,10.55
,Nifty50 TR 1x Inv,       456.05,       455.20,       457.85,       453.95,       455.45,-.6
,Nifty50 Value 20,      3636.45,      3642.85,      3660.30,      3611.75,      3647.60,11.15
,Nifty Mid Liq 15,      3031.70,      3032.20,      3063.45,      3022.40,      3056.40,24.7
,Nifty Pvt Bank,      9949.40,      9969.30,     10036.65,      9878.60,      9998.30,48.9
,Nifty Quality 30,      2104.05,      2107.65,      2115.65,      2097.85,      2110.35,6.3
,Nifty GS 8 13Yr,      1694.48,      1694.81,      1706.65,      1694.07,      1694.07,-.41
,Nifty GS 10Yr,      1615.93,      1616.23,      1628.99,      1615.92,      1615.92,-.01
,Nifty GS 10Yr Cln,      1006.36,      1006.36,      1014.49,      1006.17,      1006.17,-.19
,Nifty GS 4 8Yr,      1737.64,      1737.99,      1746.63,      1737.13,      1737.13,-.51
,Nifty GS 11 15Yr,      1777.13,      1777.48,      1798.60,      1773.34,      1773.34,-3.79
,Nifty GS 15YrPlus,      1885.80,      1886.18,      1906.60,      1886.18,      1886.61,.81
,Nifty GS Compsite,      1729.04,      1729.38,      1743.31,      1727.57,      1727.57,-1.47

,ADVANCES,1167
,DECLINES,472
,UNCHANGED,61

,Total securities that have hit their price bands today,118

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BHARATFIN,EQ,       602.25,       621.25,3.15,468.76
,SBIN,EQ,       243.60,       244.90,0.53,390.36
,HDFC,EQ,      1217.10,      1214.00,-0.25,388.95
,MARUTI,EQ,      5466.00,      5508.40,0.78,346.54
,INFY,EQ,      1001.10,       993.85,-0.72,335.42
,TATAMOTORS,EQ,       487.05,       481.10,-1.22,282.96
,LICHSGFIN,EQ,       530.10,       531.30,0.23,274.81
,ICICIBANK,EQ,       251.95,       254.40,0.97,235.93
,IOC,EQ,       327.45,       345.25,5.44,212.56
,AXISBANK,EQ,       447.75,       455.25,1.68,209.57
,BPCL,EQ,       640.50,       650.55,1.57,205.37
,YESBANK,EQ,      1144.65,      1162.90,1.59,203.49
,ASIANPAINT,EQ,       904.65,       896.60,-0.89,186.64
,HINDPETRO,EQ,       450.00,       464.30,3.18,186.58
,ITC,EQ,       240.95,       243.35,1,183.1
,SUNPHARMA,EQ,       634.05,       636.10,0.32,179.79
,DIVISLAB,EQ,       797.85,       777.85,-2.51,177.39
,TCS,EQ,      2361.35,      2368.25,0.29,173.94
,RELIANCE,EQ,      1085.10,      1089.40,0.4,160.57
,CEATLTD,EQ,      1180.15,      1193.50,1.13,160.46
,BANKBARODA,EQ,       148.90,       148.60,-0.2,158.87
,VEDL,EQ,       220.95,       219.65,-0.59,153.92
,SUNTV,EQ,       501.60,       523.55,4.38,148.71
,HEROMOTOCO,EQ,      3030.55,      2986.55,-1.45,136.06
,TATASTEEL,EQ,       406.75,       403.30,-0.85,135.03

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,POWERGRID,EQ,       188.05,       183.65,2.4
,BHEL,EQ,       124.80,       122.50,1.88
,COALINDIA,EQ,       305.30,       300.05,1.75
,AXISBANK,EQ,       455.25,       447.75,1.68
,YESBANK,EQ,      1162.90,      1144.65,1.59

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BHARTIARTL,EQ,       304.45,       311.00,-2.11
,IDEA,EQ,        73.40,        74.95,-2.07
,HEROMOTOCO,EQ,      2986.55,      3030.55,-1.45
,BOSCHLTD,EQ,     20798.60,     21096.10,-1.41
,ULTRACEMCO,EQ,      3326.70,      3371.35,-1.32

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        33.95,                  2107572.85,61513
,3IINFOTECH,EQ,         5.60,                  4198352.65,744237
,3MINDIA,EQ,     10917.20,                  4325787.30,393
,8KMILES,EQ,       707.80,                107796565.75,154379
,A2ZINFRA,EQ,        45.65,                127364753.50,2834553
,AARTIDRUGS,EQ,       615.10,                  2160815.95,3534
,AARTIIND,EQ,       703.40,                 14643546.25,20826
,AARVEEDEN,EQ,        83.15,                  3118739.20,37274
,ABAN,EQ,       241.15,                531475662.10,2223296
,ABBOTINDIA,EQ,      4657.65,                  4586259.10,983
,ABFRL,EQ,       139.55,                 85047152.35,608841
,ABGSHIP,EQ,        31.00,                  6996797.25,225760
,ABIRLANUVO,EQ,      1291.55,                341087560.15,263071
,ACCELYA,EQ,      1450.70,                   779276.90,537
,ACE,EQ,        46.75,                  5630449.65,120463
,ADANIENT,EQ,        76.55,                 96688959.55,1259423
,ADANIPOWER,EQ,        30.65,                136530581.80,4458540
,ADANITRANS,EQ,        56.65,                 23424760.95,409531
,ADFFOODS,EQ,       149.50,                 33724405.85,226320
,ADHUNIK,EQ,         7.20,                  3042590.30,400230
,ADHUNIKIND,EQ,       106.25,                  4652233.15,43410
,ADI,EQ,       513.45,                  1902708.60,3707
,ADLABS,EQ,        72.75,                 29392574.30,402098
,ADORWELD,EQ,       301.30,                   743195.25,2474
,ADSL,BE,        36.30,                  2696095.40,75200
,ADVANIHOTR,EQ,        51.90,                     4203.90,81
,ADVENZYMES,EQ,      1883.55,                235823618.35,123605
,AEGISCHEM,EQ,       132.35,                 79037850.80,592137
,AFL,EQ,        56.80,                  7638682.75,132903
,AGARIND,EQ,       349.70,                  7538054.75,21285
,AGCNET,EQ,        91.15,                    75080.00,822
,AGRITECH,EQ,        31.60,                     5311.75,171
,AGROPHOS,SM,        24.60,                 14275800.00,600000
,AHLEAST,EQ,       190.00,                    29455.90,155
,AHLUCONT,EQ,       256.65,                 21648454.05,84194
,AHLWEST,EQ,       210.00,                    37800.00,180
,AIAENG,EQ,      1292.40,                 25589231.10,19742
,AICHAMP,BE,        26.85,                      107.45,4
,AIFL,EQ,       412.75,                 18262327.10,44262
,AJANTPHARM,EQ,      1797.35,                190538742.90,105316
,AJMERA,EQ,       148.20,                  7082773.85,47831
,AKSHOPTFBR,EQ,        24.55,                 46348068.50,1878729
,AKZOINDIA,EQ,      1434.70,                  9322375.10,6514
,ALANKIT,EQ,        32.80,                 40281630.50,1222962
,ALBERTDAVD,EQ,       342.80,                  1155626.30,3346
,ALBK,EQ,        62.35,                213571582.15,3458913
,ALCHEM,EQ,        23.50,                   141732.45,6048
,ALEMBICLTD,EQ,        37.25,                  2074817.30,55076
,ALICON,EQ,       374.00,                  3479447.95,9109
,ALKALI,EQ,        71.45,                   660114.00,9302
,ALKEM,EQ,      1655.15,                 40450646.95,24497
,ALKYLAMINE,EQ,       308.95,                  1920945.55,6141
,ALLCARGO,EQ,       184.05,                 13572573.85,73269
,ALLSEC,EQ,       385.10,                 58281406.15,147693
,ALMONDZ,EQ,        13.60,                    35591.90,2608
,ALOKTEXT,EQ,         3.55,                 13864771.35,3916388
,ALPA,BE,        31.85,                   239937.15,7636
,ALPHAGEO,EQ,       932.80,                 10297011.60,11066
,ALPSINDUS,EQ,         9.00,                   534109.60,58938
,AMARAJABAT,EQ,       889.70,                144854722.20,163103
,AMBIKCO,EQ,      1031.50,                  2867557.50,2793
,AMDIND,EQ,        30.00,                   278617.35,9327
,AMRUTANJAN,EQ,       540.30,                  7311585.80,13509
,AMTEKAUTO,EQ,        33.60,                 37040787.00,1104088
,AMTL,EQ,        28.05,                   522892.95,18983
,ANANTRAJ,EQ,        44.55,                 46125219.15,1059526
,ANDHRABANK,EQ,        47.85,                 85451148.30,1780485
,ANDHRACEMT,EQ,         7.55,                   522659.70,68091
,ANDHRSUGAR,EQ,       226.10,                 29786273.60,131649
,ANGIND,EQ,        10.90,                    62413.95,5648
,ANIKINDS,BE,        25.90,                    10913.85,423
,ANKITMETAL,EQ,         1.95,                   547055.00,277320
,ANSALAPI,EQ,        15.30,                  5486598.90,357004
,ANSALHSG,EQ,        22.20,                  5445185.40,236966
,ANTGRAPHIC,BE,         1.10,                    24610.10,22900
,APARINDS,EQ,       585.95,                  6673116.90,11411
,APCOTEXIND,EQ,       310.30,                   858608.45,2742
,APLAPOLLO,EQ,       925.15,                128574605.55,139251
,APLLTD,EQ,       602.00,                 22141319.80,36777
,APOLLOTYRE,EQ,       187.25,                254365148.55,1360567
,APOLSINHOT,BE,       321.60,                   140839.20,431
,APTECHT,EQ,       172.35,                116047277.15,666674
,ARCHIDPLY,EQ,        61.55,                  5685224.25,92760
,ARCHIES,EQ,        23.55,                  1693375.35,71968
,ARCOTECH,EQ,       583.80,                204148615.60,355649
,ARIES,EQ,       166.65,                 32021367.95,191551
,ARIHANT,BE,        56.35,                    18391.35,328
,ARMANFIN,EQ,       184.35,                   923921.30,4991
,AROGRANITE,EQ,        68.30,                  5279353.10,77639
,ARROWGREEN,EQ,       505.90,                  9482018.15,18837
,ARROWTEX,EQ,        39.90,                  2850594.00,71607
,ARSHIYA,EQ,        29.70,                   632734.25,20984
,ARSSINFRA,EQ,        70.55,                 57406429.60,805724
,ARVIND,EQ,       360.25,                784949431.55,2188033
,ARVSMART,EQ,        73.45,                  2454384.20,33312
,ASAHIINDIA,EQ,       181.25,                  2634419.25,14585
,ASAHISONG,EQ,       238.60,                 26950153.45,113583
,ASAL,EQ,        58.55,                   312866.85,5340
