symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-06-18,28908,5910,20.44
ADANIPORTS,EQ,2012-06-18,1281993,454769,35.47
BEL,EQ,2012-06-18,11590,7951,68.60
BOSCHLTD,EQ,2012-06-18,1233,766,62.12
CUMMINSIND,EQ,2012-06-18,149057,103591,69.50
DLF,EQ,2012-06-18,6834603,1357674,19.86
HINDALCO,EQ,2012-06-18,8104932,3373451,41.62
INDHOTEL,EQ,2012-06-18,311576,190539,61.15
LT,EQ,2012-06-18,3351058,1141046,34.05
MANAPPURAM,EQ,2012-06-18,4745403,3658594,77.10
MARUTI,EQ,2012-06-18,610175,223214,36.58
PGEL,EQ,2012-06-18,520,340,65.38
SBIN,EQ,2012-06-18,5358396,1141569,21.30
SBIN,N1,2012-06-18,29,24,82.76
SBIN,N2,2012-06-18,5,5,100.00
SBIN,N3,2012-06-18,105,104,99.05
SBIN,N5,2012-06-18,392,357,91.07
SUZLON,EQ,2012-06-18,18195692,3277097,18.01
TRENT,EQ,2012-06-18,2040,1050,51.47
TRENT,Q2,2012-06-18,16,11,68.75
