symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2014-10-22,1066.8,1115,1056,1103.7,1115,1059.65,56022,60927568.15,4534,INE117A01022
ADANIPORTS,EQ,2014-10-22,264.5,269.85,263.2,269,269,261.9,2777106,739606177.7,39092,INE742F01042
BEL,EQ,2014-10-22,2022,2078,2022,2068.5,2074,2007.45,60689,124825607.7,4097,INE263A01016
BOSCHLTD,EQ,2014-10-22,14450,15200,14450,14900.05,14950,14624.2,9620,143340584.8,3989,INE323A01026
CUMMINSIND,EQ,2014-10-22,689.8,711.9,689.8,707.95,704.95,689.8,177300,124932125.45,7288,INE298A01020
DLF,EQ,2014-10-22,122.85,122.9,115.6,120.15,120.25,121.4,21467467,2567590027.6,126400,INE271C01023
HINDALCO,EQ,2014-10-22,150,151,145.5,148.45,148.45,147.9,7869325,1165946133,53659,INE038A01020
INDHOTEL,EQ,2014-10-22,98.55,102.25,97.1,100.5,101.1,98.2,1011365,101858524.8,9060,INE053A01029
LT,EQ,2014-10-22,1530,1560,1525.6,1553.75,1558,1512,2430476,3751223369.85,89746,INE018A01030
MANAPPURAM,EQ,2014-10-22,27.6,29.3,27.2,28.9,28.8,27.35,2926215,83312448,8237,INE522D01027
MARUTI,EQ,2014-10-22,3092,3189,3085.4,3177.2,3174,3075.7,398874,1256086594.8,23258,INE585B01010
PGEL,EQ,2014-10-22,86,93.95,86,88.95,90.7,86,3055,269689.95,44,INE457L01011
SBIN,EQ,2014-10-22,2609,2613.6,2565.1,2575.25,2576.8,2584.15,1451117,3748882319.8,68522,INE062A01012
SUZLON,EQ,2014-10-22,11.1,11.55,10.85,11.25,11.25,11.1,11117464,125243584.95,11280,INE040H01021
TRENT,EQ,2014-10-22,1364.85,1387,1336.05,1342.65,1343,1352.9,12456,16919897.4,2499,INE849A01012
