symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2014-10-20,1001,1040.9,1001,1034.9,1040.5,992.9,79562,80977158.4,10454,INE117A01022
ADANIPORTS,EQ,2014-10-20,253.9,261.65,253.5,258.9,258,250.35,2122596,548236874.7,40595,INE742F01042
BEL,EQ,2014-10-20,2020,2028.6,2000.5,2020.1,2020,2000,53882,108656504.95,1237,INE263A01016
BOSCHLTD,EQ,2014-10-20,14400,14600,14310,14518.65,14548,14308,2075,29985320.85,615,INE323A01026
CUMMINSIND,EQ,2014-10-20,700,700.5,686.3,690.7,691.9,693.35,146122,101132815.2,7873,INE298A01020
DLF,EQ,2014-10-20,112.6,116.4,108,115.15,115.55,110.6,26767160,3025048560.8,134944,INE271C01023
HINDALCO,EQ,2014-10-20,143,147.55,141.95,146.5,146,139.45,10451491,1516270884.1,71084,INE038A01020
INDHOTEL,EQ,2014-10-20,96,98.7,95.25,96.2,96.15,94.25,509740,49292075.45,3422,INE053A01029
LT,EQ,2014-10-20,1482.3,1503,1477.2,1495.25,1495.1,1452.9,1809596,2698557594.9,65159,INE018A01030
MANAPPURAM,EQ,2014-10-20,26.65,27.85,26.65,27,27.1,26.3,1926562,52286819.9,6845,INE522D01027
MARUTI,EQ,2014-10-20,2978,3014.8,2978,3003.7,3001,2941.1,196994,590945902.7,13027,INE585B01010
PGEL,EQ,2014-10-20,84.7,88.95,84.7,87.55,88,84.7,148,12994.05,16,INE457L01011
SBIN,EQ,2014-10-20,2577,2593.75,2552.75,2569.45,2568,2521.9,1882423,4844749727,76781,INE062A01012
SUZLON,EQ,2014-10-20,11.7,12,11.6,11.65,11.75,11.55,10074973,118580550.85,12934,INE040H01021
TRENT,EQ,2014-10-20,1345,1454,1341,1348.9,1344,1345.95,48789,68442688.85,5846,INE849A01012
