symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-10-23,162161,55085,33.97
ADANIPORTS,EQ,2023-10-23,2002377,662877,33.10
BEL,EQ,2023-10-23,19333777,11986454,62.00
BOSCHLTD,EQ,2023-10-23,21454,12436,57.97
CUMMINSIND,EQ,2023-10-23,723756,268747,37.13
DIXON,EQ,2023-10-23,458119,183709,40.10
DLF,EQ,2023-10-23,2355807,1127953,47.88
DMART,EQ,2023-10-23,297128,177516,59.74
HAL,EQ,2023-10-23,1149806,548643,47.72
HINDALCO,EQ,2023-10-23,2994345,1203574,40.19
INDHOTEL,EQ,2023-10-23,4580694,2116889,46.21
INDIGO,EQ,2023-10-23,885829,632393,71.39
LT,EQ,2023-10-23,1614030,1081955,67.03
MANAPPURAM,EQ,2023-10-23,10646658,4266316,40.07
MARUTI,EQ,2023-10-23,227925,114015,50.02
PAYTM,EQ,2023-10-23,7406062,2703959,36.51
PGEL,EQ,2023-10-23,198127,101624,51.29
SBIN,EQ,2023-10-23,11875035,4962537,41.79
TRENT,EQ,2023-10-23,488451,276449,56.60
