symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-10-12,246829,162454,65.82
ADANIPORTS,EQ,2023-10-12,2563606,932006,36.36
BEL,EQ,2023-10-12,7567439,4437376,58.64
BOSCHLTD,EQ,2023-10-12,81609,23492,28.79
CUMMINSIND,EQ,2023-10-12,357591,210790,58.95
DIXON,EQ,2023-10-12,392980,158687,40.38
DLF,EQ,2023-10-12,1860355,692379,37.22
DMART,EQ,2023-10-12,226262,114283,50.51
HAL,EQ,2023-10-12,537987,258587,48.07
HINDALCO,EQ,2023-10-12,6895255,2636739,38.24
INDHOTEL,EQ,2023-10-12,2455507,1268608,51.66
INDIGO,EQ,2023-10-12,1127349,539222,47.83
LT,EQ,2023-10-12,1870280,1083898,57.95
MANAPPURAM,EQ,2023-10-12,7361263,4253686,57.78
MARUTI,EQ,2023-10-12,569237,240752,42.29
PAYTM,EQ,2023-10-12,2305028,1033497,44.84
PGEL,EQ,2023-10-12,64034,30069,46.96
SBIN,EQ,2023-10-12,11983797,7022541,58.60
TRENT,EQ,2023-10-12,285544,139042,48.69
