symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-09-14,163938,87283,53.24
ADANIPORTS,EQ,2021-09-14,5615411,1388244,24.72
BEL,EQ,2021-09-14,9670105,3223126,33.33
BOSCHLTD,EQ,2021-09-14,24239,9736,40.17
CUMMINSIND,EQ,2021-09-14,481487,215833,44.83
DIXON,EQ,2021-09-14,185828,82210,44.24
DLF,EQ,2021-09-14,6832136,2212855,32.39
DMART,EQ,2021-09-14,203689,123434,60.60
HAL,EQ,2021-09-14,2308493,366135,15.86
HINDALCO,EQ,2021-09-14,15253798,8939862,58.61
INDHOTEL,EQ,2021-09-14,2832309,1061968,37.49
INDIGO,EQ,2021-09-14,639673,254740,39.82
LT,EQ,2021-09-14,1407269,756723,53.77
MANAPPURAM,EQ,2021-09-14,2118109,797244,37.64
MARUTI,EQ,2021-09-14,817280,439314,53.75
PGEL,EQ,2021-09-14,61190,31128,50.87
SBIN,EQ,2021-09-14,9981562,4167481,41.75
SUZLON,EQ,2021-09-14,41938487,22549294,53.77
TRENT,EQ,2021-09-14,529047,257205,48.62
