symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-05-30,5971.00,6043.50,-0.0121,0.0225,0.0224,0.4280
ADANIPORTS,2025-05-30,1432.80,1438.60,-0.0040,0.0242,0.0241,0.4604
BEL,2025-05-30,384.60,386.80,-0.0057,0.0226,0.0225,0.4299
BOSCHLTD,2025-05-30,31415.00,31255.00,0.0051,0.0152,0.0151,0.2885
CUMMINSIND,2025-05-30,3268.10,3169.50,0.0306,0.0217,0.0217,0.4146
DIXON,2025-05-30,14692.00,14808.00,-0.0079,0.0270,0.0269,0.5139
DLF,2025-05-30,797.85,793.75,0.0052,0.0220,0.0220,0.4203
DMART,2025-05-30,4002.10,4042.30,-0.0100,0.0185,0.0185,0.3534
ETERNAL,2025-05-30,238.31,228.37,0.0426,0.0268,0.0269,0.5139
HAL,2025-05-30,4974.10,5000.70,-0.0053,0.0246,0.0245,0.4681
HINDALCO,2025-05-30,633.50,650.00,-0.0257,0.0200,0.0201,0.3840
INDHOTEL,2025-05-30,769.85,762.35,0.0098,0.0215,0.0215,0.4108
INDIGO,2025-05-30,5330.00,5322.00,0.0015,0.0187,0.0187,0.3573
LT,2025-05-30,3675.10,3655.30,0.0054,0.0168,0.0168,0.3210
MANAPPURAM,2025-05-30,238.66,231.81,0.0291,0.0248,0.0248,0.4738
MARUTI,2025-05-30,12319.00,12392.00,-0.0059,0.0137,0.0137,0.2617
PAYTM,2025-05-30,890.45,877.10,0.0151,0.0337,0.0337,0.6438
PGEL,2025-05-30,771.45,770.45,0.0013,0.0365,0.0364,0.6954
SBIN,2025-05-30,812.30,797.35,0.0186,0.0160,0.0161,0.3076
SUZLON,2025-05-30,71.48,65.42,0.0886,0.0301,0.0307,0.5865
TRENT,2025-05-30,5643.50,5657.00,-0.0024,0.0257,0.0257,0.4910
