symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-05-28,6015.00,6014.50,0.0001,0.0226,0.0225,0.4299
ADANIPORTS,2025-05-28,1411.00,1404.20,0.0048,0.0242,0.0242,0.4623
BEL,2025-05-28,390.45,385.40,0.0130,0.0227,0.0226,0.4318
BOSCHLTD,2025-05-28,31630.00,32485.00,-0.0267,0.0151,0.0152,0.2904
CUMMINSIND,2025-05-28,2976.10,2973.90,0.0007,0.0213,0.0213,0.4069
DIXON,2025-05-28,14816.00,15090.00,-0.0183,0.0271,0.0270,0.5158
DLF,2025-05-28,772.00,774.05,-0.0027,0.0220,0.0220,0.4203
DMART,2025-05-28,4042.30,4094.00,-0.0127,0.0186,0.0185,0.3534
ETERNAL,2025-05-28,224.18,224.79,-0.0027,0.0269,0.0269,0.5139
HAL,2025-05-28,5017.70,5029.10,-0.0023,0.0247,0.0246,0.4700
HINDALCO,2025-05-28,649.95,659.45,-0.0145,0.0201,0.0201,0.3840
INDHOTEL,2025-05-28,761.15,771.05,-0.0129,0.0216,0.0216,0.4127
INDIGO,2025-05-28,5330.50,5313.50,0.0032,0.0188,0.0188,0.3592
LT,2025-05-28,3646.30,3640.30,0.0016,0.0169,0.0169,0.3229
MANAPPURAM,2025-05-28,232.07,231.81,0.0011,0.0249,0.0248,0.4738
MARUTI,2025-05-28,12331.00,12414.00,-0.0067,0.0138,0.0137,0.2617
PAYTM,2025-05-28,852.50,866.55,-0.0163,0.0338,0.0338,0.6457
PGEL,2025-05-28,779.90,765.20,0.0190,0.0366,0.0366,0.6992
SBIN,2025-05-28,796.55,793.70,0.0036,0.0161,0.0161,0.3076
SUZLON,2025-05-28,66.32,65.39,0.0141,0.0302,0.0302,0.5770
TRENT,2025-05-28,5559.00,5573.00,-0.0025,0.0258,0.0258,0.4929
