symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-09-13,1382.95,1397.60,-0.0105,0.0115,,0.2178
ADANIPORTS,2017-09-13,390.00,389.05,0.0024,0.0150,,0.2789
BEL,2017-09-13,194.85,197.55,-0.0138,0.0197,,0.3706
BOSCHLTD,2017-09-13,22012.40,22110.30,-0.0044,0.0147,,0.2732
CUMMINSIND,2017-09-13,930.85,924.80,0.0065,0.0165,,0.3076
DLF,2017-09-13,192.75,196.45,-0.0190,0.0321,,0.6018
DMART,2017-09-13,1091.50,1088.45,0.0028,0.0205,,0.3802
HINDALCO,2017-09-13,248.00,250.95,-0.0118,0.0193,,0.3611
INDHOTEL,2017-09-13,118.60,120.45,-0.0155,0.0214,,0.4031
INDIGO,2017-09-13,1198.50,1203.05,-0.0038,0.0163,,0.3019
LT,2017-09-13,1223.35,1230.25,-0.0056,0.0148,,0.2751
MANAPPURAM,2017-09-13,108.20,110.25,-0.0188,0.0330,,0.6171
MARUTI,2017-09-13,8122.60,8154.50,-0.0039,0.0106,,0.1968
PGEL,2017-09-13,364.55,355.70,0.0246,0.0392,,0.7355
SBIN,2017-09-13,273.40,273.45,-0.0002,0.0128,,0.2369
SUZLON,2017-09-13,17.10,16.95,0.0088,0.0276,,0.5120
TRENT,2017-09-13,292.70,300.85,-0.0275,0.0196,,0.3859
