symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-09-20,1464.75,1442.35,0.0154,0.0127,,0.2465
ADANIPORTS,2017-09-20,409.70,406.90,0.0069,0.0150,,0.2789
BEL,2017-09-20,191.45,190.85,0.0031,0.0184,,0.3420
BOSCHLTD,2017-09-20,21823.40,21851.05,-0.0013,0.0127,,0.2350
CUMMINSIND,2017-09-20,926.95,933.40,-0.0069,0.0151,,0.2808
DIXON,2017-09-20,2806.85,2892.50,-0.0301,0.0141,,0.2961
DLF,2017-09-20,189.75,190.70,-0.0050,0.0282,,0.5235
DMART,2017-09-20,1084.75,1077.55,0.0067,0.0178,,0.3305
HINDALCO,2017-09-20,244.10,246.50,-0.0098,0.0170,,0.3191
INDHOTEL,2017-09-20,115.10,114.65,0.0039,0.0196,,0.3630
INDIGO,2017-09-20,1131.85,1148.80,-0.0149,0.0149,,0.2847
LT,2017-09-20,1235.95,1225.90,0.0082,0.0140,,0.2617
MANAPPURAM,2017-09-20,106.90,108.40,-0.0139,0.0289,,0.5388
MARUTI,2017-09-20,8120.15,8131.70,-0.0014,0.0094,,0.1739
PGEL,2017-09-20,377.35,375.00,0.0062,0.0406,,0.7527
SBIN,2017-09-20,270.05,267.80,0.0084,0.0115,,0.2159
SUZLON,2017-09-20,16.75,16.75,0.0000,0.0239,,0.4432
TRENT,2017-09-20,300.00,311.00,-0.0360,0.0246,,0.4853
