symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-01-05,76652,13852,18.07
BEL,EQ,2011-01-05,9779,4707,48.13
BOSCHLTD,EQ,2011-01-05,2930,1303,44.47
CUMMINSIND,EQ,2011-01-05,76290,49883,65.39
DLF,EQ,2011-01-05,3973701,1009676,25.41
HINDALCO,EQ,2011-01-05,8279087,2935260,35.45
INDHOTEL,EQ,2011-01-05,655509,298679,45.56
INDHOTEL,N4,2011-01-05,110,100,90.91
LT,EQ,2011-01-05,1449534,713727,49.24
MANAPPURAM,EQ,2011-01-05,1418997,953184,67.17
MARUTI,EQ,2011-01-05,275096,137564,50.01
SBIN,EQ,2011-01-05,2521312,937939,37.20
SBIN,N1,2011-01-05,38,32,84.21
SBIN,N2,2011-01-05,153,151,98.69
SUZLON,EQ,2011-01-05,22964145,3615557,15.74
TRENT,EQ,2011-01-05,5371,2581,48.05
TRENT,Q1,2011-01-05,29,29,100.00
TRENT,Q2,2011-01-05,3,3,100.00
