,16-Jul-2025
The Nifty witnessed an intraday movement of about 134.25 points.The closing index was 0.06 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 94737.64
, Traded Quantity (in Lakhs), 43504.97
, Number of Trades, 31313085
, Total Market Capitalisation (Rs. Crores), 45898477.4

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25195.80,     25196.60,     25255.30,     25121.05,     25212.05,16.25
,NIFTY50 EQL Wgt,     31655.40,     31640.85,     31707.75,     31536.25,     31648.70,-6.7
,NIFTY100 EQL Wgt,     33045.55,     33045.65,     33108.55,     32943.20,     33068.95,23.4
,NIFTY100 LowVol30,     20227.80,     20228.90,     20273.25,     20158.35,     20243.15,15.35
,NIFTY Alpha 50,     53078.65,     53210.75,     53394.20,     53062.90,     53160.65,82
,NIFTY MIDCAP 150,     21974.90,     22010.60,     22050.65,     21957.35,     21996.30,21.4
,NIFTY SMLCAP 50,      9251.05,      9249.95,      9281.15,      9214.25,      9249.85,-1.2
,NIFTY SMLCAP 250,     17952.15,     17964.15,     18033.05,     17931.15,     17983.50,31.35
,NIFTY MIDSML 400,     20561.15,     20587.45,     20638.70,     20544.10,     20586.85,25.7
,NIFTY200 QUALTY30,     20973.80,     20978.85,     21008.75,     20926.00,     20960.15,-13.65
,Nifty FinSrv25 50,     29036.10,     29064.50,     29090.65,     28913.80,     28992.95,-43.15
,NIFTY AlphaLowVol,     26901.20,     26946.25,     26961.10,     26826.75,     26857.65,-43.55
,Nifty200Momentm30,     31148.30,     31200.25,     31226.80,     31071.10,     31130.15,-18.15
,Nifty100ESGSecLdr,      4218.35,      4216.10,      4224.00,      4203.10,      4217.70,-.65
,NIFTY100 ESG,      4958.85,      4957.50,      4971.60,      4944.70,      4964.85,6
,NIFTY M150 QLTY50,     25094.80,     25167.35,     25185.65,     25051.65,     25072.55,-22.25
,NIFTY INDIA MFG,     14524.75,     14529.35,     14534.45,     14438.70,     14487.55,-37.2
,Nifty200 Alpha 30,     25463.80,     25502.60,     25537.10,     25405.70,     25432.40,-31.4
,NiftyM150Momntm50,     62681.60,     62807.95,     62954.05,     62592.65,     62639.90,-41.7
,Nifty IT,     37424.60,     37325.70,     37758.50,     37258.05,     37660.70,236.1
,Nifty Next 50,     68727.55,     68740.95,     68958.80,     68517.70,     68870.55,143
,Nifty Bank,     57006.65,     57111.25,     57276.55,     56937.60,     57168.95,162.3
,NIFTY MIDCAP 100,     59612.65,     59706.95,     59787.70,     59502.30,     59620.65,8
,Nifty 500,     23449.15,     23458.90,     23502.90,     23403.50,     23472.50,23.35
,Nifty 100,     25849.15,     25850.70,     25906.15,     25777.25,     25872.20,23.05
,Nifty Midcap 50,     16783.80,     16808.50,     16828.05,     16745.75,     16776.25,-7.55
,Nifty Realty,       983.95,       986.05,       992.90,       982.90,       988.85,4.9
,Nifty Infra,      9287.60,      9286.00,      9311.65,      9259.30,      9299.40,11.8
,Nifty Energy,     36308.50,     36297.95,     36388.65,     36199.75,     36350.90,42.4
,Nifty FMCG,     56429.05,     56452.90,     56791.50,     56286.05,     56685.55,256.5
,Nifty MNC,     29190.05,     29206.60,     29234.85,     29076.90,     29201.90,11.85
,Nifty Pharma,     22665.70,     22678.60,     22694.85,     22562.25,     22593.90,-71.8
,Nifty PSE,     10069.75,     10078.45,     10085.50,     10040.55,     10062.35,-7.4
,Nifty PSU Bank,      7138.35,      7140.90,      7304.80,      7136.45,      7267.20,128.85
,Nifty Serv Sector,     33200.00,     33233.15,     33310.60,     33149.90,     33242.70,42.7
,India VIX,11.4800,11.4800,11.6675,11.1975,11.2400,-0.2400
,Nifty Auto,     23905.25,     23910.10,     24041.20,     23654.05,     24011.15,105.9
,Nifty Metal,      9411.95,      9407.15,      9412.45,      9334.05,      9360.70,-51.25
,Nifty Media,      1735.85,      1737.75,      1766.90,      1737.00,      1758.60,22.75
,NIFTY SMLCAP 100,     19135.25,     19142.90,     19203.75,     19082.65,     19140.05,4.8
,Nifty 200,     14116.20,     14120.75,     14146.10,     14083.95,     14126.95,10.75
,Nifty Div Opps 50,      6096.50,      6088.90,      6124.85,      6078.00,      6116.65,20.15
,Nifty Commodities,      8958.15,      8951.35,      8959.00,      8918.50,      8947.70,-10.45
,Nifty Consumption,     11750.00,     11749.25,     11809.95,     11701.85,     11794.85,44.85
,Nifty Fin Service,     26928.95,     26993.50,     27022.90,     26866.35,     26916.40,-12.55
,Nifty50 Div Point,       133.28,       135.76,       135.76,       135.76,       135.76,2.48
,Nifty100 Liq 15,      7082.10,      7066.70,      7084.90,      7041.50,      7071.85,-10.25
,Nifty CPSE,      6595.35,      6600.05,      6604.65,      6572.95,      6586.50,-8.85
,Nifty GrowSect 15,     11635.50,     11645.85,     11716.55,     11603.55,     11700.40,64.9
,Nifty50 PR 2x Lev,     14053.05,     14051.85,     14117.35,     13967.75,     14069.05,16
,Nifty50 PR 1x Inv,       202.95,       202.95,       203.60,       202.50,       202.85,-.1
,Nifty50 TR 2x Lev,     20834.50,     20836.85,     20933.95,     20712.15,     20862.40,27.9
,Nifty50 TR 1x Inv,       166.85,       166.85,       167.35,       166.45,       166.75,-.1
,Nifty50 Value 20,     12784.60,     12759.90,     12836.70,     12743.25,     12816.75,32.15
,Nifty Mid Liq 15,     15561.50,     15617.55,     15629.50,     15509.15,     15528.85,-32.65
,Nifty Pvt Bank,     28098.50,     28126.25,     28174.60,     28014.00,     28107.55,9.05
,NIFTY100 Qualty30,      5644.30,      5646.25,      5666.75,      5629.30,      5660.80,16.5
,Nifty GS 8 13Yr,      2939.65,      2940.18,      2940.61,      2939.45,      2939.99,.34
,Nifty GS 10Yr,      2603.74,      2604.19,      2604.77,      2603.35,      2603.74,0
,Nifty GS 10Yr Cln,       915.25,       915.25,       915.45,       914.95,       915.08,-.17
,Nifty GS 4 8Yr,      3173.26,      3173.84,      3174.54,      3173.80,      3174.15,.89
,Nifty GS 11 15Yr,      3234.21,      3234.81,      3235.09,      3233.49,      3233.62,-.59
,Nifty GS 15YrPlus,      3508.84,      3509.51,      3509.93,      3505.04,      3505.31,-3.53
,Nifty GS Compsite,      3030.15,      3030.71,      3030.90,      3029.32,      3029.63,-.52
,NIFTY HEALTHCARE,     14787.65,     14802.25,     14817.25,     14717.45,     14737.25,-50.4
,NIFTY CONSR DURBL,     38773.30,     38998.70,     39029.70,     38649.60,     38804.35,31.05
,NIFTY OIL AND GAS,     11811.70,     11789.00,     11855.90,     11773.30,     11838.80,27.1
,NIFTY500 MULTICAP,     16461.25,     16471.20,     16500.40,     16434.60,     16479.80,18.55
,NIFTY LARGEMID250,     16475.15,     16489.15,     16513.55,     16451.35,     16490.55,15.4
,NIFTY MID SELECT,     13342.05,     13375.85,     13380.65,     13304.05,     13323.35,-18.7
,NIFTY TOTAL MKT,     13208.15,     13214.80,     13239.80,     13184.20,     13223.05,14.9
,NIFTY MICROCAP250,     24564.80,     24631.10,     24728.40,     24586.10,     24672.95,108.15
,NIFTY IND DIGITAL,      9068.15,      9056.55,      9090.35,      9043.25,      9068.50,.35
,Nifty Tata 25 Cap,     15052.25,     15032.15,     15049.55,     14957.85,     15024.85,-27.4
,Nifty MidSml Hlth,     45257.65,     45301.35,     45486.50,     45196.40,     45278.35,20.7
,Nifty Multi Mfg,     15392.40,     15390.70,     15401.50,     15302.60,     15361.50,-30.9
,Nifty Multi Infra,     14419.20,     14424.50,     14469.25,     14385.25,     14450.35,31.15
,BHARATBOND-APR30,      1533.78,      1534.08,      1534.08,      1533.50,      1533.50,-.28
,BHARATBOND-APR31,      1398.57,      1398.83,      1398.83,      1397.88,      1397.88,-.69
,BHARATBOND-APR32,      1274.05,      1274.29,      1274.30,      1273.95,      1273.95,-.1
,BHARATBOND-APR33,      1238.58,      1238.82,      1238.82,      1238.81,      1238.81,.23
,Nifty Ind Defence,      8477.15,      8491.40,      8501.00,      8422.95,      8436.90,-40.25
,Nifty Ind Tourism,      9379.05,      9377.80,      9442.85,      9350.10,      9434.25,55.2
,Nifty Capital Mkt,      4631.45,      4637.05,      4661.75,      4621.45,      4648.10,16.65
,Nifty500Momentm50,     53715.95,     53761.80,     53849.15,     53604.80,     53696.90,-19.05
,NiftyMS400 MQ 100,     50760.20,     50885.40,     50950.75,     50638.45,     50682.40,-77.8
,NiftySml250MQ 100,     48632.90,     48667.90,     48824.55,     48552.25,     48597.45,-35.45
,Nifty Top 10 EW,      9753.15,      9746.45,      9787.00,      9722.20,      9766.75,13.6
,Nifty AQL 30,     22562.25,     22571.20,     22572.40,     22477.60,     22539.55,-22.7
,Nifty AQLV 30,     20760.10,     20774.25,     20806.80,     20708.45,     20773.75,13.65
,Nifty EV,      2957.25,      2960.05,      2962.60,      2938.05,      2958.70,1.45
,Nifty HighBeta 50,      3843.10,      3843.65,      3867.55,      3835.90,      3860.25,17.15
,Nifty New Consump,     11737.70,     11750.75,     11770.50,     11699.60,     11753.70,16
,Nifty Corp MAATR,     36824.85,     36771.55,     37003.15,     36657.90,     36951.45,126.6
,Nifty Low Vol 50,     25257.40,     25271.05,     25279.65,     25180.85,     25231.45,-25.95
,Nifty Mobility,     21070.80,     21047.90,     21117.30,     20937.85,     21099.00,28.2
,Nifty Qlty LV 30,     17273.35,     17273.25,     17277.10,     17196.80,     17248.55,-24.8
,Nifty Sml250 Q50,     28468.00,     28496.80,     28643.60,     28476.70,     28551.70,83.7
,Nifty Top 15 EW,     10342.15,     10333.65,     10396.35,     10303.30,     10373.20,31.05
,Nifty100 Alpha 30,     18242.45,     18242.15,     18266.25,     18168.75,     18247.20,4.75
,Nifty100 Enh ESG,      4995.25,      4993.85,      5008.40,      4980.95,      5001.40,6.15
,Nifty200 Value 30,     13257.20,     13252.45,     13308.25,     13215.50,     13290.70,33.5
,Nifty500 EW,     14715.35,     14729.50,     14769.10,     14708.65,     14747.15,31.8
,Nifty Multi MQ 50,     43036.45,     43135.80,     43191.45,     42996.10,     43030.35,-6.1
,Nifty500 Value 50,     14311.70,     14315.50,     14347.75,     14271.30,     14332.75,21.05
,Nifty Top 20 EW,      9177.05,      9169.80,      9209.55,      9135.95,      9189.50,12.45
,Nifty CoreHousing,     16504.85,     16539.50,     16558.00,     16452.65,     16535.25,30.4
,Nifty FinSerExBnk,     30289.65,     30256.50,     30287.55,     30119.80,     30164.35,-125.3
,Nifty Housing,     11574.00,     11594.65,     11601.10,     11544.35,     11584.00,10
,Nifty IPO,      2107.35,      2109.70,      2122.15,      2108.60,      2119.80,12.45
,Nifty MS Fin Serv,     18789.00,     18787.90,     18879.05,     18772.50,     18811.55,22.55
,Nifty MS Ind Cons,     20062.40,     20143.55,     20164.55,     20064.25,     20105.10,42.7
,Nifty MS IT Telcm,     10316.35,     10329.70,     10365.20,     10300.05,     10318.80,2.45
,Nifty NonCyc Cons,     16166.20,     16174.45,     16207.65,     16115.95,     16183.25,17.05
,Nifty Rural,     15113.55,     15119.65,     15181.80,     15064.55,     15159.35,45.8
,Nifty Shariah 25,      8280.75,      8282.30,      8295.20,      8254.50,      8279.45,-1.3
,Nifty Trans Logis,     23342.15,     23317.40,     23415.20,     23174.40,     23394.70,52.55
,Nifty50 Shariah,      4752.80,      4747.30,      4756.85,      4733.20,      4742.50,-10.3
,Nifty500 LMS Eql,     18246.40,     18260.75,     18293.45,     18221.85,     18268.45,22.05
,Nifty500 Shariah,      7224.10,      7227.75,      7233.75,      7207.05,      7216.60,-7.5
,Nifty500 Qlty50,     20039.85,     20079.30,     20106.60,     19991.85,     20006.85,-33
,Nifty500 LowVol50,     21880.75,     21896.50,     21924.15,     21816.90,     21894.90,14.15
,Nifty500 MQVLv50,     31823.10,     31847.45,     31861.35,     31765.65,     31800.55,-22.55

,ADVANCES,1637
,DECLINES,1262
,UNCHANGED,82

,Total securities that have hit their price bands today,174

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,NETWORK18,EQ,        55.71,        63.14,13.34,2002.7
,HDFCBANK,EQ,      1995.50,      1996.30,0.04,1804.44
,SWANENERGY,EQ,       502.25,       521.95,3.92,1620.1
,RELIANCE,EQ,      1485.40,      1485.60,0.01,1542.16
,WAAREERTL,EQ,      1146.70,      1202.50,4.87,1478.74
,SBIN,EQ,       816.45,       831.70,1.87,1362.62
