,07-Jul-2025
The Nifty witnessed an intraday movement of about 82.55 points.The closing index was 0 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 76916.2
, Traded Quantity (in Lakhs), 46045.79
, Number of Trades, 28763798
, Total Market Capitalisation (Rs. Crores), 45904086.35

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25461.00,     25450.45,     25489.80,     25407.25,     25461.30,.3
,NIFTY50 EQL Wgt,     31936.75,     31927.35,     31971.30,     31849.85,     31920.30,-16.45
,NIFTY100 EQL Wgt,     33141.95,     33157.70,     33229.65,     33083.20,     33165.95,24
,NIFTY100 LowVol30,     20306.75,     20314.45,     20384.50,     20290.80,     20376.25,69.5
,NIFTY Alpha 50,     53449.10,     53432.35,     53450.50,     53122.05,     53216.55,-232.55
,NIFTY MIDCAP 150,     21973.15,     21980.90,     21997.70,     21880.30,     21916.30,-56.85
,NIFTY SMLCAP 50,      9199.45,      9197.60,      9211.05,      9141.50,      9161.75,-37.7
,NIFTY SMLCAP 250,     17762.20,     17761.05,     17799.30,     17668.30,     17726.35,-35.85
,NIFTY MIDSML 400,     20482.05,     20486.20,     20511.70,     20388.15,     20433.20,-48.85
,NIFTY200 QUALTY30,     21096.95,     21107.50,     21163.85,     21061.30,     21127.75,30.8
,Nifty FinSrv25 50,     28949.35,     28921.25,     29001.00,     28854.20,     28922.55,-26.8
,NIFTY AlphaLowVol,     27151.85,     27149.10,     27185.70,     27074.95,     27158.50,6.65
,Nifty200Momentm30,     31443.05,     31436.15,     31470.40,     31325.75,     31384.05,-59
,Nifty100ESGSecLdr,      4272.40,      4270.90,      4278.45,      4264.90,      4273.80,1.4
,NIFTY100 ESG,      5002.85,      5001.60,      5009.70,      4990.00,      4999.85,-3
,NIFTY M150 QLTY50,     25070.75,     25084.00,     25157.10,     25006.10,     25042.35,-28.4
,NIFTY INDIA MFG,     14636.25,     14636.75,     14642.55,     14586.00,     14619.20,-17.05
,Nifty200 Alpha 30,     25698.50,     25712.80,     25725.75,     25545.30,     25586.65,-111.85
,NiftyM150Momntm50,     63358.05,     63382.30,     63497.75,     63018.70,     63112.30,-245.75
,Nifty IT,     39166.55,     39146.15,     39176.65,     38799.70,     38866.95,-299.6
,Nifty Next 50,     68607.80,     68692.85,     68869.95,     68544.60,     68725.80,118
,Nifty Bank,     57031.90,     56938.70,     57152.20,     56838.55,     56949.20,-82.7
,NIFTY MIDCAP 100,     59677.75,     59711.15,     59758.05,     59420.45,     59515.75,-162
,Nifty 500,     23562.45,     23561.60,     23595.30,     23506.50,     23551.20,-11.25
,Nifty 100,     26066.65,     26063.20,     26106.70,     26018.40,     26074.55,7.9
,Nifty Midcap 50,     16841.15,     16851.05,     16878.70,     16778.10,     16811.15,-30
,Nifty Realty,       971.95,       972.15,       976.80,       965.85,       972.75,.8
,Nifty Infra,      9433.95,      9437.50,      9461.70,      9421.20,      9455.05,21.1
,Nifty Energy,     36509.60,     36553.75,     36650.65,     36421.90,     36532.40,22.8
,Nifty FMCG,     54735.60,     54874.00,     55691.75,     54859.95,     55652.85,917.25
,Nifty MNC,     28902.75,     28930.70,     29062.30,     28863.35,     29045.60,142.85
,Nifty Pharma,     22384.60,     22401.55,     22418.20,     22262.40,     22365.05,-19.55
,Nifty PSE,     10109.35,     10120.05,     10121.25,     10060.30,     10081.50,-27.85
,Nifty PSU Bank,      7152.95,      7150.45,      7212.45,      7127.30,      7141.25,-11.7
,Nifty Serv Sector,     33565.40,     33541.55,     33579.70,     33428.60,     33514.25,-51.15
,India VIX,12.3150,12.3150,12.7900,11.9400,12.5600,0.2450
,Nifty Auto,     23980.40,     23969.50,     24012.65,     23896.90,     23943.90,-36.5
,Nifty Metal,      9580.40,      9577.90,      9578.55,      9496.85,      9522.15,-58.25
,Nifty Media,      1761.75,      1765.20,      1765.20,      1734.70,      1743.55,-18.2
,NIFTY SMLCAP 100,     19033.05,     19026.80,     19060.90,     18913.60,     18950.15,-82.9
,Nifty 200,     14217.15,     14216.95,     14236.65,     14187.10,     14214.05,-3.1
,Nifty Div Opps 50,      6125.25,      6127.20,      6143.50,      6111.35,      6123.35,-1.9
,Nifty Commodities,      9017.40,      9018.10,      9034.65,      8982.50,      9004.95,-12.45
,Nifty Consumption,     11776.75,     11789.90,     11838.20,     11782.15,     11827.85,51.1
,Nifty Fin Service,     26866.30,     26837.85,     26894.70,     26772.05,     26833.45,-32.85
,Nifty50 Div Point,       128.39,       129.69,       129.69,       129.69,       129.69,1.3
,Nifty100 Liq 15,      7128.10,      7129.35,      7146.35,      7111.30,      7139.40,11.3
,Nifty CPSE,      6620.45,      6624.10,      6624.60,      6567.15,      6577.30,-43.15
,Nifty GrowSect 15,     11629.05,     11635.55,     11686.00,     11625.70,     11666.75,37.7
,Nifty50 PR 2x Lev,     14374.85,     14357.10,     14401.35,     14309.35,     14369.35,-5.5
,Nifty50 PR 1x Inv,       200.55,       200.70,       201.05,       200.40,       200.60,.05
,Nifty50 TR 2x Lev,     21303.40,     21279.25,     21344.85,     21208.55,     21297.40,-6
,Nifty50 TR 1x Inv,       164.90,       165.00,       165.30,       164.75,       164.95,.05
,Nifty50 Value 20,     12977.35,     12969.15,     12975.30,     12910.50,     12931.60,-45.75
,Nifty Mid Liq 15,     15667.75,     15665.95,     15747.95,     15557.00,     15650.75,-17
,Nifty Pvt Bank,     28065.85,     28020.05,     28115.00,     27963.55,     28055.70,-10.15
,NIFTY100 Qualty30,      5695.30,      5701.95,      5714.30,      5693.35,      5708.35,13.05
,Nifty GS 8 13Yr,      2940.05,      2940.58,      2942.76,      2940.49,      2941.66,1.61
,Nifty GS 10Yr,      2602.29,      2602.74,      2604.43,      2602.37,      2603.78,1.49
,Nifty GS 10Yr Cln,       916.17,       916.17,       916.78,       916.04,       916.55,.38
,Nifty GS 4 8Yr,      3172.48,      3173.06,      3173.80,      3173.02,      3173.40,.92
,Nifty GS 11 15Yr,      3231.01,      3231.61,      3234.09,      3231.23,      3233.39,2.38
,Nifty GS 15YrPlus,      3488.49,      3489.16,      3490.88,      3487.63,      3488.41,-.08
,Nifty GS Compsite,      3026.95,      3027.51,      3029.12,      3027.45,      3028.00,1.05
,NIFTY HEALTHCARE,     14716.10,     14730.30,     14739.65,     14639.85,     14719.40,3.3
,NIFTY CONSR DURBL,     39238.10,     39208.10,     39376.60,     38980.65,     39144.30,-93.8
,NIFTY OIL AND GAS,     12002.35,     12020.45,     12084.80,     12013.50,     12051.85,49.5
,NIFTY500 MULTICAP,     16485.25,     16485.35,     16507.35,     16436.80,     16468.70,-16.55
,NIFTY LARGEMID250,     16543.35,     16545.15,     16562.60,     16497.35,     16524.35,-19
,NIFTY MID SELECT,     13416.00,     13425.95,     13462.05,     13352.40,     13398.25,-17.75
,NIFTY TOTAL MKT,     13263.70,     13263.85,     13283.45,     13231.50,     13255.20,-8.5
,NIFTY MICROCAP250,     24288.65,     24318.10,     24405.20,     24136.20,     24174.25,-114.4
,NIFTY IND DIGITAL,      9212.35,      9215.80,      9217.55,      9132.30,      9161.50,-50.85
,Nifty Tata 25 Cap,     15471.40,     15472.35,     15499.30,     15416.80,     15453.30,-18.1
,Nifty MidSml Hlth,     44419.35,     44483.15,     44527.30,     44145.05,     44317.55,-101.8
,Nifty Multi Mfg,     15425.90,     15429.50,     15435.50,     15376.15,     15405.80,-20.1
,Nifty Multi Infra,     14522.05,     14528.55,     14555.50,     14489.60,     14534.25,12.2
,BHARATBOND-APR30,      1532.77,      1533.07,      1533.39,      1532.94,      1533.39,.62
,BHARATBOND-APR31,      1397.89,      1398.16,      1398.27,      1397.96,      1398.03,.14
,BHARATBOND-APR32,      1272.63,      1272.87,      1272.87,      1272.86,      1272.86,.23
,BHARATBOND-APR33,      1237.67,      1237.90,      1237.90,      1237.89,      1237.89,.22
,Nifty Ind Defence,      8940.45,      8946.60,      8952.30,      8810.15,      8844.60,-95.85
,Nifty Ind Tourism,      9268.50,      9280.05,      9288.55,      9198.05,      9215.30,-53.2
,Nifty Capital Mkt,      4633.65,      4629.30,      4672.00,      4590.40,      4624.60,-9.05
,Nifty500Momentm50,     54313.15,     54296.35,     54373.95,     54054.80,     54137.20,-175.95
,NiftyMS400 MQ 100,     50928.40,     50947.30,     51007.10,     50689.80,     50797.30,-131.1
,NiftySml250MQ 100,     48281.25,     48276.00,     48333.40,     47997.10,     48139.05,-142.2
,Nifty Top 10 EW,      9898.25,      9895.75,      9916.50,      9882.00,      9911.50,13.25
,Nifty AQL 30,     22627.85,     22643.25,     22701.45,     22614.70,     22680.85,53
,Nifty AQLV 30,     20825.35,     20830.95,     20891.10,     20805.80,     20866.85,41.5
,Nifty EV,      2947.85,      2947.85,      2952.20,      2937.75,      2946.00,-1.85
,Nifty HighBeta 50,      3850.45,      3846.80,      3851.90,      3825.40,      3832.10,-18.35
,Nifty New Consump,     11736.05,     11742.25,     11758.65,     11678.85,     11711.00,-25.05
,Nifty Corp MAATR,     37372.15,     37356.75,     37410.55,     37243.00,     37321.25,-50.9
,Nifty Low Vol 50,     25405.40,     25430.85,     25501.60,     25414.70,     25473.30,67.9
,Nifty Mobility,     21010.05,     21009.35,     21030.35,     20951.60,     21003.55,-6.5
,Nifty Qlty LV 30,     17289.85,     17303.55,     17366.20,     17295.05,     17342.20,52.35
,Nifty Sml250 Q50,     28165.45,     28165.40,     28261.65,     28022.90,     28200.45,35
,Nifty Top 15 EW,     10393.70,     10391.75,     10417.50,     10377.25,     10412.45,18.75
,Nifty100 Alpha 30,     18492.60,     18495.85,     18504.75,     18371.10,     18415.75,-76.85
,Nifty100 Enh ESG,      5041.15,      5039.80,      5047.85,      5028.15,      5037.95,-3.2
,Nifty200 Value 30,     13290.10,     13296.40,     13340.15,     13241.65,     13273.05,-17.05
,Nifty500 EW,     14624.50,     14627.00,     14655.10,     14565.60,     14599.70,-24.8
,Nifty Multi MQ 50,     43573.20,     43594.30,     43647.20,     43385.30,     43579.75,6.55
,Nifty500 Value 50,     14344.65,     14349.55,     14378.70,     14291.20,     14322.20,-22.45
,Nifty Top 20 EW,      9283.85,      9280.40,      9299.50,      9266.20,      9294.20,10.35
,Nifty CoreHousing,     16432.30,     16426.70,     16482.45,     16357.20,     16380.00,-52.3
,Nifty FinSerExBnk,     30193.35,     30188.30,     30305.10,     30037.95,     30199.95,6.6
,Nifty Housing,     11571.35,     11568.90,     11596.25,     11533.65,     11555.30,-16.05
,Nifty IPO,      2052.80,      2051.95,      2061.35,      2040.35,      2044.15,-8.65
,Nifty MS Fin Serv,     18911.15,     18896.75,     19003.65,     18807.15,     18862.05,-49.1
,Nifty MS Ind Cons,     19916.55,     19935.70,     19983.55,     19862.40,     19919.25,2.7
,Nifty MS IT Telcm,     10506.40,     10496.75,     10502.85,     10383.30,     10394.50,-111.9
,Nifty NonCyc Cons,     16101.35,     16129.10,     16209.10,     16118.05,     16196.55,95.2
,Nifty Rural,     15052.00,     15055.30,     15115.95,     15041.00,     15104.05,52.05
,Nifty Shariah 25,      8377.40,      8381.20,      8407.75,      8378.45,      8393.45,16.05
,Nifty Trans Logis,     23221.80,     23219.55,     23230.00,     23136.40,     23190.25,-31.55
,Nifty50 Shariah,      4810.25,      4810.80,      4819.60,      4804.50,      4815.65,5.4
,Nifty500 LMS Eql,     18231.30,     18232.20,     18254.65,     18167.40,     18205.05,-26.25
,Nifty500 Shariah,      7222.00,      7226.80,      7239.25,      7214.55,      7229.35,7.35
,Nifty500 Qlty50,     20041.40,     20045.35,     20091.35,     19963.65,     20045.10,3.7
,Nifty500 LowVol50,     21965.00,     21980.20,     22028.60,     21941.00,     21999.45,34.45
,Nifty500 MQVLv50,     31779.60,     31800.80,     31889.70,     31725.30,     31782.45,2.85

,ADVANCES,1115
,DECLINES,1814
,UNCHANGED,93

,Total securities that have hit their price bands today,211

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,JPPOWER,EQ,        18.95,        22.65,19.53,2018.89
,BSE,EQ,      2635.20,      2636.20,0.04,1141.4
,HDFCBANK,EQ,      1989.30,      1987.40,-0.1,1128.91
,RELIANCE,EQ,      1527.30,      1541.50,0.93,1115.99
,PCJEWELLER,EQ,        16.69,        18.70,12.04,1075.43
,GODREJCP,EQ,      1192.90,      1268.40,6.33,978.93
,DIXON,EQ,     15202.00,     15433.00,1.52,961.39
,LIQUIDBEES,EQ,      1000.00,       999.99,0,961.01
,BEL,EQ,       427.55,       417.10,-2.44,930.73
,BHARTIARTL,EQ,      2017.20,      2033.90,0.83,843.06
,KRN,EQ,       816.70,       933.40,14.29,814.66
,TRENT,EQ,      5456.00,      5499.00,0.79,792.41
,ICICIBANK,EQ,      1442.80,      1435.70,-0.49,742.13
,AXISBANK,EQ,      1177.60,      1175.10,-0.21,679.31
,ETERNAL,EQ,       261.40,       258.55,-1.09,656.39
,HINDUNILVR,EQ,      2339.30,      2410.40,3.04,647.48
,ENRIN,EQ,      2894.00,      3000.10,3.67,585.79
,TCS,EQ,      3419.80,      3411.70,-0.24,560.22
,RTNPOWER,EQ,        14.75,        15.92,7.93,555.49
,HDBFS,EQ,       845.45,       843.95,-0.18,538.5
,INFY,EQ,      1640.70,      1627.00,-0.84,537.18
,JGCHEM,EQ,       459.40,       519.00,12.97,525.5
,DABUR,EQ,       495.10,       512.75,3.56,513.15
,HAL,EQ,      4993.20,      5012.60,0.39,484.62
,CDSL,EQ,      1762.50,      1778.50,0.91,480.67

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HINDUNILVR,EQ,      2410.40,      2339.30,3.04
,NESTLEIND,EQ,      2422.10,      2392.80,1.22
,TATACONSUM,EQ,      1101.90,      1089.70,1.12
,JIOFIN,EQ,       328.05,       324.95,.95
,EICHERMOT,EQ,      5682.50,      5629.00,.95

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BEL,EQ,       417.10,       427.55,-2.44
,TECHM,EQ,      1623.90,      1655.20,-1.89
,ONGC,EQ,       241.52,       245.24,-1.52
,ULTRACEMCO,EQ,     12345.00,     12506.00,-1.29
