,17-Jul-2025
The Nifty witnessed an intraday movement of about 137.35 points.The closing index was 0.4 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 95271.51
, Traded Quantity (in Lakhs), 37760.41
, Number of Trades, 30969770
, Total Market Capitalisation (Rs. Crores), 45850627.2

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25212.05,     25230.75,     25238.35,     25101.00,     25111.45,-100.6
,NIFTY50 EQL Wgt,     31648.70,     31672.90,     31707.30,     31569.95,     31584.90,-63.8
,NIFTY100 EQL Wgt,     33068.95,     33113.80,     33136.60,     32998.35,     33018.90,-50.05
,NIFTY100 LowVol30,     20243.15,     20252.10,     20293.30,     20186.45,     20201.05,-42.1
,NIFTY Alpha 50,     53160.65,     53309.10,     53332.65,     52905.35,     52964.85,-195.8
,NIFTY MIDCAP 150,     21996.30,     22058.70,     22070.25,     21977.45,     22006.25,9.95
,NIFTY SMLCAP 50,      9249.85,      9273.25,      9282.70,      9228.50,      9242.90,-6.95
,NIFTY SMLCAP 250,     17983.50,     18037.65,     18077.35,     18008.10,     18032.30,48.8
,NIFTY MIDSML 400,     20586.85,     20646.50,     20668.15,     20586.90,     20612.85,26
,NIFTY200 QUALTY30,     20960.15,     20972.20,     20995.90,     20874.35,     20892.65,-67.5
,Nifty FinSrv25 50,     28992.95,     29036.45,     29041.00,     28867.00,     28897.20,-95.75
,NIFTY AlphaLowVol,     26857.65,     26874.80,     26900.80,     26764.95,     26788.35,-69.3
,Nifty200Momentm30,     31130.15,     31186.95,     31190.30,     30864.60,     30897.75,-232.4
,Nifty100ESGSecLdr,      4217.70,      4219.10,      4221.55,      4202.35,      4204.10,-13.6
,NIFTY100 ESG,      4964.85,      4967.00,      4969.10,      4942.55,      4944.95,-19.9
,NIFTY M150 QLTY50,     25072.55,     25137.65,     25155.05,     25043.70,     25076.20,3.65
,NIFTY INDIA MFG,     14487.55,     14504.65,     14540.85,     14492.10,     14505.65,18.1
,Nifty200 Alpha 30,     25432.40,     25503.00,     25507.90,     25273.30,     25304.50,-127.9
,NiftyM150Momntm50,     62639.90,     62807.15,     62818.40,     62343.85,     62456.10,-183.8
,Nifty IT,     37660.70,     37552.85,     37666.55,     37060.70,     37138.55,-522.15
,Nifty Next 50,     68870.55,     68992.15,     69046.45,     68638.85,     68711.45,-159.1
,Nifty Bank,     57168.95,     57231.95,     57262.85,     56780.15,     56828.80,-340.15
,NIFTY MIDCAP 100,     59620.65,     59775.30,     59790.85,     59453.15,     59519.10,-101.55
,Nifty 500,     23472.50,     23507.65,     23514.70,     23409.05,     23419.70,-52.8
,Nifty 100,     25872.20,     25896.00,     25902.80,     25767.85,     25776.45,-95.75
,Nifty Midcap 50,     16776.25,     16825.95,     16830.20,     16730.70,     16747.45,-28.8
,Nifty Realty,       988.85,       994.15,      1005.00,       990.60,      1001.10,12.25
,Nifty Infra,      9299.40,      9320.25,      9321.00,      9258.85,      9265.95,-33.45
,Nifty Energy,     36350.90,     36426.90,     36537.85,     36330.05,     36438.25,87.35
,Nifty FMCG,     56685.55,     56751.20,     57017.15,     56665.40,     56843.05,157.5
,Nifty MNC,     29201.90,     29244.25,     29320.30,     29197.15,     29254.85,52.95
,Nifty Pharma,     22593.90,     22647.60,     22794.20,     22625.85,     22680.35,86.45
,Nifty PSE,     10062.35,     10082.50,     10085.60,     10024.55,     10036.75,-25.6
,Nifty PSU Bank,      7267.20,      7302.90,      7304.80,      7200.65,      7209.90,-57.3
,Nifty Serv Sector,     33242.70,     33266.15,     33280.95,     32997.10,     33018.80,-223.9
,India VIX,11.2400,11.2400,11.5425,10.7275,11.2425,0.0025
,Nifty Auto,     24011.15,     24003.25,     24157.00,     23954.00,     24002.50,-8.65
,Nifty Metal,      9360.70,      9383.05,      9473.30,      9358.30,      9423.35,62.65
,Nifty Media,      1758.60,      1760.70,      1766.35,      1752.10,      1754.25,-4.35
,NIFTY SMLCAP 100,     19140.05,     19190.65,     19224.95,     19094.05,     19117.30,-22.75
,Nifty 200,     14126.95,     14144.00,     14147.15,     14073.80,     14079.55,-47.4
,Nifty Div Opps 50,      6116.65,      6122.20,      6125.20,      6082.50,      6088.20,-28.45
,Nifty Commodities,      8947.70,      8963.65,      8983.15,      8938.85,      8960.10,12.4
,Nifty Consumption,     11794.85,     11809.40,     11832.95,     11766.90,     11772.20,-22.65
,Nifty Fin Service,     26916.40,     26959.35,     26968.50,     26790.05,     26809.45,-106.95
,Nifty50 Div Point,       135.76,       135.76,       135.76,       135.76,       135.76,0
,Nifty100 Liq 15,      7071.85,      7088.45,      7092.40,      7050.75,      7054.55,-17.3
,Nifty CPSE,      6586.50,      6599.75,      6607.95,      6571.25,      6577.10,-9.4
,Nifty GrowSect 15,     11700.40,     11684.30,     11732.10,     11632.15,     11643.45,-56.95
,Nifty50 PR 2x Lev,     14069.05,     14087.90,     14091.20,     13944.55,     13954.75,-114.3
,Nifty50 PR 1x Inv,       202.85,       202.75,       203.75,       202.70,       203.70,.85
,Nifty50 TR 2x Lev,     20862.40,     20890.30,     20895.20,     20677.75,     20692.85,-169.55
,Nifty50 TR 1x Inv,       166.75,       166.65,       167.50,       166.60,       167.40,.65
,Nifty50 Value 20,     12816.75,     12813.75,     12826.25,     12745.20,     12757.80,-58.95
,Nifty Mid Liq 15,     15528.85,     15583.10,     15583.30,     15432.75,     15480.65,-48.2
,Nifty Pvt Bank,     28107.55,     28108.80,     28130.15,     27918.10,     27943.35,-164.2
,NIFTY100 Qualty30,      5660.80,      5662.00,      5673.60,      5636.80,      5643.00,-17.8
,Nifty GS 8 13Yr,      2940.40,      2940.93,      2945.10,      2940.76,      2944.04,3.64
,Nifty GS 10Yr,      2604.13,      2604.58,      2607.40,      2604.32,      2606.63,2.5
,Nifty GS 10Yr Cln,       915.22,       915.22,       916.23,       915.13,       915.95,.73
,Nifty GS 4 8Yr,      3173.90,      3174.48,      3177.69,      3174.44,      3177.69,3.79
,Nifty GS 11 15Yr,      3233.59,      3234.19,      3238.38,      3233.73,      3237.90,4.31
,Nifty GS 15YrPlus,      3507.19,      3507.86,      3513.71,      3506.14,      3513.46,6.27
,Nifty GS Compsite,      3030.32,      3030.88,      3034.86,      3030.51,      3034.13,3.81
,NIFTY HEALTHCARE,     14737.25,     14775.75,     14848.85,     14745.15,     14763.90,26.65
,NIFTY CONSR DURBL,     38804.35,     38885.15,     39086.65,     38832.85,     38999.65,195.3
,NIFTY OIL AND GAS,     11838.80,     11857.85,     11868.95,     11794.80,     11815.05,-23.75
,NIFTY500 MULTICAP,     16479.80,     16511.65,     16519.80,     16453.00,     16462.85,-16.95
,NIFTY LARGEMID250,     16490.55,     16521.60,     16525.55,     16454.05,     16464.00,-26.55
,NIFTY MID SELECT,     13323.35,     13369.45,     13369.90,     13246.20,     13264.75,-58.6
,NIFTY TOTAL MKT,     13223.05,     13243.90,     13248.10,     13190.15,     13196.15,-26.9
,NIFTY MICROCAP250,     24672.95,     24759.15,     24806.60,     24693.95,     24751.45,78.5
,NIFTY IND DIGITAL,      9068.50,      9072.05,      9077.25,      8972.05,      8982.15,-86.35
,Nifty Tata 25 Cap,     15024.85,     15027.60,     15118.55,     15024.25,     15072.35,47.5
,Nifty MidSml Hlth,     45278.35,     45464.95,     45649.80,     45297.30,     45416.15,137.8
,Nifty Multi Mfg,     15361.50,     15383.65,     15429.15,     15373.35,     15394.70,33.2
