,22-Jul-2025
The Nifty witnessed an intraday movement of about 146.45 points.The closing index was 0.12 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 100573.81
, Traded Quantity (in Lakhs), 34045.03
, Number of Trades, 31095531
, Total Market Capitalisation (Rs. Crores), 45611341.21

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25090.70,     25166.65,     25182.00,     25035.55,     25060.90,-29.8
,NIFTY50 EQL Wgt,     31540.25,     31645.30,     31662.05,     31435.40,     31464.40,-75.85
,NIFTY100 EQL Wgt,     32947.05,     33053.45,     33065.30,     32814.05,     32842.90,-104.15
,NIFTY100 LowVol30,     20115.55,     20134.85,     20149.95,     19983.30,     20026.60,-88.95
,NIFTY Alpha 50,     52824.50,     53099.70,     53198.45,     52758.95,     52849.75,25.25
,NIFTY MIDCAP 150,     21997.00,     22058.60,     22062.35,     21863.50,     21884.05,-112.95
,NIFTY SMLCAP 50,      9181.05,      9219.10,      9235.75,      9125.95,      9132.65,-48.4
,NIFTY SMLCAP 250,     17890.20,     17957.55,     17998.50,     17818.80,     17829.25,-60.95
,NIFTY MIDSML 400,     20548.95,     20613.60,     20617.10,     20440.45,     20456.15,-92.8
,NIFTY200 QUALTY30,     20827.65,     20863.55,     20873.45,     20731.70,     20749.80,-77.85
,Nifty FinSrv25 50,     29022.25,     29124.70,     29148.50,     28954.25,     28971.60,-50.65
,NIFTY AlphaLowVol,     26722.05,     26750.50,     26776.40,     26578.05,     26642.60,-79.45
,Nifty200Momentm30,     31012.95,     31127.05,     31143.05,     30957.10,     31066.30,53.35
,Nifty100ESGSecLdr,      4206.10,      4219.55,      4222.65,      4201.00,      4205.60,-.5
,NIFTY100 ESG,      4946.35,      4967.00,      4970.95,      4944.80,      4947.60,1.25
,NIFTY M150 QLTY50,     25111.10,     25167.25,     25173.60,     24926.25,     24951.85,-159.25
,NIFTY INDIA MFG,     14474.05,     14495.20,     14501.20,     14368.60,     14387.00,-87.05
,Nifty200 Alpha 30,     25365.55,     25524.00,     25564.35,     25391.30,     25436.50,70.95
,NiftyM150Momntm50,     62367.90,     62619.20,     62631.35,     62273.60,     62406.85,38.95
,Nifty IT,     37031.75,     36963.65,     37121.00,     36827.40,     36858.90,-172.85
,Nifty Next 50,     68503.15,     68704.35,     68747.30,     68173.50,     68253.90,-249.25
,Nifty Bank,     56952.75,     57253.35,     57286.15,     56692.00,     56756.00,-196.75
,NIFTY MIDCAP 100,     59468.35,     59658.25,     59667.35,     59039.60,     59103.40,-364.95
,Nifty 500,     23378.45,     23449.75,     23456.00,     23306.40,     23320.90,-57.55
,Nifty 100,     25745.35,     25822.90,     25832.20,     25686.25,     25703.90,-41.45
,Nifty Midcap 50,     16752.60,     16808.80,     16814.15,     16604.65,     16621.15,-131.45
,Nifty Realty,      1006.25,      1007.90,      1009.30,       993.85,       996.05,-10.2
,Nifty Infra,      9197.30,      9208.60,      9208.60,      9126.70,      9141.55,-55.75
,Nifty Energy,     36248.55,     36296.55,     36338.65,     36090.70,     36198.50,-50.05
,Nifty FMCG,     56222.70,     56286.80,     56288.55,     55939.35,     56003.95,-218.75
,Nifty MNC,     29288.60,     29343.05,     29348.15,     29170.30,     29237.95,-50.65
