,30-Jul-2025
The Nifty witnessed an intraday movement of about 130.35 points.The closing index was 0.14 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 89523.19
, Traded Quantity (in Lakhs), 31198.57
, Number of Trades, 30534109
, Total Market Capitalisation (Rs. Crores), 44951192.01

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24821.10,     24890.40,     24902.30,     24771.95,     24855.05,33.95
,NIFTY50 EQL Wgt,     31104.55,     31144.25,     31172.15,     31025.20,     31088.95,-15.6
,NIFTY100 EQL Wgt,     32477.30,     32526.75,     32538.80,     32380.10,     32461.85,-15.45
,NIFTY100 LowVol30,     19967.55,     20000.15,     20009.90,     19929.15,     19994.05,26.5
,NIFTY Alpha 50,     52028.00,     52223.10,     52320.35,     51915.95,     52114.95,86.95
,NIFTY MIDCAP 150,     21501.00,     21544.40,     21572.50,     21446.90,     21540.25,39.25
,NIFTY SMLCAP 50,      8829.45,      8847.35,      8871.50,      8762.60,      8770.65,-58.8
,NIFTY SMLCAP 250,     17319.05,     17356.80,     17442.60,     17285.15,     17301.05,-18
,NIFTY MIDSML 400,     20016.75,     20058.30,     20108.70,     19975.90,     20032.90,16.15
,NIFTY200 QUALTY30,     20196.75,     20220.30,     20262.10,     20122.95,     20245.45,48.7
,Nifty FinSrv25 50,     28654.40,     28699.65,     28709.10,     28548.05,     28648.35,-6.05
,NIFTY AlphaLowVol,     26428.35,     26454.95,     26479.25,     26372.95,     26464.90,36.55
,Nifty200Momentm30,     30350.00,     30408.10,     30420.15,     30202.10,     30306.85,-43.15
,Nifty100ESGSecLdr,      4178.10,      4184.60,      4185.15,      4162.45,      4178.05,-.05
,NIFTY100 ESG,      4901.60,      4908.05,      4908.60,      4883.30,      4900.30,-1.3
,NIFTY M150 QLTY50,     24485.35,     24510.30,     24649.75,     24456.65,     24638.30,152.95
,NIFTY INDIA MFG,     14357.75,     14370.35,     14378.05,     14290.20,     14340.90,-16.85
,Nifty200 Alpha 30,     24983.85,     25012.05,     25024.15,     24850.00,     24973.35,-10.5
,NiftyM150Momntm50,     61296.20,     61393.25,     61642.85,     61204.05,     61605.80,309.6
,Nifty IT,     35373.25,     35453.05,     35531.55,     35258.00,     35481.70,108.45
,Nifty Next 50,     67379.20,     67505.60,     67560.30,     67173.80,     67435.15,55.95
,Nifty Bank,     56222.00,     56310.10,     56321.15,     56064.55,     56150.70,-71.3
,NIFTY MIDCAP 100,     57984.85,     58069.65,     58070.60,     57700.45,     57942.25,-42.6
,Nifty 500,     23007.35,     23064.25,     23070.35,     22959.45,     23033.55,26.2
,Nifty 100,     25443.65,     25510.65,     25520.00,     25389.85,     25476.05,32.4
,Nifty Midcap 50,     16386.15,     16405.25,     16409.15,     16295.25,     16367.75,-18.4
,Nifty Realty,       926.50,       926.25,       928.90,       915.90,       917.65,-8.85
,Nifty Infra,      9105.45,      9163.00,      9184.00,      9119.40,      9151.00,45.55
,Nifty Energy,     35410.70,     35541.75,     35619.90,     35333.40,     35422.05,11.35
