,01-Jul-2025
The Nifty witnessed an intraday movement of about 91.6 points.The closing index was 0.1 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 100839.71
, Traded Quantity (in Lakhs), 43804.4
, Number of Trades, 33698987
, Total Market Capitalisation (Rs. Crores), 45923048.32

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25517.05,     25551.35,     25593.40,     25501.80,     25541.80,24.75
,NIFTY50 EQL Wgt,     32053.75,     32120.40,     32156.65,     32000.35,     32062.90,9.15
,NIFTY100 EQL Wgt,     33287.25,     33367.25,     33388.60,     33191.70,     33277.60,-9.65
,NIFTY100 LowVol30,     20165.75,     20231.50,     20257.30,     20136.95,     20176.85,11.1
,NIFTY Alpha 50,     53900.45,     53957.35,     53984.85,     53329.80,     53604.85,-295.6
,NIFTY MIDCAP 150,     21988.65,     22038.05,     22048.25,     21859.70,     21951.05,-37.6
,NIFTY SMLCAP 50,      9187.30,      9221.50,      9226.25,      9150.25,      9189.10,1.8
,NIFTY SMLCAP 250,     17797.80,     17849.95,     17855.10,     17695.10,     17762.00,-35.8
,NIFTY MIDSML 400,     20506.00,     20557.05,     20562.45,     20388.50,     20468.75,-37.25
,NIFTY200 QUALTY30,     21025.40,     21083.85,     21149.85,     20921.00,     20962.70,-62.7
,Nifty FinSrv25 50,     29419.40,     29436.20,     29455.35,     29247.30,     29323.85,-95.55
,NIFTY AlphaLowVol,     27188.90,     27254.90,     27282.70,     27122.00,     27171.95,-16.95
,Nifty200Momentm30,     31901.15,     31906.70,     32022.20,     31801.25,     31912.00,10.85
,Nifty100ESGSecLdr,      4270.15,      4277.10,      4285.70,      4268.35,      4274.85,4.7
,NIFTY100 ESG,      5014.20,      5023.75,      5027.25,      4994.90,      5004.00,-10.2
,NIFTY M150 QLTY50,     25114.70,     25161.25,     25168.25,     24870.45,     24938.90,-175.8
,NIFTY INDIA MFG,     14548.80,     14577.15,     14584.65,     14500.00,     14560.00,11.2
,Nifty200 Alpha 30,     25918.55,     25905.20,     25952.40,     25750.25,     25897.80,-20.75
,NiftyM150Momntm50,     63979.45,     64046.45,     64079.75,     63399.00,     63676.25,-303.2
,Nifty IT,     38950.00,     39004.65,     39282.95,     38725.25,     38833.15,-116.85
,Nifty Next 50,     68998.20,     69163.30,     69179.25,     68669.45,     68930.20,-68
