,18-Jul-2025
The Nifty witnessed an intraday movement of about 225.95 points.The closing index was 0.57 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 93115.96
, Traded Quantity (in Lakhs), 34373.63
, Number of Trades, 31066835
, Total Market Capitalisation (Rs. Crores), 45602184.56

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25111.45,     25108.55,     25144.60,     24918.65,     24968.40,-143.05
,NIFTY50 EQL Wgt,     31584.90,     31622.85,     31645.25,     31357.90,     31445.10,-139.8
,NIFTY100 EQL Wgt,     33018.90,     33056.40,     33071.85,     32767.70,     32831.65,-187.25
,NIFTY100 LowVol30,     20201.05,     20234.60,     20244.95,     20061.70,     20118.75,-82.3
,NIFTY Alpha 50,     52964.85,     53010.90,     53034.95,     52322.90,     52389.35,-575.5
,NIFTY MIDCAP 150,     22006.25,     22031.25,     22060.30,     21830.35,     21858.85,-147.4
,NIFTY SMLCAP 50,      9242.90,      9252.70,      9258.50,      9148.20,      9162.55,-80.35
,NIFTY SMLCAP 250,     18032.30,     18055.95,     18070.20,     17870.85,     17909.25,-123.05
,NIFTY MIDSML 400,     20612.85,     20637.55,     20658.30,     20441.40,     20473.85,-139
,NIFTY200 QUALTY30,     20892.65,     20937.30,     20942.00,     20739.35,     20782.60,-110.05
,Nifty FinSrv25 50,     28897.20,     28786.95,     28869.75,     28558.30,     28629.35,-267.85
,NIFTY AlphaLowVol,     26788.35,     26818.70,     26828.35,     26558.45,     26607.30,-181.05
,Nifty200Momentm30,     30897.75,     30896.30,     30925.90,     30580.95,     30690.50,-207.25
,Nifty100ESGSecLdr,      4204.10,      4210.55,      4214.55,      4177.15,      4185.75,-18.35
,NIFTY100 ESG,      4944.95,      4946.20,      4950.80,      4905.90,      4913.90,-31.05
,NIFTY M150 QLTY50,     25076.20,     25127.20,     25151.25,     24878.85,     24929.30,-146.9
,NIFTY INDIA MFG,     14505.65,     14531.85,     14560.85,     14404.30,     14412.75,-92.9
,Nifty200 Alpha 30,     25304.50,     25315.30,     25323.80,     25029.55,     25104.95,-199.55
,NiftyM150Momntm50,     62456.10,     62481.90,     62557.10,     61856.80,     61923.10,-533
,Nifty IT,     37138.55,     37366.70,     37419.60,     36951.85,     37141.85,3.3
,Nifty Next 50,     68711.45,     68799.90,     68877.85,     68139.55,     68225.15,-486.3
,Nifty Bank,     56828.80,     56524.25,     56705.15,     56204.85,     56283.00,-545.8
,NIFTY MIDCAP 100,     59519.10,     59564.85,     59659.70,     59002.50,     59104.50,-414.6
,Nifty 500,     23419.70,     23430.00,     23449.45,     23240.85,     23275.15,-144.55
,Nifty 100,     25776.45,     25779.70,     25809.00,     25586.25,     25623.50,-152.95
,Nifty Midcap 50,     16747.45,     16764.60,     16776.25,     16592.20,     16645.40,-102.05
,Nifty Realty,      1001.10,      1005.45,      1007.65,       995.25,       999.90,-1.2
,Nifty Infra,      9265.95,      9275.55,      9280.20,      9191.85,      9216.90,-49.05
,Nifty Energy,     36438.25,     36502.15,     36590.00,     36144.00,     36231.65,-206.6
,Nifty FMCG,     56843.05,     56943.35,     56943.35,     56388.20,     56506.90,-336.15
,Nifty MNC,     29254.85,     29298.35,     29305.70,     29068.10,     29137.65,-117.2
,Nifty Pharma,     22680.35,     22713.55,     22720.30,     22511.65,     22592.75,-87.6
,Nifty PSE,     10036.75,     10045.60,     10093.95,      9950.75,      9962.25,-74.5
,Nifty PSU Bank,      7209.90,      7217.50,      7240.25,      7146.75,      7162.50,-47.4
,Nifty Serv Sector,     33018.80,     32946.85,     33018.35,     32700.20,     32761.35,-257.45
,India VIX,11.2425,11.2425,11.8600,9.9000,11.3925,0.1500
,Nifty Auto,     24002.50,     24050.45,     24182.25,     23874.20,     23894.35,-108.15
,Nifty Metal,      9423.35,      9439.85,      9509.05,      9398.75,      9458.20,34.85
,Nifty Media,      1754.25,      1759.05,      1775.85,      1749.55,      1771.05,16.8
,NIFTY SMLCAP 100,     19117.30,     19146.20,     19160.05,     18932.05,     18959.65,-157.65
,Nifty 200,     14079.55,     14082.85,     14096.10,     13972.75,     13993.45,-86.1
,Nifty Div Opps 50,      6088.20,      6105.75,      6108.30,      6054.70,      6064.95,-23.25
,Nifty Commodities,      8960.10,      8974.20,      8998.05,      8909.90,      8947.25,-12.85
,Nifty Consumption,     11772.20,     11787.10,     11789.50,     11676.35,     11699.15,-73.05
,Nifty Fin Service,     26809.45,     26694.00,     26785.35,     26513.80,     26556.15,-253.3
,Nifty50 Div Point,       135.76,       149.00,       149.00,       149.00,       149.00,13.24
,Nifty100 Liq 15,      7054.55,      7057.95,      7060.75,      7001.50,      7022.25,-32.3
,Nifty CPSE,      6577.10,      6584.40,      6621.05,      6528.95,      6540.00,-37.1
,Nifty GrowSect 15,     11643.45,     11692.75,     11700.15,     11574.40,     11604.35,-39.1
,Nifty50 PR 2x Lev,     13954.75,     13949.45,     13989.10,     13738.80,     13793.75,-161
,Nifty50 PR 1x Inv,       203.70,       203.75,       205.30,       203.45,       204.90,1.2
,Nifty50 TR 2x Lev,     20692.85,     20706.85,     20765.65,     20394.45,     20475.90,-216.95
,Nifty50 TR 1x Inv,       167.40,       167.40,       168.65,       167.15,       168.30,.9
,Nifty50 Value 20,     12757.80,     12792.15,     12807.55,     12706.65,     12751.90,-5.9
,Nifty Mid Liq 15,     15480.65,     15499.95,     15521.50,     15326.00,     15416.20,-64.45
,Nifty Pvt Bank,     27943.35,     27616.25,     27735.20,     27501.05,     27534.50,-408.85
,NIFTY100 Qualty30,      5643.00,      5658.40,      5659.05,      5602.10,      5607.85,-35.15
,Nifty GS 8 13Yr,      2943.82,      2944.35,      2946.94,      2943.81,      2943.81,-.01
,Nifty GS 10Yr,      2606.22,      2606.68,      2608.24,      2606.05,      2606.05,-.17
,Nifty GS 10Yr Cln,       915.81,       915.81,       916.36,       915.59,       915.59,-.22
,Nifty GS 4 8Yr,      3176.62,      3177.20,      3180.94,      3177.16,      3179.61,2.99
,Nifty GS 11 15Yr,      3236.24,      3236.84,      3243.23,      3236.84,      3241.41,5.17
,Nifty GS 15YrPlus,      3509.77,      3510.44,      3530.62,      3509.54,      3520.24,10.47
,Nifty GS Compsite,      3033.22,      3033.77,      3039.46,      3033.75,      3035.65,2.43
,NIFTY HEALTHCARE,     14763.90,     14780.95,     14785.45,     14624.20,     14668.30,-95.6
,NIFTY CONSR DURBL,     38999.65,     39072.85,     39088.05,     38533.95,     38630.75,-368.9
,NIFTY OIL AND GAS,     11815.05,     11843.00,     11867.40,     11727.80,     11771.90,-43.15
,NIFTY500 MULTICAP,     16462.85,     16474.10,     16484.45,     16332.70,     16358.30,-104.55
,NIFTY LARGEMID250,     16464.00,     16474.45,     16484.70,     16337.65,     16359.95,-104.05
,NIFTY MID SELECT,     13264.75,     13277.60,     13283.35,     13121.25,     13171.00,-93.75
,NIFTY TOTAL MKT,     13196.15,     13202.85,     13213.50,     13093.95,     13115.00,-81.15
