symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-10-06,1170.25,1171.35,-0.0009,0.0117,,0.2159
ADANIPORTS,2016-10-06,264.90,265.45,-0.0021,0.0229,,0.4241
BEL,2016-10-06,1272.15,1272.95,-0.0006,0.0129,,0.2388
BOSCHLTD,2016-10-06,23098.35,22803.60,0.0128,0.0130,,0.2484
CUMMINSIND,2016-10-06,916.65,934.65,-0.0194,0.0129,,0.2560
DLF,2016-10-06,155.15,158.90,-0.0239,0.0359,,0.6744
HINDALCO,2016-10-06,158.35,157.25,0.0070,0.0267,,0.4948
INDHOTEL,2016-10-06,131.05,129.20,0.0142,0.0171,,0.3229
INDIGO,2016-10-06,937.05,949.90,-0.0136,0.0180,,0.3401
LT,2016-10-06,1454.50,1453.95,0.0004,0.0144,,0.2675
MANAPPURAM,2016-10-06,92.80,92.55,0.0027,0.0301,,0.5579
MARUTI,2016-10-06,5710.45,5689.20,0.0037,0.0149,,0.2770
PGEL,2016-10-06,161.80,155.55,0.0394,0.0346,,0.6668
SBIN,2016-10-06,256.80,260.85,-0.0156,0.0176,,0.3343
SUZLON,2016-10-06,14.60,14.90,-0.0203,0.0243,,0.4604
TRENT,2016-10-06,216.85,219.25,-0.0110,0.0197,,0.3687
