symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-06-08,1478.80,1421.90,0.0392,0.0196,,0.4069
ADANIPORTS,2017-06-08,359.15,359.10,0.0001,0.0241,,0.4471
BEL,2017-06-08,169.35,171.55,-0.0129,0.0159,,0.2999
BOSCHLTD,2017-06-08,23843.85,23805.70,0.0016,0.0133,,0.2465
CUMMINSIND,2017-06-08,919.90,912.25,0.0084,0.0226,,0.4203
DLF,2017-06-08,175.70,174.35,0.0077,0.0288,,0.5349
DMART,2017-06-08,790.25,774.30,0.0204,0.0207,,0.3955
HINDALCO,2017-06-08,198.45,197.20,0.0063,0.0178,,0.3305
INDHOTEL,2017-06-08,136.05,137.45,-0.0102,0.0184,,0.3439
INDIGO,2017-06-08,1144.20,1129.65,0.0128,0.0192,,0.3611
LT,2017-06-08,1774.25,1788.60,-0.0081,0.0152,,0.2847
MANAPPURAM,2017-06-08,94.50,92.30,0.0236,0.0219,,0.4203
MARUTI,2017-06-08,7249.50,7205.70,0.0061,0.0115,,0.2140
PGEL,2017-06-08,197.35,199.10,-0.0088,0.0295,,0.5483
SBIN,2017-06-08,288.60,290.55,-0.0067,0.0146,,0.2732
SUZLON,2017-06-08,19.15,19.35,-0.0104,0.0212,,0.3955
TRENT,2017-06-08,248.10,251.50,-0.0136,0.0127,,0.2445
