symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-08-18,1745.45,1739.00,1765.80,1705.00,1765.00,1761.30,1736.02,79837,1385.99,10101,42281,52.96
ADANIPORTS,EQ,2021-08-18,692.65,696.45,708.30,688.70,704.50,705.40,700.10,7354758,51490.43,95134,911197,12.39
BEL,EQ,2021-08-18,176.05,176.10,181.85,173.25,173.60,174.10,177.84,11403534,20279.98,71990,3594806,31.52
BOSCHLTD,EQ,2021-08-18,13994.70,14068.40,14199.00,13935.00,13971.55,13978.25,14006.39,21023,2944.56,6095,8187,38.94
CUMMINSIND,EQ,2021-08-18,1019.70,1021.00,1034.75,1013.25,1027.75,1030.00,1024.44,1643945,16841.16,47715,337074,20.50
DIXON,EQ,2021-08-18,4099.35,4126.00,4140.00,4070.00,4100.20,4099.35,4094.76,172889,7079.39,31483,103831,60.06
DLF,EQ,2021-08-18,325.35,327.00,332.90,324.00,326.40,327.10,328.09,6497642,21317.80,60276,856228,13.18
DMART,EQ,2021-08-18,3634.35,3640.00,3668.25,3626.15,3649.80,3650.60,3649.79,147888,5397.60,18933,70068,47.38
HAL,EQ,2021-08-18,1066.90,1099.00,1130.00,1083.30,1122.45,1120.15,1106.54,855153,9462.58,43138,293930,34.37
HINDALCO,EQ,2021-08-18,436.60,438.80,439.65,424.40,426.55,426.95,429.74,12169397,52297.35,111377,4957054,40.73
INDHOTEL,EQ,2021-08-18,141.15,141.30,141.90,140.00,140.80,140.55,140.67,762032,1071.98,7436,263300,34.55
INDIGO,EQ,2021-08-18,1705.55,1706.00,1714.55,1691.10,1695.00,1697.45,1700.18,412379,7011.18,16301,163707,39.70
LT,EQ,2021-08-18,1638.75,1647.00,1661.10,1627.10,1630.00,1632.85,1644.37,1570228,25820.41,78150,714850,45.53
MANAPPURAM,EQ,2021-08-18,168.95,168.95,169.70,165.00,165.50,165.50,166.94,5701408,9518.11,37788,1597746,28.02
MARUTI,EQ,2021-08-18,6885.40,6943.75,6943.75,6820.00,6841.60,6840.10,6869.05,434144,29821.55,46160,179992,41.46
PGEL,EQ,2021-08-18,342.45,342.05,346.20,333.10,335.00,335.05,337.92,11750,39.71,959,6590,56.09
SBIN,EQ,2021-08-18,421.50,422.15,424.35,418.00,418.90,419.70,421.30,17668574,74437.18,265793,5045996,28.56
SUZLON,EQ,2021-08-18,6.35,6.35,6.40,6.05,6.05,6.05,6.08,59089424,3593.14,22930,26619603,45.05
TRENT,EQ,2021-08-18,887.40,894.65,903.90,878.65,900.75,900.75,893.68,477749,4269.53,34289,168668,35.30
