symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-04-19,3201.10,3207.70,-0.0021,0.0195,0.0194,0.3706
ADANIPORTS,2023-04-19,658.40,658.55,-0.0002,0.0309,0.0308,0.5884
BEL,2023-04-19,101.40,102.95,-0.0152,0.0200,0.0199,0.3802
BOSCHLTD,2023-04-19,18686.05,18814.25,-0.0068,0.0162,0.0161,0.3076
CUMMINSIND,2023-04-19,1501.05,1490.00,0.0074,0.0174,0.0173,0.3305
DIXON,2023-04-19,3010.55,2976.80,0.0113,0.0250,0.0249,0.4757
DLF,2023-04-19,421.70,423.85,-0.0051,0.0223,0.0222,0.4241
DMART,2023-04-19,3476.20,3506.75,-0.0087,0.0182,0.0182,0.3477
HAL,2023-04-19,2821.15,2829.20,-0.0028,0.0215,0.0214,0.4088
HINDALCO,2023-04-19,433.05,431.55,0.0035,0.0242,0.0241,0.4604
INDHOTEL,2023-04-19,330.55,330.40,0.0005,0.0216,0.0216,0.4127
INDIGO,2023-04-19,1968.85,1960.00,0.0045,0.0204,0.0203,0.3878
LT,2023-04-19,2219.60,2216.60,0.0014,0.0147,0.0147,0.2808
MANAPPURAM,2023-04-19,129.60,130.50,-0.0069,0.0233,0.0233,0.4451
MARUTI,2023-04-19,8680.00,8732.70,-0.0061,0.0154,0.0153,0.2923
PAYTM,2023-04-19,644.25,644.95,-0.0011,0.0303,0.0303,0.5789
PGEL,2023-04-19,1432.25,1443.00,-0.0075,0.0311,0.0311,0.5942
SBIN,2023-04-19,540.30,545.85,-0.0102,0.0176,0.0176,0.3362
SUZLON,2023-04-19,8.00,8.05,-0.0062,0.0380,0.0379,0.7241
TRENT,2023-04-19,1359.40,1361.10,-0.0012,0.0203,0.0202,0.3859
