symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-04-12,3203.55,3277.45,-0.0228,0.0196,0.0196,0.3745
ADANIPORTS,2023-04-12,657.75,653.95,0.0058,0.0312,0.0311,0.5942
BEL,2023-04-12,100.80,100.00,0.0080,0.0201,0.0201,0.3840
BOSCHLTD,2023-04-12,18765.60,18604.60,0.0086,0.0163,0.0163,0.3114
CUMMINSIND,2023-04-12,1559.50,1577.40,-0.0114,0.0174,0.0173,0.3305
DIXON,2023-04-12,2926.40,2968.65,-0.0143,0.0251,0.0251,0.4795
DLF,2023-04-12,406.55,405.30,0.0031,0.0224,0.0224,0.4280
DMART,2023-04-12,3473.15,3454.15,0.0055,0.0184,0.0183,0.3496
HAL,2023-04-12,2811.55,2824.55,-0.0046,0.0217,0.0216,0.4127
HINDALCO,2023-04-12,417.65,417.55,0.0002,0.0244,0.0243,0.4643
INDHOTEL,2023-04-12,330.75,327.35,0.0103,0.0218,0.0218,0.4165
INDIGO,2023-04-12,1880.05,1879.05,0.0005,0.0204,0.0204,0.3897
LT,2023-04-12,2288.50,2301.50,-0.0057,0.0148,0.0148,0.2828
MANAPPURAM,2023-04-12,126.90,128.70,-0.0141,0.0235,0.0234,0.4471
MARUTI,2023-04-12,8621.30,8659.40,-0.0044,0.0155,0.0155,0.2961
PAYTM,2023-04-12,648.00,657.70,-0.0149,0.0306,0.0306,0.5846
PGEL,2023-04-12,1450.70,1418.60,0.0224,0.0314,0.0314,0.5999
SBIN,2023-04-12,528.20,532.10,-0.0074,0.0177,0.0177,0.3382
SUZLON,2023-04-12,8.10,8.15,-0.0062,0.0384,0.0383,0.7317
TRENT,2023-04-12,1363.25,1354.15,0.0067,0.0205,0.0204,0.3897
