symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-04-06,3397.10,3374.15,0.0068,0.0195,0.0195,0.3725
ADANIPORTS,2023-04-06,641.60,636.75,0.0076,0.0314,0.0313,0.5980
BEL,2023-04-06,98.75,98.25,0.0051,0.0203,0.0202,0.3859
BOSCHLTD,2023-04-06,18795.05,19142.30,-0.0183,0.0163,0.0164,0.3133
CUMMINSIND,2023-04-06,1578.05,1568.55,0.0060,0.0175,0.0174,0.3324
DIXON,2023-04-06,2887.50,2929.15,-0.0143,0.0252,0.0252,0.4814
DLF,2023-04-06,382.90,367.05,0.0423,0.0220,0.0222,0.4241
DMART,2023-04-06,3496.10,3654.80,-0.0444,0.0182,0.0184,0.3515
HAL,2023-04-06,2767.85,2721.75,0.0168,0.0218,0.0217,0.4146
HINDALCO,2023-04-06,405.25,403.30,0.0048,0.0245,0.0244,0.4662
INDHOTEL,2023-04-06,326.75,323.90,0.0088,0.0219,0.0219,0.4184
INDIGO,2023-04-06,1911.95,1927.75,-0.0082,0.0206,0.0205,0.3917
LT,2023-04-06,2274.25,2257.70,0.0073,0.0148,0.0148,0.2828
MANAPPURAM,2023-04-06,126.60,125.00,0.0127,0.0236,0.0236,0.4509
MARUTI,2023-04-06,8516.60,8447.25,0.0082,0.0156,0.0156,0.2980
PAYTM,2023-04-06,645.80,641.10,0.0073,0.0308,0.0307,0.5865
PGEL,2023-04-06,1420.90,1374.90,0.0329,0.0315,0.0315,0.6018
SBIN,2023-04-06,527.65,523.00,0.0089,0.0178,0.0178,0.3401
SUZLON,2023-04-06,8.15,8.10,0.0062,0.0387,0.0386,0.7375
TRENT,2023-04-06,1367.25,1364.80,0.0018,0.0206,0.0206,0.3936
