symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2019-07-17,1518.85,1534.4,1481,1489.1,1487,1520.45,112521,170604839.55,7381,INE117A01022
ADANIPORTS,EQ,2019-07-17,420.2,421.1,414.3,417.05,417,417.75,1698318,709166807.55,38052,INE742F01042
BEL,EQ,2019-07-17,103.5,104.4,102.1,103.3,103.25,103.05,5584954,576612938.7,21743,INE263A01024
BOSCHLTD,EQ,2019-07-17,16000,16172.9,15862.65,15999.55,15950,15996.7,7009,112047614.6,4013,INE323A01026
CUMMINSIND,EQ,2019-07-17,741.1,757,731.3,752.4,754,745.1,468551,350052363.55,19712,INE298A01020
DIXON,EQ,2019-07-17,2200,2250,2175,2203.35,2200,2203.6,1954,4341886.45,558,INE935N01012
DLF,EQ,2019-07-17,190.45,192.6,188.7,190.7,190.2,191.35,4842698,923997666.45,32069,INE271C01023
DMART,EQ,2019-07-17,1454,1472.9,1445.75,1463.8,1454.2,1463.6,482339,705294610,27865,INE192R01011
HAL,EQ,2019-07-17,682.9,682.9,673.35,675.1,675,676.45,4252,2874947.75,488,INE066F01012
HINDALCO,EQ,2019-07-17,198.9,204.2,198.1,203.45,203.9,199.1,4790772,966311977.8,31123,INE038A01020
INDHOTEL,EQ,2019-07-17,145.5,148,145.4,146.55,146.15,145.05,894145,131125324.05,6254,INE053A01029
INDIGO,EQ,2019-07-17,1440,1483.95,1419.1,1465.25,1463.2,1445.25,5998750,8741758833.55,168629,INE646L01027
LT,EQ,2019-07-17,1461,1470.55,1452,1455.45,1455.55,1461.2,2225647,3253462996.05,82330,INE018A01030
MANAPPURAM,EQ,2019-07-17,136,137.55,132.9,134.05,133.55,136.55,5752549,776727390.85,20235,INE522D01027
MARUTI,EQ,2019-07-17,6168,6174,6050,6075.7,6059,6158.05,598778,3658071964.8,56232,INE585B01010
PGEL,EQ,2019-07-17,49.95,50.55,49,49.4,49.05,50.35,23313,1156661.8,447,INE457L01011
SBIN,EQ,2019-07-17,364.05,373.55,363.05,372.4,373,364.35,17545177,6467241917.1,145722,INE062A01020
SUZLON,EQ,2019-07-17,4.35,4.6,4.25,4.45,4.4,4.65,13487499,60148909.55,19278,INE040H01021
TRENT,EQ,2019-07-17,446,452,445.6,449.2,447.7,445.7,108568,48751284.1,2310,INE849A01020
