symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-05-05,873.30,879.50,-0.0071,0.0242,,0.4490
ADANIPORTS,2020-05-05,263.10,266.35,-0.0123,0.0436,,0.8101
BEL,2020-05-05,65.40,67.45,-0.0309,0.0446,,0.8387
BOSCHLTD,2020-05-05,9915.90,9925.65,-0.0010,0.0435,,0.8062
CUMMINSIND,2020-05-05,366.75,373.00,-0.0169,0.0425,,0.7909
DIXON,2020-05-05,4513.50,4586.75,-0.0161,0.0434,,0.8081
DLF,2020-05-05,126.80,133.05,-0.0481,0.0514,,0.9782
DMART,2020-05-05,2199.15,2281.40,-0.0367,0.0314,,0.6056
HAL,2020-05-05,503.80,509.85,-0.0119,0.0241,,0.4490
HINDALCO,2020-05-05,115.90,115.90,0.0000,0.0681,,1.2609
INDHOTEL,2020-05-05,73.10,72.65,0.0062,0.0506,,0.9381
INDIGO,2020-05-05,950.35,928.00,0.0238,0.0457,,0.8540
LT,2020-05-05,836.90,850.65,-0.0163,0.0394,,0.7336
MANAPPURAM,2020-05-05,119.90,120.80,-0.0075,0.0741,,1.3736
MARUTI,2020-05-05,4829.90,4886.50,-0.0117,0.0559,,1.0374
PGEL,2020-05-05,36.45,37.10,-0.0177,0.0461,,0.8578
SBIN,2020-05-05,170.40,178.85,-0.0484,0.0415,,0.8005
SUZLON,2020-05-05,2.45,2.50,-0.0202,0.0446,,0.8311
TRENT,2020-05-05,475.80,477.55,-0.0037,0.0468,,0.8674
