symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-09-16,70043,37261,53.20
ADANIPORTS,EQ,2020-09-16,1998100,315125,15.77
BEL,EQ,2020-09-16,4878580,1270817,26.05
BOSCHLTD,EQ,2020-09-16,72399,15231,21.04
CUMMINSIND,EQ,2020-09-16,2140088,371086,17.34
DIXON,EQ,2020-09-16,45997,15018,32.65
DLF,EQ,2020-09-16,17795601,2130400,11.97
DMART,EQ,2020-09-16,391188,162584,41.56
HAL,EQ,2020-09-16,471553,110614,23.46
HINDALCO,EQ,2020-09-16,14453137,2077040,14.37
INDHOTEL,EQ,2020-09-16,5992215,4709088,78.59
INDIGO,EQ,2020-09-16,1986297,498683,25.11
LT,EQ,2020-09-16,3596210,1429847,39.76
MANAPPURAM,EQ,2020-09-16,5695432,837256,14.70
MARUTI,EQ,2020-09-16,920587,207318,22.52
PGEL,EQ,2020-09-16,149276,105030,70.36
SBIN,EQ,2020-09-16,52407160,14578240,27.82
SBIN,N2,2020-09-16,64,49,76.56
SBIN,N5,2020-09-16,386,318,82.38
SUZLON,EQ,2020-09-16,4732684,3597011,76.00
TRENT,EQ,2020-09-16,983695,449975,45.74
