symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2008-02-25,1210,1210,1182,1200.25,1196.45,1190.7,138051,164759948.85,,
BEL,EQ,2008-02-25,1462.1,1485,1420.7,1436.25,1434,1455.3,53716,77330622.7,,
CUMMINSIND,EQ,2008-02-25,326.1,336,321.1,332.4,332,329.55,224694,73733739.75,,
DLF,EQ,2008-02-25,829,847.9,815.25,834.55,834.5,831.9,1368551,1139722676.4,,
HINDALCO,EQ,2008-02-25,193.15,197.8,185.05,196.6,195.9,192.05,3628926,699197793.95,,
INDHOTEL,EQ,2008-02-25,127,127,123.1,124.85,124.9,124.75,394553,49204058.15,,
LT,EQ,2008-02-25,3446.6,3513.85,3400,3484.1,3453,3428.55,447393,1552551421.3,,
MARUTI,EQ,2008-02-25,775,805.5,768.25,800.55,795.95,766.35,623552,493854027.65,,
SBIN,EQ,2008-02-25,2133.7,2139,2065,2125.9,2129,2113.8,696919,1464257622.65,,
SUZLON,EQ,2008-02-25,305,309,293.5,296.25,296.45,303.65,3543854,1052626832.55,,
TRENT,EQ,2008-02-25,565,565,555,558.35,557.3,555.25,1975,1098951.05,,
